id	time	stream	text	tu	rel	ant	context
2	8.82	DM->CMD	"calibration complete"	1	1	translation-l	None
3	58.77	CMD	"I'm ready"	2	None	None	None
4	67.64	DM->CMD	"I'm also ready. "	2	4	reciprocal	None
5	67.64	DM->CMD	" What should we do now?"	3	None	None	None
6	71.91999999999999	CMD	"take pictures in north east south and west direction"	3	5	answer	None
7	83.67	DM->RN	"take pictures at N, S, E W points"	3	6	translation-r-direct	None
8	87.32	DM->CMD	"executing..."	3	6	ack-doing	None
9	87.89	RN	"assuming the three sixty turn will turn back"	3	7	comment	None
10	97.69	DM->RN	"returning to start point after"	3	9	3feedback	None
11	119.95	RN	"done"	3	10*	ack-done	None
12	122.22	DM->CMD	"done"	3	11	translation-l	None
13	122.92	CMD	"move forward into the room"	4	None	None	None
14	122.92	CMD	"and take pictures after each movement"	4	13	continue	None
15A	135.5	DM->RN	"move forward into the room ahead, "	4	13	translation-r-direct	None
15B	None	DM->RN	"image"	4	14	translation-r-direct	None
16	139.05	DM->CMD	"executing..."	4	14*	ack-doing	None
17	143.8	RN	"image sent"	4	15B*	ack-done	None
18	145.66	DM->CMD	"sent"	4	17	translation-l	None
19	148.41	CMD	"move forward to the middle of the room"	5	None	None	None
20	150.68	CMD	"and take pictures in north east south and west direction"	5	19	continue	None
21A	164.9	DM->RN	"move to middle of room, "	5	19	translation-r-direct	None
21B	None	DM->RN	"photos at N, S, E W points"	5	20	translation-r-direct	None
22	169.69	DM->CMD	"executing..."	5	20*	ack-doing	None
23	193.23	RN	"done"	5	21B*	ack-done	None
24	198.1	DM->CMD	"done"	5	23	translation-l	None
25	199.85	CMD	"move into the hallway to your left"	6	None	None	None
26A	211.14	DM->RN	"move into hallway to your left, "	6	25	translation-r-direct	None
26B	None	DM->RN	"image"	6	25	translation-r-history	ID: 14
27	216.85	RN	"image sent"	6	26B*	ack-done	None
28	219.48	DM->CMD	"sent"	6	27	translation-l	None
29	220.18	CMD	"move into the middle of the hallway"	7	None	None	None
30A	230.11	DM->RN	"move into middle of hallway, "	7	29	translation-r-direct	None
30B	None	DM->RN	"image"	7	29	translation-r-history	ID: 14
31	244.8	RN	"image sent"	7	30B*	ack-done	None
32	246.49	CMD	"take pictures in all four directions after each movement"	8	None	None	None
33	248.85	DM->CMD	"executing..."	7	29	ack-doing	None
34	249.76	DM->CMD	"sent"	7	31	translation-l	None
35	264.61	DM->RN	"take photos at N, S, E, W points"	8	32	translation-r-direct-partial	None
36	270.64	DM->RN	"do this after each movement command"	8	35	continue	None
37	275.75	DM->CMD	"executing..."	8	32	ack-doing	None
38	291.6	RN	"done"	8	36*	ack-done	None
39	296.87	DM->CMD	"done"	8	38	translation-l	None
40	297.32	CMD	"move forward three feet"	9	None	None	None
41A	313.5	DM->RN	"move forward 3 feet, "	9	40	translation-r-direct	None
41B	None	DM->RN	"photos at n, s, e w points"	9	40	translation-r-history	ID: 32
42	317.25	DM->CMD	"executing..."	9	40	ack-doing	None
43	337.56	RN	"<no speech>"	None	None	None	None
44	339.65	DM->CMD	"done"	9	40	ack-done	map
