id	time	stream	text	tu	rel	ant	context
1	2018-08-24 10:16:59.69	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-24 10:17:02.40	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-24 10:18:24.38	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-24 10:18:24.43	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-24 10:18:28.31	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-24 10:18:28.31	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-24 10:18:35.87	CMD	"<X: ok you can let it up now>"	X-CMD	None	None	None
8	2018-08-24 10:18:37.49	DM->CMD	"calibration complete"	1	2	ack-done	None
9	2018-08-24 10:18:51.15	CMD	"i am ready"	2	None	None	None
10	2018-08-24 10:18:55.36	DM->CMD	"Hello! <beep>"	3	None	None	None
11	2018-08-24 10:18:58.15	DM->CMD	"Thanks for teaming up with me today."	3	10	continue	None
12	2018-08-24 10:19:01.61	CMD	"hello"	3	10	3feedback	None
13	2018-08-24 10:19:02.04	CMD	"you're welcome"	3	11	3feedback	None
14	2018-08-24 10:19:04.18	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	11	continue	None
15	2018-08-24 10:19:11.76	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	14	continue	None
16	2018-08-24 10:19:20.57	DM->CMD	"You can ask for help at any time."	3	15	continue	None
17	2018-08-24 10:19:27.50	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
18	2018-08-24 10:20:01.68	CMD	"start searching room"	4	None	None	None
19	2018-08-24 10:20:04.44	DM->RN	"participant is ready"	2	17	translation-r-direct	None
20	2018-08-24 10:20:06.66	DM->CMD	"processing. . ."	4	18	processing	None
21	2018-08-24 10:20:17.90	DM->CMD	"I need your help to search room."	4	18	nar	None
22	2018-08-24 10:20:30.14	CMD	"search for doorway"	5	None	None	None
23	2018-08-24 10:20:34.15	CMD	"then cone"	5	22	continue	None
24	2018-08-24 10:20:36.41	CMD	"then containers"	5	23	continue	None
25	2018-08-24 10:20:36.94	DM->CMD	"processing. . ."	5	24*	processing	None
26	2018-08-24 10:20:53.19	DM->CMD	"I need your help to find objects."	5	24*	nar	None
27	2018-08-24 10:20:55.01	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	26	continue	None
28	2018-08-24 10:21:03.43	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	5	27	continue	None
29	2018-08-24 10:21:18.47	CMD	"go straight two feet"	6	None	None	None
30	2018-08-24 10:21:22.49	DM->CMD	"ok"	6	29	ack-wilco	None
31	2018-08-24 10:21:25.54	DM->RN	"move forward 2 feet"	6	29	translation-r-direct	None
32	2018-08-24 10:21:28.87	DM->CMD	"moving. . ."	6	29	ack-doing	None
33	2018-08-24 10:21:31.46	RN	"done"	6	31	ack-done	None
34	2018-08-24 10:21:32.66	DM->CMD	"done"	6	33	translation-l	None
35	2018-08-24 10:22:25.66	CMD	"go straight ten feet"	7	None	None	None
36	2018-08-24 10:22:30.11	DM->CMD	"ok"	7	35	ack-wilco	None
37	2018-08-24 10:22:32.11	DM->RN	"move forward 10 feet"	7	35	translation-r-direct	None
38	2018-08-24 10:22:32.97	DM->CMD	"I will move forward 10 feet"	7	35	ack-wilco	None
39	2018-08-24 10:22:44.05	RN	"done"	7	37	ack-done	None
40	2018-08-24 10:22:45.29	DM->CMD	"done"	7	39	translation-l	None
41	2018-08-24 10:22:47.35	CMD	"can you see any doorways"	8	None	None	None
42	2018-08-24 10:22:54.08	DM->CMD	"processing. . ."	8	41	processing	None
43	2018-08-24 10:23:00.29	DM->CMD	"I'm not sure."	8	41	ack-unsure	None
44	2018-08-24 10:23:01.63	DM->CMD	"Would you like me to send a picture?  <beep>"	9	None	None	None
45	2018-08-24 10:23:04.01	CMD	"yes"	9	44	offer-accept	None
46	2018-08-24 10:23:07.04	DM->RN	"send image"	9	45	translation-r-history	ID: 44
47	2018-08-24 10:23:07.90	RN	"sent"	9	46	ack-done	None
48	2018-08-24 10:23:09.65	DM->CMD	"sent"	9	47	translation-l	None
49	2018-08-24 10:23:26.01	CMD	"can you see doorways"	10	None	None	None
50	2018-08-24 10:23:34.32	DM->CMD	"processing. . ."	10	49	processing	None
51	2018-08-24 10:23:50.61	DM->CMD	"I think so."	10	49	answer	None
52	2018-08-24 10:23:55.93	CMD	"how many doorways do you see"	11	None	None	None
53	2018-08-24 10:24:06.90	DM->CMD	"I'm not sure."	11	52	answer	None
54	2018-08-24 10:24:21.21	CMD	"can you see doorways"	12	None	None	None
55	2018-08-24 10:24:29.30	DM->CMD	"processing. . ."	12	54	processing	None
56	2018-08-24 10:24:43.91	DM->CMD	"I think so."	12	54	answer	None
57	2018-08-24 10:24:47.30	CMD	"tell me how many doorways you can see"	13	None	None	None
58	2018-08-24 10:24:55.28	DM->CMD	"I'm not sure."	13	57	answer	None
59	2018-08-24 10:24:57.72	DM->CMD	"Would you like me to send a picture?  <beep>"	14	None	None	None
60	2018-08-24 10:24:59.58	CMD	"yes"	14	59	offer-accept	None
61	2018-08-24 10:25:04.55	DM->RN	"send image"	14	60	translation-r-history	ID:59
62	2018-08-24 10:25:06.23	RN	"sent"	14	61	ack-done	None
63	2018-08-24 10:25:08.06	DM->CMD	"sent"	14	62	translation-l	None
64	2018-08-24 10:25:41.98	CMD	"turn to the right "	15	None	None	None
65	2018-08-24 10:25:42.86	CMD	"and take a picture"	15	64	continue	None
66	2018-08-24 10:25:46.60	DM->CMD	"ok"	15	65*	ack-wilco	None
67	2018-08-24 10:25:49.81	DM->RN	"turn right 90 degrees"	15	64	translation-r-default	None
