id	time	stream	text	tu	rel	ant	context
1	2018-08-23 10:17:33.62	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-23 10:17:36.70	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-23 10:18:08.20	CMD	"<X: xxx>"	X-CMD	None	None	None
4	2018-08-23 10:18:09.31	CMD	"<no speech>"	X-CMD	None	None	None
5	2018-08-23 10:18:17.19	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-23 10:18:17.26	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
7	2018-08-23 10:18:21.17	RN	"<loud noise>"	X-CMD	None	None	None
8	2018-08-23 10:18:21.17	CMD	"<loud noise>"	X-CMD	None	None	None
9	2018-08-23 10:18:21.54	CMD	"<no speech>"	X-CMD	None	None	None
10	2018-08-23 10:18:24.50	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
11	2018-08-23 10:18:27.26	DM->CMD	"calibration complete"	1	0	ack-done	None
12	2018-08-23 10:18:34.81	CMD	"<X: say i am ready>"	X-CMD	None	None	None
13	2018-08-23 10:18:35.68	CMD	"i am ready"	2	None	None	None
14	2018-08-23 10:18:36.79	CMD	"<no speech>"	None	None	None	None
15	2018-08-23 10:18:39.27	CMD	"<notification sound>"	None	None	None	None
16	2018-08-23 10:18:39.68	DM->CMD	"I'm also ready.  <beep>"	2	13	reciprocal	None
17	2018-08-23 10:18:39.80	CMD	"<no speech>"	None	None	None	None
18	2018-08-23 10:19:04.35	CMD	"uh robot take a picture"	3	None	None	None
19	2018-08-23 10:19:06.30	CMD	"<no speech>"	None	None	None	None
20	2018-08-23 10:19:08.49	DM->CMD	"ok"	3	18	ack-wilco	None
21	2018-08-23 10:19:10.27	DM->RN	"send image"	3	18	translation-r-direct	None
22	2018-08-23 10:19:11.04	RN	"sent"	3	21	ack-done	None
23	2018-08-23 10:19:12.96	DM->CMD	"sent"	3	22	translation-l	None
24	2018-08-23 10:19:17.26	CMD	"robot turn left"	4	None	None	None
25	2018-08-23 10:19:18.58	CMD	"<no speech>"	None	None	None	None
26	2018-08-23 10:19:21.68	DM->CMD	"processing. . ."	4	24	processing	None
27	2018-08-23 10:19:26.99	DM->RN	"turn left 90 degrees"	4	24	translation-r-situated	None
28	2018-08-23 10:19:28.58	DM->CMD	"I will turn left 90 degrees"	4	24	ack-wilco	None
29	2018-08-23 10:19:36.32	CMD	"robot take a picture"	5	None	None	None
30	2018-08-23 10:19:37.01	RN	"done"	4	27	ack-done	None
31	2018-08-23 10:19:38.38	DM->CMD	"done"	4	30	translation-l	None
32	2018-08-23 10:19:38.56	CMD	"<no speech>"	None	None	None	None
33	2018-08-23 10:19:41.92	DM->RN	"send image"	5	29	translation-r-direct	None
34	2018-08-23 10:19:42.49	RN	"sent"	5	33	ack-done	None
35	2018-08-23 10:19:45.13	DM->CMD	"sent"	5	34	translation-l	None
36	2018-08-23 10:19:47.57	CMD	"robot turn left "	6	None	None	None
37	2018-08-23 10:19:49.49	CMD	"and take a picture"	6	36	continue	None
38	2018-08-23 10:19:53.79	DM->CMD	"ok"	6	37*	ack-wilco	None
39	2018-08-23 10:19:56.26	DM->RN	"turn left 90 degrees"	6	36	translation-r-situated	None
40	2018-08-23 10:19:57.59	DM->RN	"then. . ."	6	39	link-next	None
41	2018-08-23 10:19:58.79	DM->RN	"send image"	6	37	translation-r-direct	None
42	2018-08-23 10:20:00.81	DM->CMD	"turning. . ."	6	36	ack-doing	None
43	2018-08-23 10:20:06.01	RN	"done and sent"	6	41*	ack-done	None
44	2018-08-23 10:20:08.59	DM->CMD	"done, sent"	6	43	translation-l	None
45	2018-08-23 10:20:54.64	CMD	"oh i'm sorry"	7	None	None	None
46	2018-08-23 10:20:55.67	CMD	"uh robot turn left"	7	45	continue	None
47	2018-08-23 10:20:57.32	CMD	"and take a picture"	7	46	continue	None
48	2018-08-23 10:21:02.60	DM->CMD	"processing. . ."	7	47*	processing	None
49	2018-08-23 10:21:04.97	DM->RN	"turn left 90 degrees"	7	46	translation-r-situated	None
50	2018-08-23 10:21:05.97	DM->RN	"then. . ."	7	49	link-next	None
51	2018-08-23 10:21:07.04	DM->RN	"send image"	7	47	translation-r-direct	None
52	2018-08-23 10:21:09.05	DM->CMD	"executing. . ."	7	47*	ack-doing	None
53	2018-08-23 10:21:14.20	RN	"done and sent"	7	51*	ack-done	None
54	2018-08-23 10:21:16.06	DM->CMD	"done, sent"	7	53	translation-l	None
55	2018-08-23 10:21:27.72	CMD	"robot turn forty five degrees to your left"	8	None	None	None
56	2018-08-23 10:21:31.23	CMD	"and take a picture"	8	55	continue	None
57	2018-08-23 10:21:34.83	DM->CMD	"ok"	8	56*	ack-wilco	None
58	2018-08-23 10:21:38.94	DM->CMD	"I will turn left 45 degrees"	8	55	ack-wilco	None
59	2018-08-23 10:21:39.66	DM->RN	"turn left 45 degrees"	8	55	translation-r-direct	None
60	2018-08-23 10:21:42.19	DM->CMD	"I will send a picture"	8	56	ack-wilco	None
61	2018-08-23 10:21:42.82	DM->RN	"send image"	8	56	translation-r-direct	None
62	2018-08-23 10:21:45.14	RN	"done and sent"	8	61*	ack-done	None
63	2018-08-23 10:21:47.29	DM->CMD	"done, sent"	8	62	translation-l	None
64	2018-08-23 10:21:49.22	CMD	"robot turn left"	9	None	None	None
65	2018-08-23 10:21:51.32	CMD	"and take a picture"	9	64	continue	None
66	2018-08-23 10:21:56.28	DM->CMD	"ok"	9	65*	ack-wilco	None
67	2018-08-23 10:21:58.74	DM->RN	"turn left 90 degrees"	9	64	translation-r-situated	None
68	2018-08-23 10:22:03.45	DM->RN	"then. . ."	9	67	link-next	None
69	2018-08-23 10:22:04.37	DM->RN	"send image"	9	65	translation-r-direct	None
70	2018-08-23 10:22:08.22	RN	"done and sent"	9	69*	ack-done	None
71	2018-08-23 10:22:10.96	DM->CMD	"done, sent"	9	70	translation-l	None
72	2018-08-23 10:22:13.14	CMD	"robot turn right forty five degrees"	10	None	None	None
73	2018-08-23 10:22:19.39	DM->CMD	"ok"	10	72	ack-wilco	None
74	2018-08-23 10:22:22.37	DM->RN	"turn right 45 degrees"	10	72	translation-r-direct	None
75	2018-08-23 10:22:25.24	DM->CMD	"turning. . ."	10	72	ack-doing	None
76	2018-08-23 10:22:28.95	RN	"done"	10	74	ack-done	None
77	2018-08-23 10:22:30.26	DM->CMD	"I turned right 45 degrees"	10	76	translation-l	None
78	2018-08-23 10:22:37.36	CMD	"robot take a picture"	11	None	None	None
79	2018-08-23 10:22:40.94	DM->RN	"send image"	11	78	translation-r-direct	None
80	2018-08-23 10:22:41.48	RN	"sent"	11	79	ack-done	None
81	2018-08-23 10:22:43.20	DM->CMD	"sent"	11	80	translation-l	None
82	2018-08-23 10:22:43.86	CMD	"robot go straight <pause, .70> five feet"	12	None	None	None
83	2018-08-23 10:22:50.97	DM->CMD	"ok"	12	82	ack-wilco	None
84	2018-08-23 10:22:53.84	DM->RN	"move forward 5 feet"	12	82	translation-r-direct	None
85	2018-08-23 10:22:56.17	DM->CMD	"moving. . ."	12	82	ack-doing	None
86	2018-08-23 10:23:00.90	CMD	"robot stop"	12	82	correction-cancel	None
87	2018-08-23 10:23:02.91	RN	"done"	12	84	ack-done	None
88	2018-08-23 10:23:03.44	CMD	"robot take a picture"	13	None	None	None
89	2018-08-23 10:23:05.49	DM->CMD	"done"	12	87	translation-l	None
90	2018-08-23 10:23:08.36	DM->RN	"send image"	13	88	translation-r-direct	None
91	2018-08-23 10:23:08.79	RN	"sent"	13	90	ack-done	None
92	2018-08-23 10:23:10.66	DM->CMD	"sent"	13	91	translation-l	None
93	2018-08-23 10:23:13.54	CMD	"robot turn right "	14	None	None	None
94	2018-08-23 10:23:14.86	CMD	"and take a picture"	14	93	continue	None
95	2018-08-23 10:23:19.72	DM->CMD	"ok"	14	94*	ack-wilco	None
96	2018-08-23 10:23:21.95	DM->RN	"turn right 90 degrees"	14	93	translation-r-situated	None
97	2018-08-23 10:23:23.31	DM->RN	"then. . ."	14	96	link-next	None
98	2018-08-23 10:23:24.33	DM->RN	"send image"	14	94	translation-r-direct	None
99	2018-08-23 10:23:26.46	DM->CMD	"turning. . ."	14	93	ack-doing	None
100	2018-08-23 10:23:33.64	RN	"done and sent"	14	98*	ack-done	None
101	2018-08-23 10:23:35.31	DM->CMD	"done, sent"	14	100	translation-l	None
102	2018-08-23 10:23:36.84	CMD	"robot turn left forty five degrees"	15	None	None	None
103	2018-08-23 10:23:38.99	CMD	"and take a picture"	15	102	continue	None
104	2018-08-23 10:23:42.15	DM->CMD	"processing. . ."	15	103*	processing	None
105	2018-08-23 10:23:44.87	DM->RN	"turn left 45 degrees"	15	102	translation-r-direct	None
106	2018-08-23 10:23:45.66	DM->RN	"then. . ."	15	105	link-next	None
107	2018-08-23 10:23:47.01	DM->RN	"send image"	15	103	translation-r-direct	None
108	2018-08-23 10:23:49.62	DM->CMD	"I will turn left 45 degrees"	15	102	ack-wilco	None
109	2018-08-23 10:23:52.40	DM->CMD	"I will send a picture"	15	103	ack-wilco	None
110	2018-08-23 10:23:56.85	RN	"done and sent"	15	107*	ack-done	None
111	2018-08-23 10:23:59.48	DM->CMD	"done, sent"	15	110	translation-l	None
