id	time	stream	text	tu	rel	ant	context
1	2018-09-25 11:17:03.59	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-09-25 11:17:20.38	RN	"<no speech>"	X-CMD	None	None	None
3	2018-09-25 11:17:22.16	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-09-25 11:17:22.17	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-25 11:17:24.61	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-09-25 11:17:24.61	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-09-25 11:17:29.40	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-09-25 11:17:45.36	CMD	"i'm ready"	2	None	None	None
9	2018-09-25 11:17:47.07	DM->RN	"participant is ready"	2	8	translation-r-direct	None
10	2018-09-25 11:17:50.13	DM->CMD	"Hi!"	2	8	answer	None
11	2018-09-25 11:17:51.55	DM->CMD	"I'm also ready.  <beep>"	2	8	reciprocal	None
12	2018-09-25 11:18:02.28	CMD	"move forward as<disfl>"	3	None	None	None
13	2018-09-25 11:18:03.49	DM->CMD	"Would you like me to send a picture?  <beep>"	4	None	None	None
14	2018-09-25 11:18:09.01	CMD	"send a picture"	4	13	offer-accept	None
15	2018-09-25 11:18:12.47	DM->RN	"send image"	4	14	translation-r-direct	None
16	2018-09-25 11:18:12.94	RN	"sent"	4	15	ack-done	None
17	2018-09-25 11:18:14.28	DM->CMD	"sent"	4	16	translation-l	None
18	2018-09-25 11:18:47.20	CMD	"move forward as far as you can go"	5	None	None	None
19	2018-09-25 11:18:50.51	DM->CMD	"processing. . ."	5	18	processing	None
20	2018-09-25 11:18:53.03	DM->RN	"move to front wall ahead"	5	18	translation-r-landmark	None
21	2018-09-25 11:18:55.08	DM->CMD	"moving. . ."	5	18	ack-doing	None
22	2018-09-25 11:19:01.97	RN	"done"	5	20	ack-done	None
23	2018-09-25 11:19:03.20	DM->CMD	"done"	5	22	translation-l	None
24	2018-09-25 11:19:04.51	CMD	"turn south "	6	None	None	None
25	2018-09-25 11:19:05.12	CMD	"then move forward"	6	24	continue	None
26	2018-09-25 11:19:11.90	DM->CMD	"How far should I move forward? <beep>"	6	25	req-clar	None
27	2018-09-25 11:19:12.85	CMD	"just turn south"	6	26	clar-repair	None
28	2018-09-25 11:19:14.18	CMD	"and take a photo"	6	27	continue	None
29	2018-09-25 11:19:16.84	DM->CMD	"processing. . ."	6	28*	processing	None
30	2018-09-25 11:19:19.91	DM->CMD	"I will turn to face South"	6	27	ack-wilco	None
31	2018-09-25 11:19:20.62	DM->RN	"turn to face South"	6	27	translation-r-direct	None
32	2018-09-25 11:19:22.13	DM->RN	"then. . ."	6	31	link-next	None
33	2018-09-25 11:19:23.02	DM->CMD	"turning. . ."	6	27	ack-doing	None
34	2018-09-25 11:19:23.97	DM->RN	"send image"	6	28	translation-r-direct	None
35	2018-09-25 11:19:28.82	RN	"done and sent"	6	34*	ack-done	None
36	2018-09-25 11:19:30.05	DM->CMD	"done, sent"	6	35	translation-l	None
37	2018-09-25 11:19:45.83	CMD	"<no speech>"	None	None	None	None
38	2018-09-25 11:19:48.69	CMD	"move forward as far as you can"	7	None	None	None
39	2018-09-25 11:19:53.93	DM->CMD	"processing. . ."	7	38	processing	None
40	2018-09-25 11:19:56.92	DM->RN	"move to front wall ahead"	7	38	translation-r-landmark	None
41	2018-09-25 11:19:59.32	DM->CMD	"moving. . ."	7	38	ack-doing	None
42	2018-09-25 11:20:17.76	RN	"done"	7	40	ack-done	None
43	2018-09-25 11:20:18.61	DM->CMD	"done"	7	42	translation-l	None
44	2018-09-25 11:20:21.11	CMD	"turn right ninety degrees"	8	None	None	None
45	2018-09-25 11:20:22.45	CMD	"and take a photo"	8	44	continue	None
46	2018-09-25 11:20:25.15	DM->CMD	"processing. . ."	8	45*	processing	None
47	2018-09-25 11:20:28.94	DM->RN	"turn right 90 degrees"	8	44	translation-r-direct	None
48	2018-09-25 11:20:29.97	DM->RN	"then. . ."	8	47	link-next	None
49	2018-09-25 11:20:30.92	DM->CMD	"turning. . ."	8	44	ack-doing	None
50	2018-09-25 11:20:31.75	DM->RN	"send image"	8	45	translation-r-direct	None
51	2018-09-25 11:20:39.22	RN	"done and sent"	8	50*	ack-done	None
52	2018-09-25 11:20:40.01	DM->CMD	"done, sent"	8	51	translation-l	None
53	2018-09-25 11:20:46.96	CMD	"turn right one hundred and eighty degrees"	9	None	None	None
54	2018-09-25 11:20:49.49	CMD	"and take a photo"	9	53	continue	None
55	2018-09-25 11:20:52.27	DM->CMD	"processing. . ."	9	54*	processing	None
56	2018-09-25 11:20:54.64	DM->RN	"turn right 180"	9	53	translation-r-direct	None
57	2018-09-25 11:20:55.83	DM->RN	"then. . ."	9	56	link-next	None
58	2018-09-25 11:20:56.71	DM->CMD	"turning. . ."	9	53	ack-doing	None
59	2018-09-25 11:20:57.55	DM->RN	"send image"	9	54	translation-r-direct	None
60	2018-09-25 11:21:06.28	RN	"<no speech>"	None	None	None	None
61	2018-09-25 11:21:07.78	RN	"done and sent"	9	59*	ack-done	None
62	2018-09-25 11:21:08.98	DM->CMD	"done, sent"	9	61	translation-l	None
