id	time	stream	text	tu	rel	ant	context
1	2018-08-17 14:16:53.97	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-17 14:16:56.35	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-17 14:17:22.74	CMD	"<no speech>"	X-CMD	None	None	None
4	2018-08-17 14:17:30.30	CMD	"<X: audio sync in three two one> "	X-CMD	None	None	None
5	2018-08-17 14:17:30.79	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-17 14:17:34.97	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-17 14:17:34.97	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-17 14:17:35.21	CMD	"<no speech>"	X-CMD	None	None	None
9	2018-08-17 14:17:37.16	CMD	"<X: okay you can let it up>"	X-CMD	None	None	None
10	2018-08-17 14:17:38.05	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-08-17 14:19:38.87	CMD	"i am ready"	2	None	None	None
12	2018-08-17 14:20:29.29	CMD	"i am ready"	2	11	summarization	None
13	2018-08-17 14:20:31.63	DM->RN	"participant is ready"	2	12*	translation-r-direct	None
14	2018-08-17 14:20:35.12	DM->CMD	"Hello! <beep>"	3	None	None	None
15	2018-08-17 14:20:36.32	DM->CMD	"Thanks for teaming up with me today."	3	14	continue	None
16	2018-08-17 14:20:40.19	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	15	continue	None
17	2018-08-17 14:20:46.64	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	16	continue	None
18	2018-08-17 14:20:54.52	DM->CMD	"You can ask for help at any time."	3	17	continue	None
19	2018-08-17 14:20:58.60	DM->CMD	"I'm ready.  <beep>"	3	18	continue	None
20	2018-08-17 14:21:22.33	CMD	"okay let's look for doorways"	4	None	None	None
21	2018-08-17 14:21:27.15	DM->CMD	"ok"	4	20	ack	None
22	2018-08-17 14:21:30.76	DM->CMD	"What should we do next?  <beep>"	4	20	req-clar-error	None
