id	time	stream	text	tu	rel	ant	context
1	2018-08-01 15:54:02.08	DM->CMD	"I can hear you."	1	0	other	None
2	2018-08-01 15:54:09.20	DM->RN	"participant is ready"	1	0	translation-r-direct	None
3	2018-08-01 15:54:13.91	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
4	2018-08-01 15:54:24.91	RN	"<X: audio test in three two one>"	X-CMD	None	None	None
5	2018-08-01 15:54:26.88	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-01 15:54:29.21	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-01 15:54:29.21	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-01 15:54:30.32	CMD	"<X: okay you can let go>"	X-CMD	None	None	None
9	2018-08-01 15:54:33.06	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-08-01 15:54:46.39	CMD	"i am ready"	2	None	None	None
11	2018-08-01 15:54:48.30	DM->CMD	"Hi!"	2	10	other	None
12	2018-08-01 15:54:50.10	DM->CMD	"I'm also ready.  <beep>"	2	10	reciprocal	None
13	2018-08-01 15:54:54.81	CMD	"take a picture east of you"	3	None	None	None
14	2018-08-01 15:55:01.39	DM->CMD	"processing. . ."	3	13	processing	None
15	2018-08-01 15:55:05.99	DM->RN	"turn to face East"	3	13	translation-r-contextual-partial	None
16	2018-08-01 15:55:07.09	DM->RN	"then. . ."	3	15	link-next	None
17	2018-08-01 15:55:08.16	DM->RN	"send image"	3	16	continue	None
18	2018-08-01 15:55:15.30	RN	"uh done and sent"	3	17*	ack-done	None
19	2018-08-01 15:55:18.08	DM->CMD	"done, sent"	3	18	translation-l	None
20	2018-08-01 15:55:20.01	CMD	"take a picture of south of you"	4	None	None	None
21	2018-08-01 15:55:25.14	DM->CMD	"processing. . ."	4	20	processing	None
22	2018-08-01 15:55:28.38	DM->RN	"turn to face South"	4	20	translation-r-contextual-partial	None
23	2018-08-01 15:55:29.86	DM->RN	"then. . ."	4	22	link-next	None
24	2018-08-01 15:55:32.48	DM->RN	"send image"	4	23	continue	None
25	2018-08-01 15:55:33.50	DM->CMD	"turning. . ."	4	20	ack-doing	None
26	2018-08-01 15:55:37.72	RN	"done and sent"	4	24*	ack-done	None
27	2018-08-01 15:55:40.43	DM->CMD	"done, sent"	4	26	translation-l	None
28	2018-08-01 15:55:44.53	CMD	"move back three feet"	5	None	None	None
29	2018-08-01 15:55:45.51	CMD	"and take a picture"	5	28	continue	None
30	2018-08-01 15:55:50.06	DM->CMD	"ok"	5	29*	ack-wilco	None
31	2018-08-01 15:55:56.87	DM->CMD	"processing. . ."	5	29*	processing	None
