id	time	stream	text	tu	rel	ant	context
1	2018-08-13 10:48:45.08	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-13 10:48:48.00	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-13 10:49:18.11	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-13 10:49:18.46	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-13 10:49:22.10	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-13 10:49:22.10	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-13 10:49:29.97	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-13 10:49:36.21	CMD	"i am ready"	2	None	None	None
9	2018-08-13 10:49:42.45	DM->CMD	"I'm also ready.  <beep>"	2	8	reciprocal	None
10	2018-08-13 10:49:44.64	DM->RN	"participant is ready"	2	8	translation-r-direct	None
11	2018-08-13 10:49:52.74	CMD	"take a picture"	3	None	None	None
12	2018-08-13 10:49:56.91	DM->RN	"send image"	3	11	translation-r-direct	None
13	2018-08-13 10:49:58.71	RN	"sent"	3	12	ack-done	None
14	2018-08-13 10:50:01.10	DM->CMD	"sent"	3	13	translation-l	None
15	2018-08-13 10:50:07.13	CMD	"go forward five feet"	4	None	None	None
16	2018-08-13 10:50:12.18	DM->CMD	"ok"	4	15	ack-wilco	None
17	2018-08-13 10:50:14.47	DM->RN	"move forward 5 feet"	4	15	translation-r-direct	None
18	2018-08-13 10:50:16.24	DM->CMD	"I will move forward 5 feet"	4	15	ack-wilco	None
19	2018-08-13 10:50:25.50	RN	"done"	4	17	ack-done	None
20	2018-08-13 10:50:26.50	CMD	"face southeast"	5	None	None	None
21	2018-08-13 10:50:27.45	DM->CMD	"done"	4	19	translation-l	None
22	2018-08-13 10:50:31.74	DM->CMD	"processing. . ."	5	20	processing	None
23	2018-08-13 10:50:42.70	DM->RN	"turn to face South East"	5	20	translation-r-direct	None
24	2018-08-13 10:50:49.29	DM->CMD	"I will turn to face South East"	5	20	ack-wilco	None
25	2018-08-13 10:50:49.62	CMD	"take a picture"	6	None	None	None
26	2018-08-13 10:50:53.77	RN	"done"	5	23	ack-done	None
27	2018-08-13 10:50:55.65	DM->CMD	"done"	5	26	translation-l	None
28	2018-08-13 10:50:57.08	DM->RN	"send image"	6	25	translation-r-direct	None
29	2018-08-13 10:50:58.03	RN	"sent"	6	28	ack-done	None
30	2018-08-13 10:51:00.27	DM->CMD	"sent"	6	29	translation-l	None
31	2018-08-13 10:51:04.30	CMD	"move forward two feet"	7	None	None	None
32	2018-08-13 10:51:06.36	CMD	"then go south three feet"	7	32	continue	None
33	2018-08-13 10:51:10.66	DM->CMD	"processing. . ."	7	32*	processing	None
34	2018-08-13 10:51:15.34	DM->RN	"move forward 2 feet"	7	31	translation-r-direct	None
35	2018-08-13 10:51:16.31	DM->RN	"then. . ."	7	34	link-next	None
36	2018-08-13 10:51:18.66	DM->RN	"turn to face South"	7	32	translation-r-direct-partial	None
37	2018-08-13 10:51:19.74	DM->RN	"then. . ."	7	36	link-next	None
38	2018-08-13 10:51:21.52	DM->RN	"move forward 3 feet"	7	37	continue	None
39	2018-08-13 10:51:29.39	DM->CMD	"executing. . ."	7	32*	ack-doing	None
40	2018-08-13 10:51:44.27	RN	"done"	7	38*	ack-done	None
41	2018-08-13 10:51:45.26	CMD	"face west"	8	None	None	None
42	2018-08-13 10:51:45.94	DM->CMD	"done"	7	40	translation-l	None
43	2018-08-13 10:51:52.16	DM->CMD	"ok"	8	41	ack-wilco	None
44	2018-08-13 10:51:54.48	DM->CMD	"I will turn to face West"	8	41	ack-wilco	None
45	2018-08-13 10:51:55.03	DM->RN	"turn to face West"	8	41	translation-r-direct	None
46	2018-08-13 10:52:07.14	CMD	"take a picture"	9	None	None	None
47	2018-08-13 10:52:07.17	RN	"done"	8	45	ack-done	None
48	2018-08-13 10:52:08.67	DM->CMD	"done"	8	47	translation-l	None
49	2018-08-13 10:52:10.20	DM->RN	"send image"	9	46	translation-r-direct	None
50	2018-08-13 10:52:11.13	RN	"sent"	9	49	ack-done	None
51	2018-08-13 10:52:13.20	DM->CMD	"sent"	9	50	translation-l	None
52	2018-08-13 10:52:16.31	CMD	"move forward three feet"	10	None	None	None
53	2018-08-13 10:52:18.55	CMD	"and face south"	10	52	continue	None
54	2018-08-13 10:52:22.52	DM->CMD	"processing. . ."	10	53*	processing	None
55	2018-08-13 10:52:25.55	DM->RN	"move forward 3 feet"	10	52	translation-r-direct	None
56	2018-08-13 10:52:26.45	DM->RN	"then. . ."	10	55	link-next	None
57	2018-08-13 10:52:28.42	DM->RN	"turn to face South"	10	53	translation-r-direct	None
58	2018-08-13 10:52:34.50	DM->CMD	"moving. . ."	10	52	ack-doing	None
59	2018-08-13 10:52:52.25	RN	"done"	10	57*	ack-done	None
60	2018-08-13 10:52:52.41	CMD	"take a picture"	11	None	None	None
61	2018-08-13 10:52:53.77	DM->CMD	"done"	10	59	translation-l	None
62	2018-08-13 10:52:56.51	DM->RN	"send image"	11	60	translation-r-direct	None
63	2018-08-13 10:52:57.27	RN	"sent"	11	62	ack-done	None
64	2018-08-13 10:52:59.74	DM->CMD	"sent"	11	63	translation-l	None
65	2018-08-13 10:53:02.12	CMD	"go south two feet"	12	None	None	None
