id	time	stream	text	tu	rel	ant	context
1	2018-08-07 10:32:46.19	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-07 10:32:46.75	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-07 10:33:03.57	CMD	"<X: okay>"	X-CMD	None	None	None
4	2018-08-07 10:33:16.62	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-07 10:33:16.80	RN	"<audio sync in three two one>"	X-CMD	None	None	None
6	2018-08-07 10:33:20.11	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 10:33:20.11	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-08-07 10:33:27.07	CMD	"<X: okay <unintelligible>"	X-CMD	None	None	None
9	2018-08-07 10:33:28.32	DM->CMD	"calibration complete"	1	0	ack-done	None
10	2018-08-07 10:33:39.52	CMD	"i am ready"	2	None	None	None
11	2018-08-07 10:33:40.90	CMD	"<notification noise>"	None	None	None	None
12	2018-08-07 10:33:41.19	DM->CMD	"I'm also ready.  <beep>"	2	10	reciprocal	None
13	2018-08-07 10:33:44.39	DM->RN	"participant is ready"	2	10	translation-r-direct	None
14	2018-08-07 10:33:49.35	CMD	"uh take a picture"	3	None	None	None
15	2018-08-07 10:33:53.75	DM->RN	"send image"	3	14	translation-r-direct	None
16	2018-08-07 10:33:55.99	RN	"sent"	3	15	ack-done	None
17	2018-08-07 10:33:56.95	DM->CMD	"sent"	3	16	translation-l	None
18	2018-08-07 10:34:04.38	CMD	"move forward four feet"	4	None	None	None
19	2018-08-07 10:34:07.22	DM->CMD	"processing. . ."	4	18	processing	None
20	2018-08-07 10:34:13.31	DM->RN	"move forward 4"	4	18	translation-r-direct	None
21	2018-08-07 10:34:22.79	RN	"done"	4	20	ack-done	None
22	2018-08-07 10:34:23.89	DM->CMD	"done"	4	21	translation-l	None
23	2018-08-07 10:34:27.07	CMD	"turn east"	5	None	None	None
24	2018-08-07 10:34:30.28	DM->RN	"turn to face East"	5	23	translation-r-direct	None
25	2018-08-07 10:34:31.95	DM->CMD	"I will turn to face East"	5	23	ack-wilco	None
26	2018-08-07 10:34:36.71	RN	"done"	5	24	ack-done	None
27	2018-08-07 10:34:37.75	DM->CMD	"done"	5	26	translation-l	None
28	2018-08-07 10:34:38.27	CMD	"take a picture"	6	None	None	None
29	2018-08-07 10:34:39.72	DM->RN	"send image"	6	28	translation-r-direct	None
30	2018-08-07 10:34:41.09	RN	"sent"	6	29	ack-done	None
31	2018-08-07 10:34:42.16	DM->CMD	"sent"	6	30	translation-l	None
32	2018-08-07 10:34:46.15	CMD	"turn west"	7	None	None	None
33	2018-08-07 10:34:47.94	DM->CMD	"processing. . ."	7	32	processing	None
34	2018-08-07 10:34:51.43	DM->RN	"turn to face West"	7	32	translation-r-direct	None
35	2018-08-07 10:34:58.71	RN	"done"	7	34	ack-done	None
36	2018-08-07 10:34:59.63	DM->CMD	"I turned to face West"	7	35	translation-l	None
37	2018-08-07 10:35:12.96	CMD	"take a picture"	8	None	None	None
38	2018-08-07 10:35:14.17	DM->RN	"send image"	8	37	translation-r-direct	None
39	2018-08-07 10:35:17.35	RN	"sent"	8	38	ack-done	None
40	2018-08-07 10:35:18.28	DM->CMD	"sent"	8	39	translation-l	None
41	2018-08-07 10:35:31.89	CMD	"turn north"	9	None	None	None
42	2018-08-07 10:35:33.66	DM->CMD	"ok"	9	41	ack-wilco	None
43	2018-08-07 10:35:36.30	DM->RN	"turn to face North"	9	41	translation-r-direct	None
44	2018-08-07 10:35:40.08	DM->CMD	"turning. . ."	9	41	ack-doing	None
45	2018-08-07 10:35:43.62	RN	"done"	9	43	ack-done	None
46	2018-08-07 10:35:44.80	DM->CMD	"done"	9	45	translation-l	None
47	2018-08-07 10:35:46.86	CMD	"move forward four feet"	10	None	None	None
48	2018-08-07 10:35:55.15	DM->RN	"move forward 4"	10	47	translation-r-direct	None
49	2018-08-07 10:35:57.67	DM->CMD	"moving. . ."	10	47	ack-doing	None
50	2018-08-07 10:36:03.78	RN	"done"	10	48	ack-done	None
51	2018-08-07 10:36:04.81	DM->CMD	"done"	10	50	translation-l	None
52	2018-08-07 10:36:08.48	CMD	"turn west"	11	None	None	None
53	2018-08-07 10:36:12.53	DM->RN	"turn to face West"	11	52	translation-r-direct	None
54	2018-08-07 10:36:13.06	DM->CMD	"I will turn to face West"	11	52	ack-wilco	None
55	2018-08-07 10:36:22.32	RN	"done"	11	53	ack-done	None
56	2018-08-07 10:36:22.51	CMD	"take a picture"	12	None	None	None
57	2018-08-07 10:36:23.50	DM->CMD	"done"	11	55	translation-l	None
58	2018-08-07 10:36:25.10	DM->RN	"send image"	12	56	translation-r-direct	None
59	2018-08-07 10:36:28.16	RN	"sent"	12	58	ack-done	None
60	2018-08-07 10:36:29.23	DM->CMD	"sent"	12	59	translation-l	None
61	2018-08-07 10:36:34.21	CMD	"turn north"	13	None	None	None
