id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	12.25	RN	"done"	1	1	ack-done	None
4	15.32	DM->CMD	"calibration complete"	1	3	translation-l	None
5	16.54	DM->CMD	"Hello! <beep>"	2	None	None	None
6	17.59	DM->CMD	". . ."	2	5	link-next	None
7	19.09	DM->CMD	"Thanks for teaming up with me today."	2	5	continue	None
8	20.01	DM->CMD	". . ."	2	7	link-next	None
9	22.76	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	2	7	continue	None
10	26.66	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	2	9	continue	None
11	27.65	DM->CMD	". . ."	2	10	link-next	None
12	30.51	DM->CMD	"You can ask for help at any time."	2	10	continue	None
13	37.79	CMD	"<no command>"	None	None	None	None
14	44.27	CMD	"move down the hall on the first area to your left where the <pause> indent"	3	None	None	None
15	52.02	DM->CMD	"processing. . ."	3	14	processing	None
16	59.78	DM->CMD	"I'm not sure where you want me to go.  <beep>"	3	14	missing-info	None
17	61.59	DM->CMD	"Can you describe it another way?  <beep>"	3	14	req-clar	None
18	63.67	CMD	"move down the hall five feet"	3	17	clar-repair	None
19	69.01	DM->CMD	"ok"	3	18	ack-wilco	None
20	72.88	DM->RN	"move forward 5 feet"	3	18	translation-r-direct	None
21	73.85	DM->CMD	"I will move forward 5 feet"	3	18	ack-wilco	None
22	76.45	DM->CMD	"moving. . ."	3	18	ack-doing	None
23	81.61	RN	"done"	3	20	ack-done	None
24	83.26	DM->CMD	"done"	3	23	translation-l	None
25	87.94	CMD	"turn left forty five degrees"	4	None	None	None
26	92.27	DM->CMD	"ok"	4	25	ack-wilco	None
27	96.36	DM->RN	"turn left 45 degrees"	4	25	translation-r-direct	None
28	99.36	DM->CMD	"turning. . ."	4	25	ack-doing	None
29	105.78	RN	"done"	4	27	ack-done	None
30	107.62	DM->CMD	"done"	4	29	translation-l	None
31	107.65	CMD	"move forward three feet"	5	None	None	None
32	113.18	DM->CMD	"ok"	5	31	ack-wilco	None
33	117.78	DM->RN	"move forward 3 feet"	5	31	translation-r-direct	None
34	122.53	DM->CMD	"moving. . ."	5	31	ack-doing	None
35	126.6	RN	"uh done"	5	33	ack-done	None
36	130.34	DM->CMD	"done"	5	35	translation-l	None
37	135	CMD	"turn right"	6	None	None	None
38	136.47	CMD	"and take a picture of the obstacle"	6	37	continue	None
39	142.8	DM->CMD	"processing. . ."	6	38*	processing	None
40	146.46	DM->CMD	"I couldn't hear everything you said.  <beep>"	6	38*	nack	None
41	147.88	DM->CMD	"Can you repeat that?  <beep>"	6	38*	req-repeat	None
42	149.52	CMD	"turn right"	6	41	clar-repeat	None
43	150.62	CMD	"and take a picture at the obstacle"	6	42	continue	None
44	157.01	DM->CMD	"processing. . ."	6	43*	processing	None
45	172.93	DM->CMD	"I'm unsure where or when I should stop turning.  <beep>"	6	42	missing-info	None
46	174.88	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	6	45	continue	None
47	180.27	CMD	"turn right fifteen degrees"	6	46*	clar-repair	None
48	184.66	DM->CMD	"ok"	6	47*	ack-understand	None
49	191.55	DM->RN	"turn right 15 degrees"	6	47	translation-r-direct	None
50	195.99	RN	"done"	6	49	ack-done	None
51	196.36	DM->CMD	"I will turn right 15 degrees"	6	47	ack-wilco	None
52	198.7	DM->CMD	"done"	6	50	translation-l	None
53	200.2	CMD	"take a picture"	7	None	None	None
54	203.36	DM->RN	"send image"	7	53	translation-r-direct	None
55	204.62	RN	"sent"	7	54	ack-done	None
56	206.3	DM->CMD	"sent"	7	55	translation-l	None
57	226.49	CMD	"turn thirty degrees right"	8	None	None	None
