id	time	stream	text	tu	rel	ant	context
1	2018-08-08 10:33:44.88	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-08-08 10:33:45.79	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-08 10:34:36.88	CMD	"<audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-08 10:34:38.28	RN	"<sync in three two one>"	X-CMD	None	None	None
5	2018-08-08 10:34:41.48	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-08 10:34:41.48	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-08 10:34:48.01	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-08 10:35:06.13	CMD	"i am ready"	2	None	None	None
9	2018-08-08 10:35:09.10	DM->CMD	"Hello! <beep>"	3	None	None	None
10	2018-08-08 10:35:10.90	DM->CMD	"Thanks for teaming up with me today."	3	9	continue	None
11	2018-08-08 10:35:14.13	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	10	continue	None
12	2018-08-08 10:35:20.84	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	11	continue	None
13	2018-08-08 10:35:28.10	DM->CMD	"You can ask for help at any time."	3	12	continue	None
14	2018-08-08 10:35:34.76	DM->CMD	"I'm ready.  <beep>"	3	13	continue	None
15	2018-08-08 10:35:43.46	CMD	"scan the area in front of you"	4	None	None	None
16	2018-08-08 10:35:50.92	DM->CMD	"Should I send a picture? <beep>"	5	None	None	None
17	2018-08-08 10:35:52.44	CMD	"yes send a picture"	5	16	offer-accept	None
18	2018-08-08 10:35:58.95	DM->CMD	"I will send a picture"	5	17	ack-wilco	None
19	2018-08-08 10:35:59.78	DM->RN	"send image"	5	17	translation-r-direct	None
20	2018-08-08 10:36:00.56	RN	"sent"	5	19	ack-done	None
21	2018-08-08 10:36:02.56	DM->CMD	"sent"	5	20	translation-l	None
22	2018-08-08 10:36:24.53	CMD	"proceed north east direction"	6	None	None	None
23	2018-08-08 10:36:33.19	DM->CMD	"processing. . ."	6	22	processing	None
24	2018-08-08 10:36:37.83	DM->CMD	"How far should I move forward? <beep>"	6	22	req-clar	None
25	2018-08-08 10:36:44.55	CMD	"fifty feet"	6	24	clar-repair	None
26	2018-08-08 10:36:48.91	DM->CMD	"ok"	6	25*	ack-wilco	None
27	2018-08-08 10:37:00.78	DM->RN	"move forward 50"	6	25*	translation-r-situated	None
28	2018-08-08 10:37:08.71	DM->CMD	"moving. . ."	6	25*	ack-doing	None
29	2018-08-08 10:37:36.54	RN	"done and sent"	6	27	ack-done	None
30	2018-08-08 10:37:40.16	DM->CMD	"done"	6	29	translation-l	None
31	2018-08-08 10:37:41.45	DM->CMD	"I moved forward as far as I could."	6	30	continue	None
32	2018-08-08 10:37:50.25	CMD	"uh take a picture"	7	None	None	None
33	2018-08-08 10:37:54.40	DM->RN	"send image"	7	32	translation-r-direct	None
34	2018-08-08 10:37:58.60	RN	"sent"	7	33	ack-done	None
35	2018-08-08 10:38:00.01	DM->CMD	"sent"	7	34	translation-l	None
36	2018-08-08 10:38:05.93	CMD	"turn to the right"	8	None	None	None
37	2018-08-08 10:38:13.95	DM->CMD	"How far should I turn to the right?  <beep>"	8	36	req-clar	None
38	2018-08-08 10:38:17.60	CMD	"uh ninety degrees"	8	37	clar-repair	None
39	2018-08-08 10:38:19.31	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	8	37	continue	None
40	2018-08-08 10:38:23.47	DM->CMD	"ok"	8	38*	ack-wilco	None
41	2018-08-08 10:38:26.29	DM->RN	"turn right 90 degrees"	8	38*	translation-r-direct	None
42	2018-08-08 10:38:32.86	RN	"done"	8	41	ack-done	None
43	2018-08-08 10:38:33.59	CMD	"then take a picture"	9	None	None	None
44	2018-08-08 10:38:35.41	DM->CMD	"I turned right 90 degrees"	8	42	translation-l	None
45	2018-08-08 10:38:36.98	DM->RN	"send image"	9	43	translation-r-direct	None
46	2018-08-08 10:38:37.03	RN	"sent"	9	45	ack-done	None
47	2018-08-08 10:38:38.76	DM->CMD	"sent"	9	46	translation-l	None
48	2018-08-08 10:39:13.41	CMD	"turn to the right <pause> thirty degrees"	10	None	None	None
49	2018-08-08 10:39:18.38	DM->CMD	"processing. . ."	10	48	processing	None
50	2018-08-08 10:39:25.20	DM->RN	"turn right 30 degrees"	10	48	translation-r-direct	None
51	2018-08-08 10:39:29.19	RN	"done"	10	50	ack-done	None
52	2018-08-08 10:39:32.08	DM->CMD	"done"	10	51	translation-l	None
53	2018-08-08 10:39:32.21	CMD	"take a picture"	11	None	None	None
54	2018-08-08 10:39:35.09	DM->RN	"send image"	11	53	translation-r-direct	None
55	2018-08-08 10:39:35.18	RN	"sent"	11	54	ack-done	None
56	2018-08-08 10:39:36.97	DM->CMD	"sent"	11	55	translation-l	None
57	2018-08-08 10:39:47.29	CMD	"is that the same cone you saw before"	12	None	None	None
58	2018-08-08 10:39:52.37	DM->CMD	"yes"	12	57	answer	None
59	2018-08-08 10:39:55.11	DM->CMD	"I think so."	12	58	continue	None
60	2018-08-08 10:39:58.78	CMD	"turn to the right another thirty degrees"	13	None	None	None
61	2018-08-08 10:40:03.19	CMD	"and take a picture"	13	60	continue	None
62	2018-08-08 10:40:03.95	DM->CMD	"processing. . ."	13	61*	processing	None
63	2018-08-08 10:40:13.04	DM->RN	"turn right 30 degrees"	13	60	translation-r-direct	None
64	2018-08-08 10:40:14.45	DM->RN	"then. . ."	13	63	link-next	None
65	2018-08-08 10:40:15.46	DM->RN	"send image"	13	61	translation-r-direct	None
66	2018-08-08 10:40:18.39	RN	"done and sent"	13	65*	ack-done	None
67	2018-08-08 10:40:20.14	DM->CMD	"done, sent"	13	66	translation-l	None
68	2018-08-08 10:40:33.02	CMD	"turn to the right forty five degrees"	14	None	None	None
69	2018-08-08 10:40:35.09	CMD	"and take a picture"	14	68	continue	None
70	2018-08-08 10:40:37.26	DM->CMD	"ok"	14	69*	ack-wilco	None
71	2018-08-08 10:40:39.85	DM->RN	"turn right 45 degrees"	14	68	translation-r-direct	None
72	2018-08-08 10:40:41.55	DM->RN	"then. . ."	14	71	link-next	None
73	2018-08-08 10:40:42.96	DM->RN	"send image"	14	69	translation-r-direct	None
74	2018-08-08 10:40:45.34	RN	"done and sent"	14	73*	ack-done	None
75	2018-08-08 10:40:49.14	DM->CMD	"Action done, photo sent"	14	74	translation-l	None
76	2018-08-08 10:40:55.13	CMD	"move forward ten feet"	15	None	None	None
77	2018-08-08 10:40:58.93	DM->CMD	"ok"	15	76	ack-wilco	None
78	2018-08-08 10:41:02.65	DM->RN	"move forward 10 feet"	15	76	translation-r-direct	None
79	2018-08-08 10:41:03.97	DM->CMD	"I will move forward 10 feet"	15	76	ack-wilco	None
80	2018-08-08 10:41:21.69	RN	"done"	15	78	ack-done	None
81	2018-08-08 10:41:23.41	DM->CMD	"done"	15	80	translation-l	None
82	2018-08-08 10:41:49.94	CMD	"and move backwards five feet"	16	None	None	None
83	2018-08-08 10:41:54.37	DM->CMD	"ok"	16	82	ack-wilco	None
84	2018-08-08 10:42:02.24	DM->RN	"move back 5"	16	82	translation-r-direct	None
85	2018-08-08 10:42:12.63	RN	"done"	16	84	ack-done	None
86	2018-08-08 10:42:14.33	DM->CMD	"done"	16	85	translation-l	None
87	2018-08-08 10:42:14.81	CMD	"rotate <pause> eighty degrees to the right"	17	None	None	None
88	2018-08-08 10:42:20.96	DM->CMD	"processing. . ."	17	87	processing	None
89	2018-08-08 10:42:30.00	DM->RN	"turn right 80 degrees"	17	87	translation-r-direct	None
90	2018-08-08 10:42:31.88	DM->CMD	"turning. . ."	17	87	ack-doing	None
91	2018-08-08 10:42:36.83	RN	"done"	17	89	ack-done	None
92	2018-08-08 10:42:38.71	DM->CMD	"done"	17	91	translation-l	None
93	2018-08-08 10:42:43.03	CMD	"take a picture"	18	None	None	None
94	2018-08-08 10:42:45.01	DM->RN	"send image"	18	93	translation-r-direct	None
95	2018-08-08 10:42:45.34	RN	"sent"	18	94	ack-done	None
96	2018-08-08 10:42:47.01	DM->CMD	"sent"	18	95	translation-l	None
97	2018-08-08 10:42:54.26	DM->CMD	"If you're having trouble figuring out how far I should move or turn to get to something, you can always try telling me to go directly to whatever you are interested in.  <beep>"	1	None	None	None
98	2018-08-08 10:43:03.39	DM->CMD	"If you describe an object, you can help me locate it.  <beep>"	1	None	None	None
99	2018-08-08 10:43:07.23	CMD	"move towards the object in the doorway"	19	None	None	None
100	2018-08-08 10:43:11.95	DM->CMD	"ok"	19	99	ack-wilco	None
101	2018-08-08 10:43:17.05	DM->RN	"move to Room 3 box"	19	99	translation-r-landmark	None
102	2018-08-08 10:43:21.33	DM->CMD	"executing. . ."	19	99	ack-doing	None
103	2018-08-08 10:43:23.96	RN	"done"	19	101	ack-done	None
104	2018-08-08 10:43:26.04	DM->CMD	"done"	19	103	translation-l	None
105	2018-08-08 10:43:28.52	CMD	"take a picture"	20	None	None	None
106	2018-08-08 10:43:30.67	DM->RN	"send image"	20	105	translation-r-direct	None
107	2018-08-08 10:43:30.86	RN	"sent"	20	106	ack-done	None
108	2018-08-08 10:43:32.93	DM->CMD	"sent"	20	107	translation-l	None
109	2018-08-08 10:43:36.19	CMD	"what is the object"	21	None	None	None
110	2018-08-08 10:43:42.61	DM->CMD	"processing. . ."	21	109	processing	None
111	2018-08-08 10:43:54.11	DM->CMD	"I don't know what all the objects are around me.   <beep>"	21	109	nar	None
112	2018-08-08 10:44:37.81	CMD	"proceed east ten feet"	22	None	None	None
113	2018-08-08 10:44:42.48	DM->CMD	"processing. . ."	22	112	processing	None
114	2018-08-08 10:44:45.60	DM->RN	"turn to face East"	22	112	translation-r-direct-partial	None
115	2018-08-08 10:44:47.15	DM->RN	"then. . ."	22	114	link-next	None
116	2018-08-08 10:44:49.33	DM->RN	"move forward 10 feet"	22	115	continue	None
117	2018-08-08 10:44:55.01	CMD	"stop"	22	112	correction-cancel	None
118	2018-08-08 10:44:57.35	DM->CMD	"moving. . ."	22	112	ack-doing	None
119	2018-08-08 10:44:59.51	RN	"done"	22	116*	ack-done	None
120	2018-08-08 10:45:00.34	RN	"i could only move five"	22	119	continue	None
121	2018-08-08 10:45:00.37	CMD	"proceed west"	23	None	None	None
122	2018-08-08 10:45:04.23	CMD	"fifteen feet"	23	121	continue	None
123	2018-08-08 10:45:04.45	DM->CMD	"I moved forward as far as I could."	22	120*	translation-l	None
124	2018-08-08 10:45:06.32	DM->CMD	"ok"	23	122*	ack-wilco	None
125	2018-08-08 10:45:09.49	DM->RN	"turn to face West"	23	122*	translation-r-direct-partial	None
126	2018-08-08 10:45:11.18	DM->RN	"then. . ."	23	125	link-next	None
127	2018-08-08 10:45:15.75	DM->RN	"move forward 15"	23	126	continue	None
128	2018-08-08 10:45:31.03	RN	"done"	23	127*	ack-done	None
