id	time	stream	text	tu	rel	ant	context
1	4.78	RN	"<no speech>"	None	None	None	None
2	10.23	DM->CMD	"calibration complete"	1	0	ack-done	map
3	35.93	CMD	"take a picture"	2	None	None	None
4	43.45	DM->RN	"image"	2	3	translation-r-direct	None
5	44.52	RN	"image sent"	2	4	ack-done	None
6	47.5	DM->CMD	"sent"	2	5	translation-l	None
7	51.72	CMD	"point north"	3	None	None	None
8	65.02	DM->RN	"turn so you're facing directly north"	3	7	translation-r-default	None
9	75.27	DM->CMD	"executing..."	3	7	ack-doing	None
10	77.57	CMD	"take a picture"	4	None	None	None
11	81.27000000000001	RN	"done"	3	8	ack-done	None
12	84.52	DM->CMD	"done"	3	11	translation-l	None
13	87.3	DM->RN	"image"	4	10	translation-r-direct	None
14	87.68	RN	"image sent"	4	13	ack-done	None
15	90.11	DM->CMD	"sent"	4	14	translation-l	None
16	93.36	CMD	"pivot one hundred and eighty degrees to the right"	5	None	None	None
17	98.5	CMD	"taking a picture every forty five degrees"	5	16	continue	None
18A	107.76	DM->RN	"turn right 180, "	5	16	translation-r-direct	None
18B	None	DM->RN	"send image every 45"	5	17	translation-r-direct	None
19	111.76	DM->CMD	"executing..."	5	17*	ack-doing	None
20	137.69	RN	"done"	5	18B*	ack-done	None
21	141.07	CMD	"go east five feet"	6	None	None	None
22	141.57	DM->CMD	"done"	5	20	translation-l	None
23	158.54	DM->RN	"move east 5 feet"	6	21	translation-r-direct	None
24	162.5	DM->CMD	"executing..."	6	21	ack-doing	None
25	175.51	RN	"<no speech>"	None	None	None	None
26	175.77	CMD	"pivot three hundred and sixty degrees to the right"	7	None	None	None
27	178.84	DM->CMD	"done"	6	21	ack-done	map
28	180.39	CMD	"taking a picture every forty five degrees"	7	26	continue	None
29	180.57	RN	"<no speech>"	None	None	None	None
30A	188.98	DM->RN	"turn 360 right, "	7	26	translation-r-direct	None
30B	None	DM->RN	"send image every 45"	7	28	translation-r-direct	None
31	192.67	DM->CMD	"executing..."	7	28*	ack-doing	None
32	224.31	RN	"<no speech>"	None	None	None	None
33	227.79	DM->CMD	"done"	7	28*	ack-done	map
34	237.96	CMD	"point south"	8	None	None	None
35	239.8	CMD	"and take a picture"	8	34	continue	None
36A	248.39	DM->RN	"point south,"	8	34	translation-r-direct	None
36B	None	DM->RN	"image"	8	35	translation-r-direct	None
37	252.06	DM->CMD	"executing..."	8	35*	ack-doing	None
38	256.88	RN	"<no speech>"	None	None	None	None
39	259.71	DM->CMD	"sent"	8	35	ack-done	map
40	264.79	CMD	"go forward ten feet"	9	None	None	None
41	275.91	DM->RN	"move forward 10 feet"	9	40	translation-r-direct	None
