id	time	stream	text	tu	rel	ant	context
2	10.24	DM->CMD	"calibration complete"	1	1	translation-l	None
3	13.62	CMD	"I'm ready"	2	None	None	None
4	30.35	DM->CMD	"I'm ready too.  Would you like me to send a picture so you can see the space?"	2	3	reciprocal	None
5	30.53	CMD	"yes"	2	4	offer-accept	None
6	36.75	DM->RN	"image"	2	5*	translation-r-direct	None
7	37.87	RN	"image sent"	2	6	ack-done	None
8	39.97	DM->CMD	"sent"	2	7	translation-l	None
9	42.51	CMD	"move towards the doorway"	3	None	None	None
10	101.64	DM->CMD	"I see a doorway"	3	9	ack-understand	None
11	124.2	CMD	"move to the doorway like opening"	3	9	summarization	None
12	148.37	DM->RN	"Move to the doorway"	3	11	translation-r-direct	None
13	151.62	DM->CMD	"executing..."	3	11	ack-doing	None
14	155.11	RN	"that thing by the orange pocket"	3	12	comment	None
15	162.7	RN	"done"	3	12	ack-done	None
16	163.22	CMD	"take a picture"	4	None	None	None
17	165.15	DM->CMD	"done"	3	15	ack-done	None
18	170.97	DM->RN	"image"	4	16	translation-r-direct	None
19	171.87	RN	"image sent"	4	18	ack-done	None
20	174.27	DM->CMD	"sent"	4	19	translation-l	None
21	178.72	CMD	"move back out of the doorway"	5	None	None	None
22	193.21	CMD	"<pause>"	None	None	None	None
23	193.66	DM->RN	"move back out of the doorway"	5	21	translation-r-direct	None
24	197.44	DM->CMD	"executing..."	5	21	ack-doing	None
25	197.73	CMD	"change of command"	6	None	None	None
26	200.43	CMD	"<pause> move towards the wall and turn right"	6	25	continue	None
27	203.28	RN	"um i don't think i'm <pause>"	5	23	comment	None
28	206.43	DM->RN	"cancel"	6	25	translation-r-direct	None
29	260.98	DM->CMD	"I'm not sure how far I should move or turn right. Would you like me to move into the hallway space ahead and to the right?"	6	26	req-clar	None
30	266.99	CMD	"yes"	6	29	clar-repair	None
31A	292.25	DM->RN	"Move down the hallway and turn the corner to the right, "	6	30*	translation-r-direct-partial	None
31B	None	DM->RN	"facing down the next hallway to the right"	6	31A	continue	None
32	295.74	DM->CMD	"executing..."	6	30*	ack-doing	None
33	307.06	RN	"done"	6	31B*	ack-done	None
34	308.79	DM->CMD	"done"	6	33	translation-l	None
35	310.63	CMD	"take a picture"	7	None	None	None
36	318.31	DM->RN	"image"	7	35	translation-r-direct	None
37	318.39	RN	"image sent"	7	36	ack-done	None
38	321.09	DM->CMD	"sent"	7	37	translation-l	None
39	332.42	CMD	"move to the end of the hallway"	8	None	None	None
40	335.02	CMD	"and make a right"	8	39	continue	None
41	360.75	DM->CMD	"When you say make a right, would you like me to turn right 90 degrees?"	8	40	req-clar	None
42	378.92	CMD	"yes"	8	41	clar-repair	None
43A	386.97	DM->RN	"Move to the end of the hallway, "	8	39	translation-r-direct	None
43B	None	DM->RN	"turn right 90"	8	40	translation-r-situated	None
44	390.7	DM->CMD	"executing..."	8	42*	ack-doing	None
45	398.64	CMD	"take a picture"	9	None	None	None
46	403.15	RN	"done"	8	43B*	ack-done	None
47	404.41	DM->CMD	"done"	8	46	ack-done	None
48	407.68	DM->RN	"image"	9	45	translation-r-direct	None
49	408.04	RN	"image sent"	9	48	ack-done	None
50	410.1	CMD	"continue down the hallway to the first entrance on the left first doorway on the left"	10	None	None	None
51	410.42	DM->CMD	"sent"	9	49	translation-l	None
