id	time	stream	text	tu	rel	ant	context
1	2018-08-08 14:10:26.77	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-08 14:10:29.32	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-08 14:11:10.96	CMD	"<static>"	X-CMD	None	None	None
4	2018-08-08 14:12:04.10	CMD	"calibrate"	1	0	None	None
5	2018-08-08 14:12:10.71	DM->CMD	"calibrating. . ."	1	4	summarization	None
6	2018-08-08 14:12:16.79	RN	"<in three two one>"	X-CMD	None	None	None
7	2018-08-08 14:12:18.75	RN	"<loud music>"	X-CMD	None	None	None
8	2018-08-08 14:12:27.22	DM->CMD	"calibration complete"	1	4	ack-done	None
9	2018-08-08 14:12:54.15	CMD	"okay i'm ready"	2	None	None	None
10	2018-08-08 14:13:00.60	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-08 14:13:01.99	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-08-08 14:13:04.06	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
13	2018-08-08 14:13:09.02	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	12	continue	None
14	2018-08-08 14:13:17.97	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	13	continue	None
15	2018-08-08 14:13:28.01	DM->CMD	"You can ask for help at any time."	3	14	continue	None
16	2018-08-08 14:13:35.70	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
17	2018-08-08 14:13:41.69	CMD	"alright so i think the first thing we need to do is find <pause> how many doorways there are"	4	None	None	None
18	2018-08-08 14:13:54.06	DM->CMD	"processing. . ."	4	17	processing	None
19	2018-08-08 14:14:06.65	DM->CMD	"I need your help to find doorways."	4	17	nar	None
20	2018-08-08 14:14:14.57	CMD	"okay can you go forward"	5	None	None	None
21	2018-08-08 14:14:16.59	CMD	"and count the doorways that you see on your right hand side"	5	20	continue	None
22	2018-08-08 14:14:27.23	DM->CMD	"processing. . ."	5	21*	processing	None
23	2018-08-08 14:14:34.62	DM->CMD	"How far forward should I go?  <beep>"	5	20	req-clar	None
24	2018-08-08 14:14:41.48	CMD	"about try five feet"	5	23	clar-repair	None
25	2018-08-08 14:14:48.63	DM->CMD	"ok"	5	24*	ack-wilco	None
26	2018-08-08 14:14:52.90	DM->RN	"move forward 5 feet"	5	24*	translation-r-direct	None
27	2018-08-08 14:14:54.19	DM->CMD	"I will move forward 5 feet"	5	24*	ack-wilco	None
28	2018-08-08 14:15:00.52	RN	"done"	5	26	ack-done	None
29	2018-08-08 14:15:04.29	DM->CMD	"done"	5	28	translation-l	None
