id	time	stream	text	tu	rel	ant	context
1	0	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	0	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	12.2	RN	"done"	1	1	ack-done	None
4	12.22	CMD	"take a picture"	2	None	None	None
5	13.96	DM->CMD	"calibration complete"	1	3	translation-l	None
6	16.56	DM->RN	"send image"	2	4	translation-r-direct	None
7	17.61	RN	"sent"	2	6	ack-done	None
8	18.66	DM->CMD	"sent"	2	7	translation-l	None
9	28.51	CMD	"move toward the round red barrel"	3	None	None	None
10	35.43	DM->CMD	"processing. . ."	3	9	processing	None
11	45.75	DM->RN	"move to bucket with rope"	3	9	translation-r-landmark	None
12	52.01	DM->CMD	"moving. . ."	3	9	ack-doing	None
13	62.64	RN	"done"	3	11	ack-done	None
14	63.69	DM->CMD	"done"	3	13	translation-l	None
15	67.2	CMD	"<pause> move a few more feet"	4	None	None	None
16	75.66	DM->CMD	"ok"	4	15	ack-wilco	None
17	78.58	DM->RN	"move forward 3 feet"	4	15	translation-r-default	None
18	79.29	DM->CMD	"I will move forward 3 feet"	4	15	ack-wilco	None
19	81.66	DM->CMD	"moving. . ."	4	15	ack-doing	None
20	87.25	RN	"done"	4	17	ack-done	None
21	87.69	CMD	"take a picture"	5	None	None	None
22	88.41	DM->CMD	"done"	4	20	translation-l	None
23	89.64	DM->RN	"send image"	5	21	translation-r-direct	None
24	90.85	RN	"sent"	5	23	ack-done	None
25	92.15	DM->CMD	"sent"	5	24	translation-l	None
26	97.41	CMD	"turn to your right"	6	None	None	None
27	102.93	DM->CMD	"How far should I turn to the right?  <beep>"	6	26	req-clar	None
28	105.44	CMD	"about twenty degrees to your right"	6	27	clar-repair	None
29	109.23	DM->CMD	"ok"	6	28*	ack-wilco	None
30	114.23	DM->RN	"turn right 20 degrees"	6	28*	translation-r-direct	None
31	116.67	DM->CMD	"turning. . ."	6	28*	ack-doing	None
32	120.77	RN	"done"	6	30	ack-done	None
33	121.81	CMD	"take a picture"	7	None	None	None
34	122.5	DM->CMD	"done"	6	32	translation-l	None
35	124.75	DM->RN	"send image"	7	33	translation-r-direct	None
36	125.92	RN	"sent"	7	35	ack-done	None
37	127.1	DM->CMD	"sent"	7	36	translation-l	None
38	139.329999999999	CMD	"go through the doorway"	8	None	None	None
39	145.03	DM->CMD	"processing. . ."	8	38	processing	None
40	151.29	DM->RN	"move into Stairwell hallway"	8	38	translation-r-landmark	None
41	156.87	DM->CMD	"moving. . ."	8	38	ack-doing	None
42	162.51	RN	"done"	8	40	ack-done	None
43	163.35	CMD	"take a pictu <picture>"	9	None	None	None
44	163.65	DM->CMD	"done"	8	42	translation-l	None
45	166	DM->RN	"send image"	9	43	translation-r-direct	None
46	167.95	RN	"sent"	9	45	ack-done	None
47	168.97	DM->CMD	"sent"	9	46	translation-l	None
48	177.579999999999	CMD	"go forward about three feet"	10	None	None	None
49	181.94	DM->CMD	"ok"	10	49	ack-wilco	None
50	184.05	DM->RN	"move forward 3 feet"	10	48	translation-r-direct	None
51	184.71	DM->CMD	"I will move forward 3 feet"	10	48	ack-wilco	None
52	187.1	DM->CMD	"moving. . ."	10	48	ack-doing	None
53	191.519999999999	CMD	"stop"	10	48	correction-cancel	None
54	193.329999999999	RN	"done"	10	53*	ack-done	None
55	194.209999999999	CMD	"take another picture"	11	None	None	None
56	195.05	DM->CMD	"done"	10	54	translation-l	None
57	196.26	DM->RN	"send image"	11	55	translation-r-direct	None
58	197.8	RN	"sent"	11	57	ack-done	None
59	199.33	DM->CMD	"sent"	11	58	translation-l	None
60	207.82	CMD	"<pause> turn about thirty five degrees north"	12	None	None	None
61	214.95	DM->CMD	"processing. . ."	12	60	processing	None
62	222.68	DM->RN	"turn left 35 degrees"	12	60	translation-r-situated	None
