id	time	stream	text	tu	rel	ant	context
1	2018-08-07 14:58:14.11	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-07 15:03:08.67	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-07 15:03:26.47	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-07 15:03:26.74	RN	"<X: sync in three two one>"	X-CMD	None	None	None
5	2018-08-07 15:03:28.79	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-07 15:03:28.79	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 15:03:35.39	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-08-07 15:03:37.15	CMD	"<X: alright you can release>"	X-CMD	None	None	None
9	2018-08-07 15:03:47.83	CMD	"i am ready"	2	None	None	None
10	2018-08-07 15:03:48.48	CMD	"<X: xxx>"	X-CMD	None	None	None
11	2018-08-07 15:03:49.41	DM->RN	"participant is ready"	2	9	translation-r-direct	None
12	2018-08-07 15:03:51.80	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
13	2018-08-07 15:03:56.42	CMD	"take a picture"	3	None	None	None
14	2018-08-07 15:04:00.99	DM->RN	"send image"	3	13	translation-r-direct	None
15	2018-08-07 15:04:01.39	RN	"sent"	3	14	ack-done	None
16	2018-08-07 15:04:02.68	DM->CMD	"sent"	3	15	translation-l	None
17	2018-08-07 15:04:10.73	CMD	"turn"	4	None	None	None
18	2018-08-07 15:04:11.60	CMD	"ninety degrees to the left"	4	17	continue	None
19	2018-08-07 15:04:12.63	CMD	"and take another picture"	4	18	continue	None
20	2018-08-07 15:04:16.15	DM->CMD	"processing. . ."	4	19*	processing	None
21	2018-08-07 15:04:19.56	DM->RN	"turn left 90 degrees"	4	18*	translation-r-direct	None
22	2018-08-07 15:04:21.00	DM->RN	"then. . ."	4	21	link-next	None
23	2018-08-07 15:04:21.76	DM->CMD	"turning. . ."	4	18*	ack-doing	None
24	2018-08-07 15:04:22.62	DM->RN	"send image"	4	19	translation-r-direct	None
25	2018-08-07 15:04:28.44	RN	"<breath>"	None	None	None	None
26	2018-08-07 15:04:30.08	RN	"done and sent"	4	24*	ack-done	None
27	2018-08-07 15:04:31.46	DM->CMD	"done, sent"	4	26	translation-l	None
28	2018-08-07 15:04:40.07	CMD	"<breath>"	None	None	None	None
29	2018-08-07 15:04:40.59	CMD	"is that a shovel to the right of the cone"	5	None	None	None
30	2018-08-07 15:04:49.95	DM->CMD	"I'm not sure."	5	29	answer	None
31	2018-08-07 15:04:51.22	DM->CMD	". . ."	5	30	link-next	None
32	2018-08-07 15:04:57.36	DM->CMD	"I think you are more familiar with shovels than I am."	5	31	continue	None
33	2018-08-07 15:04:58.78	CMD	"turn to the right"	6	None	None	None
34	2018-08-07 15:04:59.33	CMD	"<notification sound>"	None	None	None	None
35	2018-08-07 15:04:59.87	DM->CMD	"What do you think? <beep>"	5	32	continue	None
36	2018-08-07 15:05:04.26	CMD	"turn right t<disfl> at it"	6	33	continue	None
37	2018-08-07 15:05:10.03	DM->CMD	"How far should I turn to the right?  <beep>"	6	36	req-clar	None
38	2018-08-07 15:05:11.83	CMD	"till you're directly facing the object"	6	37	clar-repair	None
39	2018-08-07 15:05:20.69	DM->CMD	"processing. . ."	6	38*	processing	None
40	2018-08-07 15:06:02.73	CMD	"do you understand"	6	38	other	None
41	2018-08-07 15:06:07.58	DM->RN	"turn right 25 degrees"	6	38	translation-r-direct	None
42	2018-08-07 15:06:10.26	DM->CMD	"ok, I think I got it."	6	40*	ack-understand	None
43	2018-08-07 15:06:12.04	RN	"done"	6	41	ack-done	None
44	2018-08-07 15:06:12.14	DM->CMD	"turning. . ."	6	38*	ack-doing	None
45	2018-08-07 15:06:12.71	CMD	"take a picture"	7	None	None	None
46	2018-08-07 15:06:13.93	DM->CMD	"done"	6	43	translation-l	None
47	2018-08-07 15:06:15.54	DM->RN	"send image"	7	45	translation-r-direct	None
48	2018-08-07 15:06:16.19	RN	"sent"	7	47	ack-done	None
49	2018-08-07 15:06:17.82	DM->CMD	"sent"	7	48	translation-l	None
50	2018-08-07 15:06:23.62	CMD	"it doesn't look like a shovel to me"	8	None	None	None
51	2018-08-07 15:06:27.44	CMD	"turn east"	9	None	None	None
52	2018-08-07 15:06:28.40	DM->CMD	"ok"	9	51	ack	None
53	2018-08-07 15:06:30.77	DM->CMD	"processing. . ."	9	51	processing	None
54	2018-08-07 15:06:33.74	DM->CMD	"I will turn to face East"	9	51	ack-wilco	None
55	2018-08-07 15:06:34.87	DM->RN	"turn to face East"	9	51	translation-r-direct	None
56	2018-08-07 15:06:37.64	DM->CMD	"turning. . ."	9	51	ack-doing	None
57	2018-08-07 15:06:41.34	RN	"done"	9	55	ack-done	None
58	2018-08-07 15:06:42.79	DM->CMD	"done"	9	57	translation-l	None
59	2018-08-07 15:06:45.19	CMD	"go forward five feet"	10	None	None	None
60	2018-08-07 15:06:49.51	DM->CMD	"processing. . ."	10	59	processing	None
61	2018-08-07 15:06:51.78	DM->RN	"move forward 5 feet"	10	59	translation-r-direct	None
62	2018-08-07 15:06:56.94	DM->CMD	"moving. . ."	10	59	ack-doing	None
63	2018-08-07 15:06:58.26	RN	"done"	10	61	ack-done	None
64	2018-08-07 15:07:00.84	CMD	"turn north"	11	None	None	None
65	2018-08-07 15:07:00.86	DM->CMD	"I moved forward 5 feet"	10	63	translation-l	None
66	2018-08-07 15:07:01.25	CMD	"and take a picture"	11	64	continue	None
67	2018-08-07 15:07:08.77	DM->CMD	"processing. . ."	11	66*	processing	None
68	2018-08-07 15:07:12.30	DM->RN	"turn to face North"	11	64	translation-r-direct	None
69	2018-08-07 15:07:13.50	DM->RN	"then. . ."	11	68	link-next	None
70	2018-08-07 15:07:14.44	DM->CMD	"turning. . ."	11	64	ack-doing	None
71	2018-08-07 15:07:15.34	DM->RN	"send image"	11	66	translation-r-direct	None
72	2018-08-07 15:07:21.59	RN	"done and sent"	11	71*	ack-done	None
73	2018-08-07 15:07:23.02	DM->CMD	"done, sent"	11	72	translation-l	None
74	2018-08-07 15:07:28.25	CMD	"turn south"	12	None	None	None
75	2018-08-07 15:07:28.67	CMD	"and take a picture"	12	74	continue	None
76	2018-08-07 15:07:32.38	DM->CMD	"processing. . ."	12	75*	processing	None
77	2018-08-07 15:07:35.36	DM->RN	"turn to face South"	12	74	translation-r-direct	None
78	2018-08-07 15:07:36.45	DM->RN	"then. . ."	12	77	link-next	None
79	2018-08-07 15:07:37.76	DM->CMD	"turning. . ."	12	74	ack-doing	None
80	2018-08-07 15:07:38.73	DM->RN	"send image"	12	75	translation-r-direct	None
81	2018-08-07 15:07:47.20	RN	"done and sent"	12	80*	ack-done	None
82	2018-08-07 15:07:48.65	DM->CMD	"done, sent"	12	81	translation-l	None
83	2018-08-07 15:07:58.73	CMD	"go down the hallway five feet"	13	None	None	None
84	2018-08-07 15:08:03.22	DM->CMD	"processing. . ."	13	83	processing	None
85	2018-08-07 15:08:06.12	DM->RN	"move forward 5 feet"	13	83	translation-r-situated	None
86	2018-08-07 15:08:09.14	DM->CMD	"moving. . ."	13	83	ack-doing	None
87	2018-08-07 15:08:15.47	RN	"done"	13	85	ack-done	None
88	2018-08-07 15:08:17.20	DM->CMD	"done"	13	87	translation-l	None
89	2018-08-07 15:08:21.71	CMD	"take a picture"	14	None	None	None
90	2018-08-07 15:08:24.96	DM->RN	"send image"	14	89	translation-r-direct	None
91	2018-08-07 15:08:25.45	RN	"sent"	14	90	ack-done	None
92	2018-08-07 15:08:26.74	DM->CMD	"sent"	14	91	translation-l	None
93	2018-08-07 15:08:38.21	CMD	"go to the end of the hallway"	15	None	None	None
94	2018-08-07 15:08:42.49	DM->CMD	"processing. . ."	15	93	processing	None
95	2018-08-07 15:08:52.79	DM->RN	"move to the end of the TV hallway"	15	93	translation-r-landmark-error	None
96	2018-08-07 15:09:13.33	DM->RN	"stop"	15	95	continue	None
97	2018-08-07 15:09:19.12	DM->RN	"move to the end of the Office hallway"	15	93	translation-r-landmark	None
98	2018-08-07 15:09:34.36	DM->CMD	"executing. . ."	15	93	ack-doing	None
99	2018-08-07 15:09:40.83	CMD	"stop"	15	93	correction-cancel	None
100	2018-08-07 15:09:45.34	DM->RN	"stop"	15	99	translation-r-direct	None
101	2018-08-07 15:09:46.43	RN	"uh done"	15	100	ack-done	None
102	2018-08-07 15:09:49.08	DM->CMD	"done"	15	101	translation-l	None
103	2018-08-07 15:09:53.00	CMD	"take a picture"	16	None	None	None
104	2018-08-07 15:09:55.99	DM->RN	"send image"	16	103	translation-r-direct	None
105	2018-08-07 15:09:57.12	RN	"sent"	16	104	ack-done	None
106	2018-08-07 15:09:58.76	DM->CMD	"sent"	16	105	translation-l	None
107	2018-08-07 15:10:10.94	CMD	"go forward to the nearest doorway on the right"	17	None	None	None
108	2018-08-07 15:10:17.79	DM->CMD	"processing. . ."	17	107	processing	None
109	2018-08-07 15:10:38.18	DM->RN	"move to Office - hall doorway"	17	107	translation-r-landmark	None
110	2018-08-07 15:10:42.72	DM->CMD	"moving. . ."	17	107	ack-doing	None
111	2018-08-07 15:10:51.17	RN	"<breath>"	None	None	None	None
112	2018-08-07 15:10:51.47	RN	"uh done sorry"	17	109	ack-done	None
113	2018-08-07 15:10:52.96	CMD	"turn west"	18	None	None	None
114	2018-08-07 15:10:53.00	DM->CMD	"done"	17	112	translation-l	None
115	2018-08-07 15:10:57.33	DM->CMD	"processing. . ."	18	113	processing	None
116	2018-08-07 15:10:59.13	DM->RN	"turn to face West"	18	113	translation-r-direct	None
117	2018-08-07 15:11:04.73	RN	"uh done"	18	116	ack-done	None
118	2018-08-07 15:11:06.33	DM->CMD	"I turned to face West"	18	117	translation-l	None
119	2018-08-07 15:11:06.36	CMD	"take a picture"	19	None	None	None
120	2018-08-07 15:11:09.73	DM->RN	"send image"	19	119	translation-r-direct	None
121	2018-08-07 15:11:10.15	RN	"sent"	19	120	ack-done	None
122	2018-08-07 15:11:11.52	DM->CMD	"sent"	19	121	translation-l	None
123	2018-08-07 15:11:15.38	CMD	"get close to the calendar"	20	None	None	None
124	2018-08-07 15:11:16.35	CMD	"and take a picture"	20	123	continue	None
125	2018-08-07 15:11:20.58	DM->CMD	"processing. . ."	20	124*	processing	None
126	2018-08-07 15:11:30.43	DM->RN	"move to Office calendar"	20	123	translation-r-landmark	None
127	2018-08-07 15:11:32.83	DM->CMD	"executing. . ."	20	124*	ack-doing	None
128	2018-08-07 15:11:35.16	DM->RN	"then. . ."	20	126	link-next	None
129	2018-08-07 15:11:37.08	DM->RN	"send image"	20	124	translation-r-direct	None
130	2018-08-07 15:11:41.66	RN	"done and sent"	20	129*	ack-done	None
131	2018-08-07 15:11:44.16	DM->CMD	"done, sent"	20	130	translation-l	None
132	2018-08-07 15:11:49.74	CMD	"can you zoom in on the calendar"	21	None	None	None
133	2018-08-07 15:11:55.97	DM->CMD	"I can't zoom in or out.  <beep>"	21	132	answer	None
134	2018-08-07 15:12:01.76	DM->CMD	"I can move to take a good picture of an object that you are interested in.  <beep>"	21	133	continue	None
135	2018-08-07 15:12:07.35	CMD	"take a better picture of the calendar"	21	134	other	None
136	2018-08-07 15:12:12.85	DM->CMD	"processing. . ."	21	135*	processing	None
137	2018-08-07 15:12:27.44	DM->RN	"send image of calendar"	21	135	translation-r-direct	None
138	2018-08-07 15:12:32.77	DM->CMD	"executing. . ."	21	135	ack-doing	None
