id	time	stream	text	tu	rel	ant	context
1	2018-09-25 14:25:49.54	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-09-25 14:37:48.75	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-25 14:38:04.84	RN	"<no speech>"	X-CMD	None	None	None
4	2018-09-25 14:38:05.86	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-25 14:38:05.87	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
6	2018-09-25 14:38:08.39	RN	"<loud noise>"	X-CMD	None	None	None
7	2018-09-25 14:38:08.39	CMD	"<loud noise>"	X-CMD	None	None	None
8	2018-09-25 14:38:13.18	CMD	"oh"	X-CMD	None	None	None
9	2018-09-25 14:38:13.51	CMD	"xxx"	X-CMD	None	None	None
10	2018-09-25 14:38:14.27	DM->CMD	"calibration complete"	1	0	ack-done	None
11	2018-09-25 14:39:26.92	CMD	"i am ready"	2	None	None	None
12	2018-09-25 14:39:29.58	DM->RN	"participant is ready"	2	11	translation-r-direct	None
13	2018-09-25 14:39:31.90	DM->CMD	"Hello! <beep>"	3	None	None	None
14	2018-09-25 14:39:33.45	DM->CMD	"Thanks for teaming up with me today."	3	13	continue	None
15	2018-09-25 14:39:35.82	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	14	continue	None
16	2018-09-25 14:39:38.46	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	15	continue	None
17	2018-09-25 14:39:41.81	DM->CMD	"You can ask for help at any time."	3	16	continue	None
18	2018-09-25 14:39:43.03	CMD	"can you turn on your camera"	4	None	None	None
19	2018-09-25 14:39:50.27	DM->CMD	"I'm ready.  <beep>"	3	17	continue	None
20	2018-09-25 14:39:54.00	DM->CMD	"Would you like me to send a picture?  <beep>"	4	18	clar-repair	None
21	2018-09-25 14:39:56.31	CMD	"yes"	4	20	answer	None
22	2018-09-25 14:39:59.20	DM->RN	"send image"	4	21*	translation-r-direct	None
23	2018-09-25 14:39:59.80	RN	"sent"	4	22	ack-done	None
24	2018-09-25 14:40:00.74	DM->CMD	"sent"	4	23	translation-l	None
25	2018-09-25 14:40:09.64	CMD	"move forward"	5	None	None	None
26	2018-09-25 14:40:16.23	DM->CMD	"How far forward should I go?  <beep>"	5	25	req-clar	None
27	2018-09-25 14:40:19.60	CMD	"move forward five meters"	5	26	clar-repair	None
28	2018-09-25 14:40:23.34	DM->CMD	"processing. . ."	5	27	processing	None
29	2018-09-25 14:40:29.45	DM->RN	"move forward 5 meters"	5	27	translation-r-direct	None
30	2018-09-25 14:40:31.75	DM->CMD	"moving. . ."	5	27	ack-doing	None
31	2018-09-25 14:40:43.14	RN	"done"	5	29	ack-done	None
32	2018-09-25 14:40:44.34	DM->CMD	"done"	5	31	translation-l	None
33	2018-09-25 14:40:46.29	CMD	"uh take a photo"	6	None	None	None
