id	time	stream	text	tu	rel	ant	context
1	2018-06-25 10:44:46.58	DM->CMD	"I can hear you."	1	0	ack	None
2	2018-06-25 10:45:01.79	CMD	"i am ready"	2	0	None	None
3	2018-06-25 10:45:08.12	DM->RN	"participant is ready"	2	2	translation-r-direct	None
4	2018-06-25 10:45:09.39	CMD	"<X: okay>"	X-CMD	None	None	None
5	2018-06-25 10:45:10.74	RN	"uh done"	1	0	ack-done	None
6	2018-06-25 10:45:13.90	DM->CMD	"Hi!"	2	2	reciprocal	None
7	2018-06-25 10:45:15.55	DM->CMD	"I'm ready.  <beep>"	2	6	continue	None
8	2018-06-25 10:45:23.09	CMD	"<unintelligble, not participant speech>"	X-CMD	None	None	None
9	2018-06-25 10:45:23.77	CMD	"<X: perfect>"	X-CMD	None	None	None
10	2018-06-25 10:45:31.38	RN	"yep"	X-CMD	None	None	None
11	2018-06-25 10:45:31.84	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
12	2018-06-25 10:45:32.29	CMD	"<X: audio sync and three two one>"	X-CMD	None	None	None
13	2018-06-25 10:45:34.72	RN	"<loud noise>"	X-CMD	None	None	None
14	2018-06-25 10:45:34.72	CMD	"<loud noise>"	X-CMD	None	None	None
15	2018-06-25 10:45:35.71	CMD	"alright"	X-CMD	None	None	None
16	2018-06-25 10:45:37.32	RN	"<no speech>"	X-CMD	None	None	None
17	2018-06-25 10:45:52.42	CMD	"take a picture"	3	None	None	None
18	2018-06-25 10:45:55.78	DM->RN	"send image"	3	17	translation-r-direct	None
19	2018-06-25 10:45:56.41	RN	"sent"	3	18	ack-done	None
20	2018-06-25 10:45:57.56	DM->CMD	"sent"	3	19	translation-l	None
21	2018-06-25 10:46:01.26	CMD	"go towards the shovel"	4	None	None	None
22	2018-06-25 10:46:09.47	DM->CMD	"Hmm. . ."	4	21	processing	None
23	2018-06-25 10:46:15.09	CMD	"do you know what a shovel is"	5	None	None	None
24	2018-06-25 10:46:23.12	DM->CMD	"I need your help to find the shovel."	5	23	nar	None
25	2018-06-25 10:46:24.98	CMD	"go forward two meters"	6	None	None	None
26	2018-06-25 10:46:28.45	DM->CMD	"processing. . ."	6	25	processing	None
27	2018-06-25 10:46:32.20	CMD	"and then take a picture"	6	25	continue	None
28	2018-06-25 10:46:38.46	DM->RN	"move forward 2 meters"	6	25	translation-r-direct	None
29	2018-06-25 10:46:39.80	DM->RN	"then. . ."	6	28	link-next	None
30	2018-06-25 10:46:40.82	DM->CMD	"moving. . ."	6	25	ack-doing	None
31	2018-06-25 10:46:41.90	DM->RN	"send image"	6	27	translation-r-direct	None
32	2018-06-25 10:46:50.18	RN	"done and sent"	6	31*	ack-done	None
33	2018-06-25 10:46:51.89	DM->CMD	"done, sent"	6	32	translation-l	None
34	2018-06-25 10:46:54.82	CMD	"the object in front of you is a shovel"	7	None	None	None
35	2018-06-25 10:47:06.62	DM->CMD	"ok"	7	34	ack	None
36	2018-06-25 10:47:07.40	CMD	"do you see the hallway on the right"	8	None	None	None
37	2018-06-25 10:47:13.53	DM->CMD	"yes"	8	36	answer	None
38	2018-06-25 10:47:14.16	CMD	"go down the hallway"	9	None	None	None
