id	time	stream	text	tu	rel	ant	context
1	2018-08-06 10:08:10.12	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-06 10:08:14.08	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-06 10:08:59.73	CMD	"<X: unintelligible, not CMD>"	X-CMD	None	None	None
4	2018-08-06 10:09:01.54	CMD	"mhm"	X-CMD	None	None	None
5	2018-08-06 10:09:02.01	CMD	"<X: unintelligible, not CMD>"	X-CMD	None	None	None
6	2018-08-06 10:09:11.78	CMD	"<audio sync>"	X-CMD	None	None	None
7	2018-08-06 10:09:12.19	RN	"<audio sync in three two one>"	X-CMD	None	None	None
8	2018-08-06 10:09:14.50	CMD	"<one>"	X-CMD	None	None	None
9	2018-08-06 10:09:15.13	RN	"<loud noise>"	X-CMD	None	None	None
10	2018-08-06 10:09:15.13	CMD	"<loud noise>"	X-CMD	None	None	None
11	2018-08-06 10:09:19.56	CMD	"<let it up>"	X-CMD	None	None	None
12	2018-08-06 10:09:32.19	DM->CMD	"calibration complete"	1	2	ack-done	None
13	2018-08-06 10:09:36.61	CMD	"i am ready"	2	None	None	None
14	2018-08-06 10:09:43.49	DM->RN	"participant is ready"	2	13	translation-r-direct	None
15	2018-08-06 10:09:45.53	DM->CMD	"Hello! <beep>"	3	None	None	None
16	2018-08-06 10:09:47.05	CMD	"hello"	3	13	reciprocal	None
17	2018-08-06 10:09:47.42	DM->CMD	"Thanks for teaming up with me today."	3	15	continue	None
18	2018-08-06 10:09:50.00	CMD	"thank you as well for teaming up with me"	3	17	reciprocal	None
19	2018-08-06 10:09:53.25	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	17	continue	None
20	2018-08-06 10:09:57.83	CMD	"absolutely fine thank you"	3	19	other	None
21	2018-08-06 10:10:00.37	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	19	continue	None
22	2018-08-06 10:10:06.75	CMD	"that works for me thank you so much"	3	21	other	None
23	2018-08-06 10:10:08.99	DM->CMD	"You can ask for help at any time."	3	22	continue	None
24	2018-08-06 10:10:10.83	DM->CMD	"I'm also ready.  <beep>"	2	13	reciprocal	None
25	2018-08-06 10:10:12.57	CMD	"alright great let's start"	3	24	other	None
26	2018-08-06 10:10:32.85	CMD	"alright let's go and check how many doorways we've got in the building or in the surrounding area please"	4	None	None	None
27	2018-08-06 10:10:45.57	DM->CMD	"processing. . ."	4	26	processing	None
28	2018-08-06 10:10:58.68	DM->CMD	"I need your help to check for doorways."	4	26	nar	None
29	2018-08-06 10:11:02.32	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	4	28	continue	None
30	2018-08-06 10:11:04.68	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	4	29	continue	None
31	2018-08-06 10:11:06.68	CMD	"please move forward"	5	None	None	None
32	2018-08-06 10:11:09.49	CMD	"check <pause> the doorways in your area please"	5	31	continue	None
33	2018-08-06 10:11:22.17	CMD	"move forward "	5	31	summarization	None
34	2018-08-06 10:11:23.20	CMD	"turn to your left"	5	33	continue	None
35	2018-08-06 10:11:25.83	CMD	"check and see if there's a doorway there"	5	34	continue	None
36	2018-08-06 10:11:29.76	DM->CMD	"processing. . ."	5	35*	processing	None
37	2018-08-06 10:11:34.03	DM->CMD	"How far forward should I go?  <beep>"	5	33	req-clar	None
38	2018-08-06 10:11:37.77	CMD	"go three <pause>"	5	37	clar-repair	None
39	2018-08-06 10:11:40.73	CMD	"steps forward"	5	38	continue	None
40	2018-08-06 10:11:46.38	DM->CMD	"processing. . ."	5	39*	processing	None
41	2018-08-06 10:11:53.26	DM->CMD	"I will move forward 3 feet"	5	39*	ack-wilco	None
42	2018-08-06 10:11:54.33	DM->RN	"move forward 3 feet"	5	39*	translation-r-direct	None
43	2018-08-06 10:11:56.25	CMD	"three feet is fine"	5	41	3feedback	None
44	2018-08-06 10:12:03.07	RN	"done"	5	42	ack-done	None
45	2018-08-06 10:12:04.93	DM->CMD	"done"	5	44	translation-l	None
46	2018-08-06 10:12:05.06	CMD	"perfect"	5	45	3feedback	None
47	2018-08-06 10:12:06.17	CMD	"look to your left"	6	None	None	None
48	2018-08-06 10:12:07.67	CMD	"see if there's a doorway"	6	47	continue	None
49	2018-08-06 10:12:11.09	DM->CMD	"processing. . ."	6	48*	ack-doing	None
50	2018-08-06 10:12:17.74	DM->CMD	"I will turn left 90 degrees"	6	47	ack-wilco	None
51	2018-08-06 10:12:18.63	DM->RN	"turn left 90 degrees"	6	47	translation-r-direct	None
52	2018-08-06 10:12:21.59	CMD	"ninety degrees is perfect"	6	50	3feedback	None
