id	time	stream	text	tu	rel	ant	context
1	2018-08-20 10:02:58.30	DM->RN	"ok"	1	0	ack-wilco	None
2	2018-08-20 10:10:25.86	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-08-20 10:10:45.48	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-20 10:10:45.57	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-08-20 10:10:47.65	RN	"<loud sound>"	X-CMD	None	None	None
6	2018-08-20 10:10:47.65	CMD	"<loud sound>"	X-CMD	None	None	None
7	2018-08-20 10:10:48.87	RN	"<X: one more time>"	X-CMD	None	None	None
8	2018-08-20 10:10:48.89	CMD	"<X: one more time>"	X-CMD	None	None	None
9	2018-08-20 10:10:50.04	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
10	2018-08-20 10:10:50.04	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
11	2018-08-20 10:10:52.10	RN	"<loud noise>"	X-CMD	None	None	None
12	2018-08-20 10:10:52.10	CMD	"<loud noise>"	X-CMD	None	None	None
13	2018-08-20 10:10:55.07	DM->CMD	"calibration complete"	1	0	ack-done	None
14	2018-08-20 10:10:55.70	CMD	"<X: okay>"	X-CMD	None	None	None
15	2018-08-20 10:10:56.54	CMD	"<X: so you can release the>"	X-CMD	None	None	None
16	2018-08-20 10:11:28.52	CMD	"hm <pause .32>"	X-CMD	None	None	None
17	2018-08-20 10:11:28.95	CMD	"i am ready"	2	None	None	None
18	2018-08-20 10:11:29.70	CMD	"<no speech>"	None	None	None	None
19	2018-08-20 10:11:29.98	CMD	"<X: that's probably>"	X-CMD	None	None	None
20	2018-08-20 10:11:30.82	DM->RN	"participant is ready"	2	17	translation-r-direct	None
21	2018-08-20 10:11:35.78	DM->CMD	"Hello! <beep>"	3	None	None	None
22	2018-08-20 10:11:38.66	DM->CMD	"Thanks for teaming up with me today."	3	21	continue	None
23	2018-08-20 10:11:39.90	CMD	"<X: kay very good>"	X-CMD	None	None	None
24	2018-08-20 10:11:40.73	CMD	"move forward"	4	None	None	None
