id	time	stream	text	tu	rel	ant	context
1	2018-08-07 15:14:05.94	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-07 15:14:08.18	DM->RN	"calibrate"	1	0	translation-r-direct	None
3	2018-08-07 15:14:37.80	CMD	"<audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-07 15:14:38.60	RN	"<in three two one>"	X-CMD	None	None	None
5	2018-08-07 15:14:40.98	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-08-07 15:14:40.98	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-08-07 15:14:49.18	CMD	"<unintelligible, not cmd>"	X-CMD	None	None	None
8	2018-08-07 15:14:51.34	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-07 15:14:58.95	CMD	"i'm ready"	2	None	None	None
10	2018-08-07 15:15:01.39	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
11	2018-08-07 15:15:06.59	CMD	"give me a visual of what you see"	3	None	None	None
12	2018-08-07 15:15:10.22	DM->RN	"send image"	3	11	translation-r-direct	None
13	2018-08-07 15:15:18.20	RN	"sent"	3	12	ack-done	None
14	2018-08-07 15:15:21.22	DM->CMD	"sent"	3	13	translation-l	None
15	2018-08-07 15:15:25.26	CMD	"take a photo"	4	None	None	None
16	2018-08-07 15:15:29.45	DM->RN	"send image"	4	15	translation-r-direct	None
17	2018-08-07 15:15:31.01	RN	"sent"	4	16	ack-done	None
18	2018-08-07 15:15:32.79	DM->CMD	"sent"	4	17	translation-l	None
19	2018-08-07 15:15:36.56	CMD	"move forward <pause> eight feet"	5	None	None	None
20	2018-08-07 15:15:39.84	CMD	"and make a forty five degree turn to your left"	5	19	continue	None
21	2018-08-07 15:15:47.63	DM->CMD	"processing. . ."	5	20*	processing	None
22	2018-08-07 15:15:53.88	DM->RN	"move forward 8ft"	5	19	translation-r-direct	None
23	2018-08-07 15:15:55.03	DM->RN	"then. . ."	5	22	link-next	None
24	2018-08-07 15:15:56.04	DM->RN	"turn left 45 degrees"	5	20	translation-r-direct	None
25	2018-08-07 15:16:00.90	DM->CMD	"moving. . ."	5	19	ack-doing	None
26	2018-08-07 15:16:08.48	RN	"done"	5	24*	ack-done	None
27	2018-08-07 15:16:09.96	CMD	"give me a visual"	6	None	None	None
28	2018-08-07 15:16:10.87	DM->CMD	"done"	5	26	translation-l	None
29	2018-08-07 15:16:12.74	DM->RN	"send image"	6	27	translation-r-direct	None
30	2018-08-07 15:16:15.52	RN	"sent"	6	29	ack-done	None
31	2018-08-07 15:16:17.59	DM->CMD	"sent"	6	30	translation-l	None
32	2018-08-07 15:16:22.89	CMD	"turn to your right twenty degrees "	7	None	None	None
33	2018-08-07 15:16:25.64	CMD	"and give me a visual"	7	32	continue	None
34	2018-08-07 15:16:29.21	DM->CMD	"processing. . ."	7	33*	processing	None
35	2018-08-07 15:16:34.98	DM->RN	"turn right 20 degrees"	7	32	translation-r-direct	None
36	2018-08-07 15:16:35.89	DM->RN	"then. . ."	7	35	link-next	None
37	2018-08-07 15:16:36.59	DM->RN	"send image"	7	33	translation-r-direct	None
38	2018-08-07 15:16:40.38	DM->CMD	"turning. . ."	7	32	ack-doing	None
39	2018-08-07 15:16:41.11	RN	"done and sent"	7	37*	ack-done	None
40	2018-08-07 15:16:43.70	DM->CMD	"done, sent"	7	39	translation-l	None
41	2018-08-07 15:16:47.39	CMD	"take a photo"	8	None	None	None
42	2018-08-07 15:16:51.61	DM->RN	"send image"	8	41	translation-r-direct	None
43	2018-08-07 15:16:57.15	RN	"sent"	8	42	ack-done	None
44	2018-08-07 15:16:59.06	DM->CMD	"sent"	8	43	translation-l	None
45	2018-08-07 15:16:59.80	CMD	"move <pause> fff fifty degrees to your left "	9	None	None	None
46	2018-08-07 15:17:04.68	CMD	"and give me a visual"	9	45	continue	None
47	2018-08-07 15:17:10.89	DM->CMD	"processing. . ."	9	46*	processing	None
48	2018-08-07 15:17:22.66	DM->CMD	"I will turn left 50 degrees"	9	45	ack-wilco	None
49	2018-08-07 15:17:27.55	DM->RN	"turn left 50 degrees"	9	45	translation-r-direct	None
50	2018-08-07 15:17:32.68	DM->CMD	"I will send a picture"	9	46	ack-wilco	None
51	2018-08-07 15:17:34.66	DM->RN	"then. . ."	9	49	link-next	None
52	2018-08-07 15:17:35.75	DM->RN	"send image"	9	46	translation-r-direct	None
53	2018-08-07 15:17:36.71	RN	"done and sent"	9	52*	ack-done	None
54	2018-08-07 15:17:40.09	DM->CMD	"done, sent"	9	53	translation-l	None
55	2018-08-07 15:17:48.01	CMD	"turn <pause> fff twenty degrees to your left"	10	None	None	None
56	2018-08-07 15:17:52.10	CMD	"and take a photo"	10	55	continue	None
57	2018-08-07 15:17:56.04	DM->CMD	"processing. . ."	10	56*	processing	None
58	2018-08-07 15:17:58.58	CMD	"and give me a visual"	10	56	summarization	None
59	2018-08-07 15:18:02.55	DM->RN	"turn left 20 degrees"	10	55	translation-r-direct	None
60	2018-08-07 15:18:04.43	DM->RN	"then. . ."	10	59	link-next	None
61	2018-08-07 15:18:05.65	DM->RN	"send image"	10	56	translation-r-direct	None
62	2018-08-07 15:18:09.54	DM->CMD	"turning. . ."	10	55	ack-doing	None
63	2018-08-07 15:18:11.75	RN	"sent"	10	61	ack-done	None
64	2018-08-07 15:18:14.24	RN	"uh done and sent"	10	63	continue	None
65	2018-08-07 15:18:14.49	DM->CMD	"done, sent"	10	64	translation-l	None
66	2018-08-07 15:18:27.81	CMD	"turn one hundred and eighty degrees <pause> to your left"	11	None	None	None
67	2018-08-07 15:18:32.20	CMD	"and give me a visual"	11	66	continue	None
68	2018-08-07 15:18:36.63	DM->CMD	"ok"	11	67*	ack-wilco	None
69	2018-08-07 15:18:38.94	DM->RN	"turn left 180"	11	66	translation-r-direct	None
70	2018-08-07 15:18:40.17	DM->RN	"then. . ."	11	69	link-next	None
71	2018-08-07 15:18:41.30	DM->RN	"send image"	11	67	translation-r-direct	None
72	2018-08-07 15:18:49.69	RN	"done and sent"	11	71*	ack-done	None
73	2018-08-07 15:18:51.07	DM->CMD	"I turned left 180 degrees"	11	72	translation-l	None
74	2018-08-07 15:18:53.85	DM->CMD	"sent"	11	73	continue	None
75	2018-08-07 15:19:02.20	CMD	"take a photo"	12	None	None	None
76	2018-08-07 15:19:05.94	DM->RN	"send image"	12	75	translation-r-direct	None
77	2018-08-07 15:19:09.35	RN	"sent"	12	76	ack-done	None
78	2018-08-07 15:19:11.22	DM->CMD	"sent"	12	77	translation-l	None
79	2018-08-07 15:19:17.61	CMD	"turn ninety deg <disfl> ninety degrees to your right "	13	None	None	None
80	2018-08-07 15:19:20.82	CMD	"and give me a visual"	13	79	continue	None
81	2018-08-07 15:19:25.07	DM->CMD	"processing. . ."	13	80*	processing	None
82	2018-08-07 15:19:29.02	DM->RN	"turn right 90 degrees"	13	79	translation-r-direct	None
83	2018-08-07 15:19:30.38	DM->RN	"then. . ."	13	82	link-next	None
84	2018-08-07 15:19:31.30	DM->RN	"send image"	13	80	translation-r-direct	None
85	2018-08-07 15:19:37.07	DM->CMD	"turning. . ."	13	79	ack-doing	None
86	2018-08-07 15:19:39.02	RN	"done and sent"	13	84*	ack-done	None
87	2018-08-07 15:19:41.35	DM->CMD	"done, sent"	13	86	translation-l	None
88	2018-08-07 15:19:57.98	CMD	"turn thirty degrees to your left"	14	None	None	None
89	2018-08-07 15:20:00.11	CMD	"and give me a visual"	14	88	continue	None
90	2018-08-07 15:20:05.69	DM->CMD	"ok"	14	89*	ack-wilco	None
91	2018-08-07 15:20:10.44	DM->RN	"turn left 30 degrees"	14	88	translation-r-direct	None
92	2018-08-07 15:20:11.78	DM->RN	"then. . ."	14	91	link-next	None
93	2018-08-07 15:20:12.84	DM->RN	"send image"	14	89	translation-r-direct	None
94	2018-08-07 15:20:17.11	DM->CMD	"executing. . ."	14	89*	ack-doing	None
95	2018-08-07 15:20:19.11	RN	"done and sent"	14	93*	ack-done	None
96	2018-08-07 15:20:22.35	DM->CMD	"done, sent"	14	95	translation-l	None
