id	time	stream	text	tu	rel	ant	context
2	1971-06-10 08:46:14.00	DM->RN	" calibrate"	1	1	translation-r-direct	None
3	1971-06-10 08:46:42.00	DM->CMD	"I will calibrate...."	1	1	ack-wilco	None
4	2019-12-05 09:54:26.87	RN	" calibrating. . ."	1	2	ack-doing	None
5	2019-12-05 09:54:26.87	DM->CMD	"calibrating. . ."	1	4	translation-l	None
6	2019-12-05 09:54:35.99	RN	" calibration complete"	1	2	ack-done	None
7	2019-12-05 09:54:35.99	DM->CMD	"calibration complete"	1	6	translation-l	None
8	2019-12-05 21:54:42.11	CMD	"I'm ready"	2	None	None	None
9	2019-12-05 09:54:45.73	DM->RN	" participant is ready"	2	8	translation-r-direct	None
10	2019-12-05 09:54:45.74	DM->CMD	"Processing...."	2	8	processing	None
11	2019-12-05 09:54:47.55	RN	" I'm also ready. <beep>"	2	9	reciprocal	None
12	2019-12-05 09:54:47.56	DM->CMD	"I'm also ready. <beep>"	2	11	translation-l	None
13	2019-12-05 21:54:48.51	CMD	"take a picture"	3	None	None	None
14	2019-12-05 09:54:52.14	DM->RN	" send image"	3	13	translation-r-direct	None
15	2019-12-05 09:54:52.14	DM->CMD	"I will send image."	3	13	ack-wilco	None
16	2019-12-05 09:54:54.79	RN	" sent"	3	14	ack-done	None
17	2019-12-05 09:54:54.83	DM->CMD	"sent"	3	16	translation-l	None
18	2019-12-05 21:55:12.20	CMD	"turn right ninety degrees"	4	None	None	None
19	2019-12-05 21:55:12.20	CMD	"and and take a picture"	4	18	continue	None
20	2019-12-05 09:55:15.98	DM->RN	" turn right 90 degrees"	4	18	translation-r-direct	None
21	2019-12-05 09:55:15.99	DM->CMD	"I will turn right 90 degrees."	4	18	ack-wilco	None
22	2019-12-05 09:55:18.46	RN	" turning. . ."	4	20	ack-doing	None
23	2019-12-05 09:55:18.48	DM->CMD	"turning. . ."	4	22	translation-l	None
24	2019-12-05 09:55:28.07	RN	" done"	4	20	ack-done	None
25	2019-12-05 09:55:28.11	DM->CMD	"done"	4	24	translation-l	None
26	2019-12-05 21:55:28.41	CMD	"take a picture"	5	None	None	None
27	2019-12-05 09:55:32.13	DM->RN	" send image"	5	26	translation-r-direct	None
28	2019-12-05 09:55:32.14	DM->CMD	"I will send image."	5	26	ack-wilco	None
29	2019-12-05 09:55:34.52	RN	" sent"	5	27	ack-done	None
30	2019-12-05 09:55:34.56	DM->CMD	"sent"	5	29	translation-l	None
31	2019-12-05 21:55:39.02	CMD	"turn right ninety degrees"	6	None	None	None
32	2019-12-05 09:55:42.85	DM->RN	" turn right 90 degrees"	6	31	translation-r-direct	None
33	2019-12-05 09:55:42.85	DM->CMD	"I will turn right 90 degrees."	6	31	ack-wilco	None
