id	time	stream	text	tu	rel	ant	context
1	2018-09-19 10:45:12.08	DM->RN	"calibrate"	1	0	translation-r-direct	None
2	2018-09-19 10:45:12.88	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
3	2018-09-19 10:46:20.25	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-09-19 10:46:20.25	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
5	2018-09-19 10:46:24.37	RN	"<loud noise>"	X-CMD	None	None	None
6	2018-09-19 10:46:24.37	CMD	"<loud noise>"	X-CMD	None	None	None
7	2018-09-19 10:46:26.11	DM->CMD	"calibration complete"	1	0	ack-done	None
8	2018-09-19 10:46:27.48	CMD	"<X: okay xxx>"	X-CMD	None	None	None
9	2018-09-19 10:46:40.12	CMD	"i am ready"	2	None	None	None
10	2018-09-19 10:46:42.15	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-09-19 10:46:44.34	DM->CMD	"Hello! <beep>"	3	None	None	None
12	2018-09-19 10:46:45.09	DM->CMD	"Thanks for teaming up with me today."	3	11	continue	None
13	2018-09-19 10:46:48.85	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	3	12	continue	None
14	2018-09-19 10:46:54.24	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	3	13	continue	None
15	2018-09-19 10:47:00.26	DM->CMD	"You can ask for help at any time."	3	14	continue	None
16	2018-09-19 10:47:03.48	DM->CMD	"I'm ready.  <beep>"	2	9	reciprocal	None
17	2018-09-19 10:47:08.29	CMD	"okay um can you please uh scan the north side of your area"	4	None	None	None
18	2018-09-19 10:47:20.41	DM->CMD	"Can you repeat that?  <beep>"	4	17	req-repeat	None
19	2018-09-19 10:47:30.80	CMD	"i'm looking for doorways"	4	18	clar-repair	None
20	2018-09-19 10:47:33.09	CMD	"can you please scan the north of you"	4	18	clar-repeat	None
21	2018-09-19 10:47:41.01	DM->CMD	"I need your help to scan."	4	20	nar	None
22	2018-09-19 10:47:45.00	DM->CMD	"Would you like me to send a picture?  <beep>"	5	None	None	None
23	2018-09-19 10:48:06.46	CMD	"hi no i would like you to"	5	22	offer-reject	None
24	2018-09-19 10:48:10.67	CMD	"cruise the north side of you"	5	23	continue	None
25	2018-09-19 10:48:14.15	CMD	"and tell me the territory if there are doors or doorways"	5	24	continue	None
26	2018-09-19 10:48:21.51	DM->CMD	"How far forward should I go?  <beep>"	5	25*	req-clar	None
27	2018-09-19 10:48:23.43	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	5	25*	nar	None
28	2018-09-19 10:48:30.48	CMD	"would you move a hundred feet away from you"	6	None	None	None
29	2018-09-19 10:48:42.56	DM->CMD	"processing. . ."	6	28	processing	None
30	2018-09-19 10:48:48.36	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	6	28	nar	None
31	2018-09-19 10:48:52.06	CMD	"can you move fifty feet away from you"	7	None	None	None
32	2018-09-19 10:48:59.37	DM->CMD	"ok"	7	31	ack-wilco	None
33	2018-09-19 10:49:04.62	DM->RN	"move forward 50"	7	31	translation-r-direct	None
34	2018-09-19 10:49:11.83	DM->CMD	"moving. . ."	7	31	ack-doing	None
35	2018-09-19 10:49:46.49	CMD	"you're doing a good job robot"	7	34	3feedback	None
36	2018-09-19 10:49:48.14	CMD	"i'm proud of you"	7	35	continue	None
37	2018-09-19 10:49:49.01	RN	"done"	7	33	ack-done	None
38	2018-09-19 10:49:49.28	RN	"i moved forty feet"	7	33	comment	None
