id	time	stream	text	tu	rel	ant	context
1	2018-08-21 15:38:47.94	DM->CMD	"calibrating. . ."	1	0	ack-doing	None
2	2018-08-21 15:39:03.98	RN	"<X: audio sync in three two one>"	X-CMD	None	None	None
3	2018-08-21 15:39:04.02	CMD	"<X: audio sync in three two one>"	X-CMD	None	None	None
4	2018-08-21 15:39:06.41	RN	"<loud noise>"	X-CMD	None	None	None
5	2018-08-21 15:39:06.41	CMD	"<loud noise>"	X-CMD	None	None	None
6	2018-08-21 15:39:09.69	CMD	"<X: alright you can let go of the uh>"	X-CMD	None	None	None
7	2018-08-21 15:39:13.15	CMD	"<X: the talk>"	X-CMD	None	None	None
8	2018-08-21 15:39:13.38	DM->CMD	"calibration complete"	1	0	ack-done	None
9	2018-08-21 15:39:26.30	CMD	"i am ready"	2	None	None	None
10	2018-08-21 15:39:28.98	DM->RN	"participant is ready"	2	9	translation-r-direct	None
11	2018-08-21 15:39:33.70	DM->CMD	"I'm also ready.  <beep>"	2	9	reciprocal	None
12	2018-08-21 15:39:37.98	CMD	"take a picture"	3	None	None	None
13	2018-08-21 15:39:41.31	DM->RN	"send image"	3	12	translation-r-direct	None
14	2018-08-21 15:39:42.03	RN	"sent"	3	13	ack-done	None
15	2018-08-21 15:39:43.00	DM->CMD	"sent"	3	14	translation-l	None
16	2018-08-21 15:39:45.53	CMD	"turn to the northwest"	4	None	None	None
17	2018-08-21 15:39:46.47	CMD	"and take another picture"	4	16	continue	None
18	2018-08-21 15:39:49.18	DM->CMD	"processing. . ."	4	17*	processing	None
19	2018-08-21 15:39:52.66	DM->RN	"turn to face North"	4	16	translation-r-situated-partial	None
20	2018-08-21 15:39:53.79	DM->RN	"then. . ."	4	19	link-next	None
21	2018-08-21 15:39:54.84	DM->CMD	"turning. . ."	4	16	ack-doing	None
22	2018-08-21 15:39:56.67	DM->RN	"turn left 45 degrees"	4	20	continue	None
23	2018-08-21 15:40:02.65	DM->RN	"then. . ."	4	22	link-next	None
24	2018-08-21 15:40:03.32	DM->RN	"send image"	4	17	translation-r-direct	None
25	2018-08-21 15:40:04.12	RN	"done and sent"	4	24*	ack-done	None
26	2018-08-21 15:40:04.74	DM->CMD	"done, sent"	4	25	translation-l	None
27	2018-08-21 15:40:07.60	CMD	"move through the doorway that you see in front of you"	5	None	None	None
28	2018-08-21 15:40:12.71	DM->CMD	"processing. . ."	5	27	processing	None
29	2018-08-21 15:40:18.91	DM->RN	"move into Kitchen hallway"	5	27	translation-r-landmark	None
30	2018-08-21 15:40:22.66	DM->CMD	"moving. . ."	5	27	ack-doing	None
31	2018-08-21 15:40:37.59	RN	"done"	5	29	ack-done	None
32	2018-08-21 15:40:38.85	DM->CMD	"done"	5	31	translation-l	None
33	2018-08-21 15:40:39.23	CMD	"take a picture"	6	None	None	None
34	2018-08-21 15:40:41.72	DM->RN	"send image"	6	33	translation-r-direct	None
35	2018-08-21 15:40:42.66	RN	"sent"	6	34	ack-done	None
36	2018-08-21 15:40:43.12	DM->CMD	"sent"	6	35	translation-l	None
37	2018-08-21 15:40:44.15	CMD	"face west"	7	None	None	None
38	2018-08-21 15:40:44.85	CMD	"and take a picture"	7	37	continue	None
39	2018-08-21 15:40:48.39	DM->CMD	"processing. . ."	7	38*	processing	None
40	2018-08-21 15:40:50.49	DM->CMD	"I will turn to face West"	7	37	ack-wilco	None
41	2018-08-21 15:40:51.16	DM->RN	"turn to face West"	7	37	translation-r-direct	None
42	2018-08-21 15:40:52.87	DM->RN	"then. . ."	7	41	link-next	None
43	2018-08-21 15:40:53.71	DM->CMD	"turning. . ."	7	37	ack-doing	None
44	2018-08-21 15:40:54.78	DM->RN	"send image"	7	38	translation-r-direct	None
45	2018-08-21 15:40:58.18	RN	"done and sent"	7	44*	ack-done	None
46	2018-08-21 15:40:58.93	DM->CMD	"done, sent"	7	45	translation-l	None
47	2018-08-21 15:41:05.80	CMD	"move to the doorway you see on the left"	8	None	None	None
48	2018-08-21 15:41:08.28	CMD	"turn left ninety degrees"	8	47	continue	None
49	2018-08-21 15:41:09.95	CMD	"then take a picture"	8	48	continue	None
50	2018-08-21 15:41:16.99	DM->CMD	"The one directly to my left, or ahead and to the left?  <beep>"	8	47	req-clar	None
51	2018-08-21 15:41:19.82	CMD	"ahead and to the left"	8	50	clar-repair	None
52	2018-08-21 15:41:24.38	DM->CMD	"processing. . ."	8	51*	processing	None
53	2018-08-21 15:41:35.70	DM->RN	"move to Kitchen - hall doorway"	8	51*	translation-r-landmark	None
54	2018-08-21 15:41:39.63	DM->CMD	"moving. . ."	8	51*	ack-doing	None
55	2018-08-21 15:41:46.27	DM->RN	"then. . ."	8	53	link-next	None
56	2018-08-21 15:41:48.38	DM->RN	"turn left 90 degrees"	8	48	translation-r-direct	None
57	2018-08-21 15:41:49.50	DM->RN	"then. . ."	8	56	link-next	None
58	2018-08-21 15:41:50.40	DM->RN	"send image"	8	49	translation-r-direct	None
59	2018-08-21 15:41:58.84	RN	"done and sent"	8	58*	ack-done	None
60	2018-08-21 15:41:59.61	DM->CMD	"done, sent"	8	59	translation-l	None
61	2018-08-21 15:42:04.94	CMD	"move forward two meters"	9	None	None	None
62	2018-08-21 15:42:06.58	CMD	"then turn west"	9	61	continue	None
63	2018-08-21 15:42:10.80	DM->CMD	"processing. . ."	9	62*	processing	None
64	2018-08-21 15:42:20.15	DM->RN	"move forward 2 meters"	9	61	translation-r-direct	None
65	2018-08-21 15:42:21.29	DM->RN	"then. . ."	9	64	link-next	None
66	2018-08-21 15:42:22.43	DM->CMD	"moving. . ."	9	61	ack-doing	None
67	2018-08-21 15:42:26.27	DM->RN	"turn to face West"	9	62	translation-r-direct	None
68	2018-08-21 15:42:28.85	DM->RN	"then. . ."	9	67	link-next	None
69	2018-08-21 15:42:29.88	DM->CMD	"turning. . ."	9	62	ack-doing	None
70	2018-08-21 15:42:30.74	DM->RN	"send image"	9	67	translation-r-history	None
71	2018-08-21 15:42:36.16	RN	"done and sent"	9	70*	ack-done	None
72	2018-08-21 15:42:36.70	DM->CMD	"done, sent"	9	71	translation-l	None
73	2018-08-21 15:42:41.48	CMD	"move forward into the room that is in front of you"	10	None	None	None
74	2018-08-21 15:42:49.15	DM->CMD	"processing. . ."	10	73	processing	None
75	2018-08-21 15:42:51.40	DM->RN	"move into Foyer"	10	73	translation-r-landmark	None
76	2018-08-21 15:42:53.51	DM->CMD	"moving. . ."	10	73	ack-doing	None
77	2018-08-21 15:43:00.79	RN	"done"	10	75	ack-done	None
78	2018-08-21 15:43:01.55	DM->CMD	"done"	10	77	translation-l	None
79	2018-08-21 15:43:03.21	CMD	"turn due south"	11	None	None	None
80	2018-08-21 15:43:04.26	CMD	"and take a picture"	11	79	continue	None
81	2018-08-21 15:43:07.68	DM->CMD	"processing. . ."	11	80*	processing	None
82	2018-08-21 15:43:10.36	DM->RN	"turn to face South"	11	79	translation-r-direct	None
83	2018-08-21 15:43:11.43	DM->RN	"then. . ."	11	82	link-next	None
84	2018-08-21 15:43:12.25	DM->CMD	"turning. . ."	11	79	ack-doing	None
85	2018-08-21 15:43:13.36	DM->RN	"send image"	11	80	translation-r-direct	None
86	2018-08-21 15:43:17.47	RN	"done and sent"	11	85*	ack-done	None
87	2018-08-21 15:43:18.27	CMD	"that's not very interesting"	12	None	None	None
88	2018-08-21 15:43:18.51	DM->CMD	"done, sent"	11	86	translation-l	None
