id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	0	DM->RN	"calibrate"	None	None
2	0	DM->CMD	"calibrating. . ."	None	None
3	15.98	RN	"done"	None	None
4	18.2	DM->CMD	"calibration complete"	None	None
5	20.31	CMD	"go to the next doorway"	None	None
6	24.44	DM->CMD	"processing. . ."	None	None
7	46.97	DM->RN	"move to Cleaning room - hall doorway"	None	None
8	58.17	DM->CMD	"moving. . ."	None	None
9	91.09	RN	"done"	None	None
10	92.81	DM->CMD	"done"	None	None
11	107.699999999999	CMD	"take a picture"	None	None
12	110.19	DM->RN	"send image"	None	None
i000	110.76	IMAGE	"frame000"	None	None
13	111.1	RN	"sent"	None	None
14	112.36	DM->CMD	"sent"	None	None
15	140.519999999999	CMD	"go closer"	None	None
16	144.62	DM->CMD	"processing. . ."	None	None
17	147.73	CMD	"move north"	None	None
18	161	DM->CMD	"How far north should I go?"	None	None
19	164.739999999999	CMD	"<notification sound>"	None	None
20	165.18	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
21	166.299999999999	CMD	"<pause> two feet"	None	None
22	171.4	DM->CMD	"processing. . ."	None	None
23	175.21	DM->RN	"turn to face North"	None	None
24	178.06	DM->RN	"then. . ."	None	None
25	179.81	DM->RN	"move forward 2 feet"	None	None
26	184.97	DM->CMD	"turning. . ."	None	None
27	203.269999999999	RN	"uh done"	None	None
28	204.65	DM->CMD	"moving. . ."	None	None
29	208.37	CMD	"<pause> move south <pause> two feet"	None	None
30	208.71	DM->CMD	"done"	None	None
31	215.44	DM->CMD	"processing. . ."	None	None
32	219.93	DM->RN	"turn to face South"	None	None
33	222.27	DM->RN	"then. . ."	None	None
34	223.85	DM->RN	"move forward 2 feet"	None	None
35	227.6	DM->CMD	"turning. . ."	None	None
36	245.39	DM->CMD	"moving. . ."	None	None
37	250.98	RN	"done"	None	None
38	251.99	DM->CMD	"done"	None	None
39	254.22	CMD	"move south <pause> four feet"	None	None
40	258.33	DM->CMD	"ok"	None	None
41	265.98	CMD	"move south <pause> four feet"	None	None
42	267.68	DM->RN	"move forward 4 feet"	None	None
43	270.76	DM->CMD	"moving. . ."	None	None
44	275.94	RN	"done"	None	None
45	276.96	CMD	"take a picture"	None	None
46	279.41	DM->CMD	"done"	None	None
47	281.58	DM->RN	"send image"	None	None
i001	282.49	IMAGE	"frame001"	None	None
48	282.81	RN	"sent"	None	None
49	284.27	DM->CMD	"sent"	None	None
50	286.66	CMD	"take a picture"	None	None
51	290.13	DM->RN	"send image"	None	None
i002	291.12	IMAGE	"frame002"	None	None
52	291.57	RN	"uh sent"	None	None
53	292.89	DM->CMD	"sent"	None	None
54	341.99	CMD	"go to the next doorway"	None	None
55	346.42	DM->CMD	"processing. . ."	None	None
56	352.92	DM->RN	"move to Office - hall doorway"	None	None
57	357.79	DM->CMD	"moving. . ."	None	None
58	370.03	RN	"uh done"	None	None
59	371.65	DM->CMD	"done"	None	None
60	373.34	CMD	"take a picture"	None	None
61	375.55	DM->RN	"send image"	None	None
i003	376.18	IMAGE	"frame003"	None	None
62	376.49	RN	"sent"	None	None
63	377.86	DM->CMD	"sent"	None	None
64	394.07	CMD	"go to the next doorway"	None	None
65	398.84	DM->CMD	"processing. . ."	None	None
66	416.99	DM->RN	"move to Foyer - Kitchen doorway"	None	None
67	422.99	DM->CMD	"moving. . ."	None	None
68	437.14	RN	"done"	None	None
69	438.41	DM->CMD	"done"	None	None
70	439.93	CMD	"take a picture"	None	None
71	442.15	DM->RN	"send image"	None	None
i004	442.74	IMAGE	"frame004"	None	None
72	443.09	RN	"sent"	None	None
73	444.53	DM->CMD	"sent"	None	None
74	452.12	CMD	"go to the next doorway"	None	None
75	456.07	DM->CMD	"processing. . ."	None	None
76	465.43	DM->RN	"move to Kitchen - hall doorway"	None	None
77	470	DM->RN	"via. . ."	None	None
78	470.67	DM->RN	"Kitchen"	None	None
79	478.09	DM->CMD	"moving. . ."	None	None
80	495.67	RN	"uh done"	None	None
81	496.94	DM->CMD	"done"	None	None
82	499.84	CMD	"take a picture"	None	None
83	503.08	DM->RN	"send image"	None	None
i005	503.78	IMAGE	"frame005"	None	None
84	504.09	RN	"sent"	None	None
85	505.37	DM->CMD	"sent"	None	None
86	517.66	CMD	"go to the next doorway"	None	None
87	523.58	DM->CMD	"processing. . ."	None	None
88	547.14	DM->RN	"move to Shoe Start - hall doorway"	None	None
89	552.69	DM->CMD	"moving. . ."	None	None
90	571.17	RN	"uh done"	None	None
91	572	DM->CMD	"done"	None	None
92	572.459999999999	CMD	"take a picture"	None	None
93	575.46	DM->RN	"send image"	None	None
i006	576.03	IMAGE	"frame006"	None	None
94	576.319999999999	RN	"sent"	None	None
95	577.74	DM->CMD	"sent"	None	None
96	583.36	CMD	"go to the next doorway"	None	None
97	590.64	DM->CMD	"processing. . ."	None	None
98	603.06	DM->RN	"move to TV - hall doorway"	None	None
99	611.7	DM->CMD	"moving. . ."	None	None
100	630.599999999999	RN	"done"	None	None
101	631.95	DM->CMD	"done"	None	None
102	632.079999999999	CMD	"take a picture"	None	None
103	634.77	DM->RN	"send image"	None	None
i007	635.76	IMAGE	"frame007"	None	None
104	636.13	RN	"sent"	None	None
105	637.37	DM->CMD	"sent"	None	None
106	653.839999999999	CMD	"go to the next doorway"	None	None
107	657.38	DM->CMD	"processing. . ."	None	None
108	664.08	DM->RN	"move to Dark room - hall doorway"	None	None
109	667.99	DM->CMD	"moving. . ."	None	None
110	678.569999999999	RN	"done"	None	None
111	679.98	CMD	"take a picture"	None	None
112	680.57	DM->CMD	"done"	None	None
113	684.06	DM->RN	"send image"	None	None
i008	684.91	IMAGE	"frame008"	None	None
114	685.17	RN	"sent"	None	None
115	687.83	DM->CMD	"sent"	None	None
116	719.93	CMD	"move north"	None	None
117	729.48	CMD	"go to the next doorway"	None	None
118	731.53	DM->CMD	"How far north should I go?"	None	None
119	733.89	CMD	"two feet"	None	None
120	739.79	DM->CMD	"ok"	None	None
121	745.44	DM->RN	"move forward 2 feet"	None	None
122	746.32	DM->CMD	"I will move forward 2 feet"	None	None
123	749.2	DM->CMD	"moving. . ."	None	None
124	752.53	RN	"done"	None	None
125	754.05	CMD	"<pause> take a picture"	None	None
126	754.47	DM->CMD	"done"	None	None
127	757.43	DM->RN	"send image"	None	None
i009	684.99	IMAGE	"frame009"	None	None
128	758.39	RN	"sent"	None	None
129	761	DM->CMD	"sent"	None	None
130	795.28	CMD	"<pause> go to the next doorway"	None	None
131	798.65	DM->CMD	"processing. . ."	None	None
132	806.29	DM->RN	"move to Conf room - hall doorway"	None	None
133	811.93	DM->CMD	"moving. . ."	None	None
134	819.43	RN	"done"	None	None
135	821.9	DM->CMD	"done"	None	None
136	822.949999999999	CMD	"take a picture"	None	None
137	826.34	DM->RN	"send image"	None	None
i010	758.09	IMAGE	"frame010"	None	None
138	827.65	RN	"sent"	None	None
139	830.01	DM->CMD	"sent"	None	None
140	842.31	CMD	"<pause>move east ten feet"	None	None
141	851.36	DM->CMD	"processing. . ."	None	None
142	854.15	DM->RN	"turn to face East"	None	None
143	862.27	DM->CMD	"turning. . ."	None	None
