id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-14 14:19:25.93	DM->CMD	"calibrating. . ."	None	None
2	2018-08-14 14:19:28.34	DM->RN	"calibrate"	None	None
3	2018-08-14 14:20:08.53	CMD	"<X: audio sync in three two one>"	None	None
4	2018-08-14 14:20:08.55	RN	"<audio sync in three two one>"	None	None
5	2018-08-14 14:20:12.11	RN	"<loud noise>"	None	None
6	2018-08-14 14:20:12.11	CMD	"<loud noise>"	None	None
7	2018-08-14 14:20:14.61	CMD	"<X: okay you can let it up>"	None	None
8	2018-08-14 14:20:20.61	DM->CMD	"calibration complete"	None	None
9	2018-08-14 14:20:30.25	CMD	"i am ready"	None	None
10	2018-08-14 14:20:36.43	DM->RN	"participant is ready"	None	None
11	2018-08-14 14:20:42.28	DM->CMD	"Hello! <beep>"	None	None
12	2018-08-14 14:20:44.77	CMD	"hello"	None	None
13	2018-08-14 14:20:45.42	DM->CMD	"Thanks for teaming up with me today."	None	None
14	2018-08-14 14:20:49.71	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
15	2018-08-14 14:20:58.33	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
16	2018-08-14 14:21:08.95	DM->CMD	"You can ask for help at any time."	None	None
17	2018-08-14 14:21:16.93	DM->CMD	"I'm also ready.  <beep>"	None	None
18	2018-08-14 14:21:26.34	CMD	"move forward"	None	None
19	2018-08-14 14:21:31.33	DM->CMD	"processing. . ."	None	None
20	2018-08-14 14:21:36.91	DM->CMD	"How far forward should I go?  <beep>"	None	None
21	2018-08-14 14:21:40.51	CMD	"three feet"	None	None
22	2018-08-14 14:21:45.54	DM->CMD	"ok"	None	None
23	2018-08-14 14:21:48.20	DM->RN	"move forward 3 feet"	None	None
24	2018-08-14 14:21:49.17	DM->CMD	"I will move forward 3 feet"	None	None
25	2018-08-14 14:21:55.60	RN	"done"	None	None
26	2018-08-14 14:22:00.17	DM->CMD	"done"	None	None
27	2018-08-14 14:22:00.25	CMD	"move forward another three feet"	None	None
28	2018-08-14 14:22:06.32	DM->CMD	"ok"	None	None
29	2018-08-14 14:22:08.66	DM->RN	"move forward 3 feet"	None	None
30	2018-08-14 14:22:11.70	DM->CMD	"moving. . ."	None	None
31	2018-08-14 14:22:15.71	RN	"done"	None	None
32	2018-08-14 14:22:18.71	DM->CMD	"done"	None	None
33	2018-08-14 14:22:23.03	CMD	"move forward five feet"	None	None
