id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-19 10:45:12.08	DM->RN	"calibrate"	None	None
2	2018-09-19 10:45:12.88	DM->CMD	"calibrating. . ."	None	None
3	2018-09-19 10:46:20.25	RN	"<X: audio sync in three two one>"	None	None
4	2018-09-19 10:46:20.25	CMD	"<X: audio sync in three two one>"	None	None
5	2018-09-19 10:46:24.37	RN	"<loud noise>"	None	None
6	2018-09-19 10:46:24.37	CMD	"<loud noise>"	None	None
7	2018-09-19 10:46:26.11	DM->CMD	"calibration complete"	None	None
8	2018-09-19 10:46:27.48	CMD	"<X: okay xxx>"	None	None
9	2018-09-19 10:46:40.12	CMD	"i am ready"	None	None
10	2018-09-19 10:46:42.15	DM->RN	"participant is ready"	None	None
11	2018-09-19 10:46:44.34	DM->CMD	"Hello! <beep>"	None	None
12	2018-09-19 10:46:45.09	DM->CMD	"Thanks for teaming up with me today."	None	None
13	2018-09-19 10:46:48.85	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
14	2018-09-19 10:46:54.24	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
15	2018-09-19 10:47:00.26	DM->CMD	"You can ask for help at any time."	None	None
16	2018-09-19 10:47:03.48	DM->CMD	"I'm ready.  <beep>"	None	None
17	2018-09-19 10:47:08.29	CMD	"okay um can you please uh scan the north side of your area"	None	None
18	2018-09-19 10:47:20.41	DM->CMD	"Can you repeat that?  <beep>"	None	None
19	2018-09-19 10:47:30.80	CMD	"i'm looking for doorways"	None	None
20	2018-09-19 10:47:33.09	CMD	"can you please scan the north of you"	None	None
21	2018-09-19 10:47:41.01	DM->CMD	"I need your help to scan."	None	None
22	2018-09-19 10:47:45.00	DM->CMD	"Would you like me to send a picture?  <beep>"	None	None
23	2018-09-19 10:48:06.46	CMD	"hi no i would like you to"	None	None
24	2018-09-19 10:48:10.67	CMD	"cruise the north side of you"	None	None
25	2018-09-19 10:48:14.15	CMD	"and tell me the territory if there are doors or doorways"	None	None
26	2018-09-19 10:48:21.51	DM->CMD	"How far forward should I go?  <beep>"	None	None
27	2018-09-19 10:48:23.43	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
28	2018-09-19 10:48:30.48	CMD	"would you move a hundred feet away from you"	None	None
29	2018-09-19 10:48:42.56	DM->CMD	"processing. . ."	None	None
30	2018-09-19 10:48:48.36	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	None	None
31	2018-09-19 10:48:52.06	CMD	"can you move fifty feet away from you"	None	None
32	2018-09-19 10:48:59.37	DM->CMD	"ok"	None	None
33	2018-09-19 10:49:04.62	DM->RN	"move forward 50"	None	None
34	2018-09-19 10:49:11.83	DM->CMD	"moving. . ."	None	None
35	2018-09-19 10:49:46.49	CMD	"you're doing a good job robot"	None	None
36	2018-09-19 10:49:48.14	CMD	"i'm proud of you"	None	None
37	2018-09-19 10:49:49.01	RN	"done"	None	None
38	2018-09-19 10:49:49.28	RN	"i moved forty feet"	None	None
39	2018-09-19 10:49:49.39	DM->CMD	"done"	None	None
40	2018-09-19 10:49:54.71	CMD	"hi robot"	None	None
