id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-06 10:48:25.13	DM->CMD	"calibrating. . ."	None	None
2	2018-09-06 10:48:41.10	CMD	"i am"	None	None
3	2018-09-06 10:48:41.56	CMD	"<X: xxx thanks> "	None	None
4	2018-09-06 10:48:42.26	CMD	"<X: okay> "	None	None
5	2018-09-06 10:48:42.73	CMD	"<X: great> "	None	None
6	2018-09-06 10:48:44.10	CMD	"<no speech>"	None	None
7	2018-09-06 10:48:48.15	CMD	"<X: audio sync in three two one>"	None	None
8	2018-09-06 10:48:48.17	RN	"<X: audio sync in three two one>"	None	None
9	2018-09-06 10:48:51.12	RN	"<loud noise>"	None	None
10	2018-09-06 10:48:51.12	CMD	"<loud noise>"	None	None
11	2018-09-06 10:48:56.02	CMD	"<X: alright>"	None	None
12	2018-09-06 10:48:56.39	CMD	"<X: you can let go now>"	None	None
13	2018-09-06 10:48:57.56	CMD	"okay"	None	None
14	2018-09-06 10:48:58.64	DM->CMD	"calibration complete"	None	None
15	2018-09-06 10:49:12.90	CMD	"i am ready"	None	None
16	2018-09-06 10:49:14.96	DM->RN	"participant is ready"	None	None
17	2018-09-06 10:49:17.90	DM->CMD	"Hi!"	None	None
18	2018-09-06 10:49:19.15	DM->CMD	"I'm also ready.  <beep>"	None	None
19	2018-09-06 10:49:27.00	CMD	"turn forty five degrees clockwise"	None	None
20	2018-09-06 10:49:30.33	DM->CMD	"processing. . ."	None	None
21	2018-09-06 10:49:34.11	DM->RN	"turn right 45 degrees"	None	None
22	2018-09-06 10:49:35.64	DM->CMD	"turning. . ."	None	None
23	2018-09-06 10:49:39.05	RN	"uh done"	None	None
24	2018-09-06 10:49:39.15	CMD	"take a <pause .32> picture"	None	None
25	2018-09-06 10:49:40.14	DM->CMD	"done"	None	None
26	2018-09-06 10:49:42.16	DM->RN	"send image"	None	None
i000	2018-09-06 10:49:45.42	IMAGE	"frame000"	None	None
27	2018-09-06 10:49:43.00	RN	"sent"	None	None
28	2018-09-06 10:49:43.57	DM->CMD	"sent"	None	None
29	2018-09-06 10:49:48.72	CMD	"turn ten degrees counterclockwise"	None	None
30	2018-09-06 10:49:54.09	DM->CMD	"processing. . ."	None	None
31	2018-09-06 10:49:57.20	CMD	"take a picture"	None	None
32	2018-09-06 10:49:58.60	DM->RN	"turn left 10 degrees"	None	None
33	2018-09-06 10:50:00.54	DM->CMD	"turning. . ."	None	None
34	2018-09-06 10:50:01.27	RN	"done"	None	None
