id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-13 11:19:36.21	DM->CMD	"calibrating. . ."	None	None
2	2018-08-13 11:19:38.51	DM->RN	"calibrate"	None	None
3	2018-08-13 11:20:08.31	RN	"<X: audio sync in three two one>"	None	None
4	2018-08-13 11:20:09.53	CMD	"<X: audio sync in three two one>"	None	None
5	2018-08-13 11:20:12.23	RN	"<loud noise>"	None	None
6	2018-08-13 11:20:12.23	CMD	"<loud noise>"	None	None
7	2018-08-13 11:20:21.98	DM->CMD	"calibration complete"	None	None
8	2018-08-13 11:20:24.42	CMD	"i am ready"	None	None
9	2018-08-13 11:20:29.21	DM->RN	"participant is ready"	None	None
10	2018-08-13 11:20:32.72	DM->CMD	"I'm also ready.  <beep>"	None	None
11	2018-08-13 11:20:33.92	CMD	"take a picture"	None	None
12	2018-08-13 11:20:38.41	DM->RN	"send image"	None	None
i000	2018-08-13 11:20:43.83	IMAGE	"frame000"	None	None
13	2018-08-13 11:20:39.44	RN	"sent"	None	None
14	2018-08-13 11:20:41.87	DM->CMD	"sent"	None	None
15	2018-08-13 11:20:45.87	CMD	"face northwest"	None	None
16	2018-08-13 11:20:47.43	CMD	"and take a picture"	None	None
17	2018-08-13 11:20:51.86	DM->CMD	"processing. . ."	None	None
18	2018-08-13 11:20:59.55	DM->RN	"turn to face North West"	None	None
19	2018-08-13 11:21:00.37	DM->RN	"then. . ."	None	None
20	2018-08-13 11:21:01.78	DM->RN	"send image"	None	None
21	2018-08-13 11:21:07.17	DM->CMD	"turning. . ."	None	None
i001	2018-08-13 11:21:17.70	IMAGE	"frame001"	None	None
22	2018-08-13 11:21:13.91	RN	"done and sent"	None	None
23	2018-08-13 11:21:16.33	DM->CMD	"done, sent"	None	None
24	2018-08-13 11:21:19.46	CMD	"face west"	None	None
25	2018-08-13 11:21:20.35	CMD	"and take a picture"	None	None
26	2018-08-13 11:21:24.53	DM->CMD	"ok"	None	None
27	2018-08-13 11:21:28.83	DM->CMD	"I will turn to face West"	None	None
28	2018-08-13 11:21:29.58	DM->RN	"turn to face West"	None	None
29	2018-08-13 11:21:30.89	DM->RN	"then. . ."	None	None
30	2018-08-13 11:21:32.17	DM->CMD	"I will send a picture"	None	None
31	2018-08-13 11:21:32.80	DM->RN	"send image"	None	None
i002	2018-08-13 11:21:47.30	IMAGE	"frame002"	None	None
32	2018-08-13 11:21:43.78	RN	"done and sent"	None	None
33	2018-08-13 11:21:46.77	DM->CMD	"done, sent"	None	None
34	2018-08-13 11:21:49.90	CMD	"go forward six feet"	None	None
