id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	0	DM->RN	"calibrate"	None	None
2	0	DM->CMD	"calibrating. . ."	None	None
3	13.96	RN	"done"	None	None
4	15.6	DM->CMD	"calibration complete"	None	None
5	16.83	DM->CMD	"Hello! <beep>"	None	None
6	18.03	DM->CMD	". . ."	None	None
7	19.3	DM->CMD	"Thanks for teaming up with me today."	None	None
8	20.45	DM->CMD	". . ."	None	None
9	22.81	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
10	24.13	DM->CMD	". . ."	None	None
11	27.01	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
12	28.04	DM->CMD	". . ."	None	None
13	35.11	DM->CMD	"You can ask for help at any time."	None	None
14	48.87	CMD	"move forward"	None	None
15	52.59	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	None	None
16	53.94	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
17	55.39	DM->CMD	"Would you like me to send a picture?  <beep>"	None	None
18	79.14	CMD	"start moving forward"	None	None
19	91.07	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	None	None
20	94.24	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	None	None
21	95.42	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
22	104.33	DM->CMD	"Should I send a picture? <beep>"	None	None
23	112.22	CMD	"move forward ten feet"	None	None
24	115.44	DM->CMD	"ok"	None	None
25	119.16	DM->RN	"move forward 10 feet"	None	None
26	119.93	DM->CMD	"I will move forward 10 feet"	None	None
27	122.41	DM->CMD	"moving. . ."	None	None
28	133.12	RN	"done"	None	None
29	135.2	DM->CMD	"done"	None	None
30	141.1	CMD	"continue moving another ten feet until i tell you to stop"	None	None
31	149.36	DM->CMD	"ok, I think I got it."	None	None
32	153.12	DM->RN	"move forward 10 feet"	None	None
33	154.05	DM->CMD	"I will move forward 10 feet"	None	None
34	156.42	DM->CMD	"moving. . ."	None	None
35	170.68	RN	"done"	None	None
36	172.15	DM->CMD	"done"	None	None
37	174.6	CMD	"keep moving"	None	None
38	183.48	DM->CMD	"processing. . ."	None	None
39	195.76	DM->CMD	"Would you like me to repeat the last action?  <beep>"	None	None
40	197.84	CMD	"yes"	None	None
41	199.46	DM->CMD	"ok"	None	None
42	203.09	DM->RN	"move forward 10 feet"	None	None
43	207.15	DM->CMD	"moving. . ."	None	None
44	213.64	CMD	"stop"	None	None
45	215.72	DM->RN	"stop"	None	None
46	216.76	RN	"done"	None	None
47	219.24	DM->CMD	"done"	None	None
48	242.94	CMD	"back up three feet"	None	None
49	246.28	DM->CMD	"ok"	None	None
50	253.82	DM->RN	"move back 3 feet"	None	None
51	256.25	DM->CMD	"moving. . ."	None	None
52	258.039999999999	CMD	"stop"	None	None
53	259.74	DM->RN	"stop"	None	None
54	260.74	RN	"done"	None	None
55	263	DM->CMD	"done"	None	None
56	268.38	CMD	"turn left"	None	None
57	274.46	DM->CMD	"I'm not sure where or when to stop turning.  <beep>"	None	None
58	275.77	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	None	None
59	284.36	CMD	"turn ninety degrees to the left "	None	None
60	286.74	CMD	"and then stop"	None	None
61	288.03	DM->CMD	"ok"	None	None
62	290.88	DM->RN	"turn left 90 degrees"	None	None
63	291.57	DM->CMD	"I will turn left 90 degrees"	None	None
64	293.5	DM->CMD	"turning. . ."	None	None
65	303.13	RN	"done"	None	None
66	303.4	CMD	"take a picture"	None	None
67	304.56	DM->CMD	"done"	None	None
68	305.91	DM->RN	"send image"	None	None
i000	307.04	IMAGE	"frame000"	None	None
69	307.35	RN	"sent"	None	None
70	310	DM->CMD	"sent"	None	None
71	318.01	CMD	"turn ninety degrees to the right"	None	None
72	320.59	CMD	"and then start moving ten feet"	None	None
73	325.28	DM->CMD	"processing. . ."	None	None
74	330.75	DM->RN	"turn right 90 degrees"	None	None
75	332.17	DM->CMD	"I will turn right 90 degrees"	None	None
76	333.56	DM->CMD	"and. . ."	None	None
77	334.11	DM->RN	"then. . ."	None	None
78	338.07	DM->RN	"move forward 10 feet"	None	None
79	339.07	DM->CMD	"I will move forward 10 feet"	None	None
80	346.73	DM->CMD	"moving. . ."	None	None
81	347.61	CMD	"continue moving until i tell you to stop"	None	None
82	357.35	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	None	None
83	357.97	RN	"done"	None	None
84	361.13	DM->CMD	"done"	None	None
85	370.059999999999	CMD	"take a picture"	None	None
86	372.07	DM->RN	"send image"	None	None
i001	373.05	IMAGE	"frame001"	None	None
87	373.28	RN	"sent"	None	None
88	374.59	DM->CMD	"sent"	None	None
89	387.76	CMD	"turn ninety degrees to the right"	None	None
90	391.8	DM->CMD	"ok"	None	None
91	394.58	DM->RN	"turn right 90 degrees"	None	None
92	397.64	DM->CMD	"turning. . ."	None	None
93	409.47	CMD	"take a picture"	None	None
94	409.67	RN	"done"	None	None
95	410.22	DM->CMD	"I turned right 90 degrees"	None	None
96	411.77	DM->RN	"send image"	None	None
i002	412.74	IMAGE	"frame002"	None	None
97	413.02	RN	"sent"	None	None
98	413.7	DM->CMD	"sent"	None	None
99	419.28	CMD	"turn ninety degrees to the right"	None	None
100	422.049999999999	CMD	"and then continue and then move forward twenty feet"	None	None
101	427.49	DM->CMD	"processing. . ."	None	None
102	429.68	DM->RN	"turn right 90 degrees"	None	None
103	431.52	DM->RN	"then. . ."	None	None
104	437.7	DM->RN	"move forward 20 feet"	None	None
105	438.82	DM->CMD	"turning. . ."	None	None
106	445.03	DM->CMD	"moving. . ."	None	None
107	464.63	RN	"<sigh> done"	None	None
108	466.16	DM->CMD	"done"	None	None
109	466.309999999999	CMD	"continue moving twenty feet"	None	None
110	477.72	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	None	None
111	478.72	DM->CMD	"I will move forward as far as I can, ok?  <beep>"	None	None
112	486.77	CMD	"<no command>"	None	None
113	491.01	CMD	"move forward ten feet"	None	None
114	495.47	DM->RN	"move forward 10 feet"	None	None
115	496.37	DM->CMD	"I will move forward 10 feet"	None	None
116	498.35	DM->CMD	"moving. . ."	None	None
117	513.29	RN	"done"	None	None
118	515.13	DM->CMD	"done"	None	None
119	605.439999999999	CMD	"back up fifteen feet"	None	None
120	610.16	DM->CMD	"ok"	None	None
121	618.76	DM->RN	"move back 15 feet"	None	None
122	623.32	DM->CMD	"moving. . ."	None	None
123	627.88	CMD	"stop"	None	None
124	629.93	DM->RN	"stop"	None	None
125	631.2	RN	"uh done "	None	None
126	634.68	DM->CMD	"done"	None	None
127	637.52	CMD	"turn forty five degrees to the right"	None	None
128	642.68	DM->CMD	"ok"	None	None
129	645.61	DM->RN	"turn right 45 degrees"	None	None
130	646.84	DM->CMD	"I will turn right 45 degrees"	None	None
131	648.63	DM->CMD	"turning. . ."	None	None
132	656.78	RN	"done"	None	None
133	657.319999999999	CMD	"take a picture"	None	None
134	657.95	DM->CMD	"done"	None	None
135	659.15	DM->RN	"send image"	None	None
i003	660.03	IMAGE	"frame003"	None	None
