id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-24 10:28:00.85	DM->CMD	"calibrating. . ."	None	None
2	2018-09-24 10:28:03.50	DM->RN	"calibrate"	None	None
3	2018-09-24 10:28:29.61	CMD	"<X: xxx>"	None	None
4	2018-09-24 10:28:36.52	CMD	"<X: audio sync in three two one>"	None	None
5	2018-09-24 10:28:36.54	RN	"<X: audio sync in three two one>"	None	None
6	2018-09-24 10:28:40.45	RN	"<loud noise>"	None	None
7	2018-09-24 10:28:40.45	CMD	"<loud noise>"	None	None
8	2018-09-24 10:28:42.71	CMD	"<X: okay you can xxx now>"	None	None
9	2018-09-24 10:28:49.21	DM->CMD	"calibration complete"	None	None
10	2018-09-24 10:28:53.04	CMD	"i am ready"	None	None
11	2018-09-24 10:28:59.05	DM->CMD	"Hello! <beep>"	None	None
12	2018-09-24 10:29:01.61	DM->CMD	"Thanks for teaming up with me today."	None	None
13	2018-09-24 10:29:06.17	CMD	"xxx"	None	None
14	2018-09-24 10:29:06.64	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
15	2018-09-24 10:29:14.92	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
16	2018-09-24 10:29:26.15	DM->CMD	"You can ask for help at any time."	None	None
17	2018-09-24 10:29:29.30	DM->RN	"participant is ready"	None	None
18	2018-09-24 10:29:33.81	DM->CMD	"I'm also ready.  <beep>"	None	None
19	2018-09-24 10:30:20.64	CMD	"now we can start"	None	None
20	2018-09-24 10:30:26.93	DM->CMD	"yes"	None	None
21	2018-09-24 10:30:33.94	DM->CMD	"I'm ready.  <beep>"	None	None
22	2018-09-24 10:30:38.69	CMD	"okay"	None	None
23	2018-09-24 10:31:34.27	CMD	"how many doorway"	None	None
24	2018-09-24 10:31:38.85	DM->CMD	"processing. . ."	None	None
25	2018-09-24 10:31:52.97	DM->CMD	"I need your help to find doorways."	None	None
26	2018-09-24 10:32:22.01	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
27	2018-09-24 10:32:46.95	CMD	"<no speech>"	None	None
28	2018-09-24 10:32:49.72	CMD	"<beep noise>"	None	None
29	2018-09-24 10:32:50.56	CMD	"<no speech>"	None	None
30	2018-09-24 10:32:55.80	CMD	"you can move a little bit"	None	None
31	2018-09-24 10:33:00.40	DM->CMD	"processing. . ."	None	None
32	2018-09-24 10:33:10.07	DM->CMD	"How far is a little bit? <beep>"	None	None
33	2018-09-24 10:33:18.81	CMD	"two inch"	None	None
34	2018-09-24 10:33:22.83	DM->CMD	"processing. . ."	None	None
35	2018-09-24 10:33:30.13	DM->RN	"move forward 2 inches"	None	None
36	2018-09-24 10:33:37.44	RN	"done"	None	None
37	2018-09-24 10:33:38.37	DM->CMD	"done"	None	None
38	2018-09-24 10:33:45.03	CMD	"<no speech>"	None	None
39	2018-09-24 10:33:56.16	CMD	"move diagonals"	None	None
40	2018-09-24 10:34:03.46	DM->CMD	"processing. . ."	None	None
41	2018-09-24 10:34:14.30	DM->CMD	"How far should I move forward? <beep>"	None	None
42	2018-09-24 10:34:18.70	CMD	"three inch"	None	None
43	2018-09-24 10:34:25.23	DM->CMD	"ok"	None	None
44	2018-09-24 10:34:35.84	DM->RN	"move forward 3 inches"	None	None
45	2018-09-24 10:34:42.60	RN	"done"	None	None
46	2018-09-24 10:34:43.68	DM->CMD	"done"	None	None
47	2018-09-24 10:34:45.32	CMD	"<no speech>"	None	None
48	2018-09-24 10:34:59.15	CMD	"five inch"	None	None
49	2018-09-24 10:35:03.30	DM->CMD	"processing. . ."	None	None
50	2018-09-24 10:35:10.60	DM->RN	"move forward 5 inches"	None	None
51	2018-09-24 10:35:14.59	DM->CMD	"moving. . ."	None	None
52	2018-09-24 10:35:18.57	RN	"done"	None	None
53	2018-09-24 10:35:20.21	DM->CMD	"done"	None	None
54	2018-09-24 10:35:35.04	CMD	"ten inches"	None	None
