id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-23 11:23:03.82	DM->CMD	"calibrating. . ."	None	None
2	2018-08-23 11:23:17.62	RN	"<no speech>"	None	None
3	2018-08-23 11:23:20.75	RN	"<X: audio sync in three two one>"	None	None
4	2018-08-23 11:23:20.84	CMD	"<X: audio sync in three two one>"	None	None
5	2018-08-23 11:23:23.26	RN	"<loud noise>"	None	None
6	2018-08-23 11:23:23.26	CMD	"<loud noise>"	None	None
7	2018-08-23 11:23:30.19	DM->CMD	"calibration complete"	None	None
8	2018-08-23 11:23:46.18	CMD	"i am ready"	None	None
9	2018-08-23 11:23:47.94	DM->RN	"participant is ready"	None	None
10	2018-08-23 11:23:50.77	DM->CMD	"I'm also ready.  <beep>"	None	None
11	2018-08-23 11:23:51.48	CMD	"<click>"	None	None
12	2018-08-23 11:23:51.84	CMD	"take a picture"	None	None
13	2018-08-23 11:23:55.08	DM->RN	"send image"	None	None
i000	2018-08-23 11:23:57.87	IMAGE	"frame000"	None	None
14	2018-08-23 11:23:55.68	RN	"sent"	None	None
15	2018-08-23 11:23:56.10	DM->CMD	"sent"	None	None
16	2018-08-23 11:23:57.48	CMD	"is there a doorway in front of you"	None	None
17	2018-08-23 11:24:02.77	DM->CMD	"yes"	None	None
18	2018-08-23 11:24:03.62	CMD	"<click>"	None	None
19	2018-08-23 11:24:04.25	CMD	"go through the doorway"	None	None
20	2018-08-23 11:24:08.62	DM->CMD	"processing. . ."	None	None
21	2018-08-23 11:24:15.34	DM->RN	"move into TV room"	None	None
22	2018-08-23 11:24:17.29	DM->CMD	"executing. . ."	None	None
23	2018-08-23 11:24:23.69	RN	"uh done"	None	None
24	2018-08-23 11:24:24.40	DM->CMD	"done"	None	None
25	2018-08-23 11:24:26.94	CMD	"take a picture"	None	None
26	2018-08-23 11:24:29.17	DM->RN	"send image"	None	None
i001	2018-08-23 11:24:31.57	IMAGE	"frame001"	None	None
27	2018-08-23 11:24:29.73	RN	"sent"	None	None
28	2018-08-23 11:24:30.58	DM->CMD	"sent"	None	None
29	2018-08-23 11:24:32.22	CMD	"is there a doorway in front of you"	None	None
30	2018-08-23 11:24:37.28	DM->CMD	"yes"	None	None
31	2018-08-23 11:24:37.76	CMD	"go through the doorway"	None	None
32	2018-08-23 11:24:40.53	DM->CMD	"processing. . ."	None	None
33	2018-08-23 11:24:44.05	DM->RN	"move into TV hallway"	None	None
34	2018-08-23 11:24:46.25	DM->CMD	"executing. . ."	None	None
35	2018-08-23 11:25:00.79	RN	"done"	None	None
36	2018-08-23 11:25:01.15	DM->CMD	"done"	None	None
37	2018-08-23 11:25:01.68	CMD	"<no speech>"	None	None
38	2018-08-23 11:25:02.54	CMD	"take a picture"	None	None
39	2018-08-23 11:25:04.63	DM->RN	"send image"	None	None
i002	2018-08-23 11:25:06.45	IMAGE	"frame002"	None	None
40	2018-08-23 11:25:05.14	RN	"sent"	None	None
41	2018-08-23 11:25:05.98	DM->CMD	"sent"	None	None
42	2018-08-23 11:25:09.94	CMD	"face south"	None	None
43	2018-08-23 11:25:13.14	DM->CMD	"processing. . ."	None	None
44	2018-08-23 11:25:16.29	DM->CMD	"I will turn to face South"	None	None
45	2018-08-23 11:25:17.44	DM->RN	"turn to face South"	None	None
46	2018-08-23 11:25:19.12	DM->CMD	"turning. . ."	None	None
47	2018-08-23 11:25:24.92	RN	"done"	None	None
48	2018-08-23 11:25:25.04	CMD	"take a picture"	None	None
49	2018-08-23 11:25:25.61	DM->CMD	"done"	None	None
50	2018-08-23 11:25:27.48	DM->RN	"send image"	None	None
i003	2018-08-23 11:25:29.00	IMAGE	"frame003"	None	None
51	2018-08-23 11:25:27.83	RN	"sent"	None	None
52	2018-08-23 11:25:28.78	DM->CMD	"sent"	None	None
53	2018-08-23 11:25:43.76	CMD	"go south three meters"	None	None
54	2018-08-23 11:25:47.60	DM->CMD	"processing. . ."	None	None
55	2018-08-23 11:25:56.40	DM->RN	"move forward 3 meters"	None	None
56	2018-08-23 11:25:58.67	DM->CMD	"moving. . ."	None	None
57	2018-08-23 11:26:05.41	RN	"done"	None	None
58	2018-08-23 11:26:06.15	DM->CMD	"done"	None	None
59	2018-08-23 11:26:06.99	CMD	"turn left ninety degrees"	None	None
60	2018-08-23 11:26:10.32	DM->CMD	"processing. . ."	None	None
61	2018-08-23 11:26:13.28	DM->RN	"turn left 90 degrees"	None	None
62	2018-08-23 11:26:16.76	DM->CMD	"turning. . ."	None	None
63	2018-08-23 11:26:22.72	CMD	"turn left a hundred and eighty degrees"	None	None
64	2018-08-23 11:26:23.04	RN	"uh done"	None	None
65	2018-08-23 11:26:25.81	DM->CMD	"done"	None	None
66	2018-08-23 11:26:28.79	DM->CMD	"processing. . ."	None	None
67	2018-08-23 11:26:33.05	DM->RN	"turn left 180"	None	None
68	2018-08-23 11:26:33.83	DM->CMD	"I will turn left 180 degrees"	None	None
69	2018-08-23 11:26:35.86	DM->CMD	"turning. . ."	None	None
70	2018-08-23 11:26:47.04	CMD	"take a picture"	None	None
71	2018-08-23 11:26:47.32	RN	"done"	None	None
72	2018-08-23 11:26:47.74	DM->CMD	"done"	None	None
73	2018-08-23 11:26:50.43	DM->RN	"send image"	None	None
i004	2018-08-23 11:26:50.42	IMAGE	"frame004"	None	None
74	2018-08-23 11:26:51.00	RN	"sent"	None	None
75	2018-08-23 11:26:51.92	DM->CMD	"sent"	None	None
76	2018-08-23 11:26:55.60	CMD	"move forward three degrees"	None	None
77	2018-08-23 11:27:02.07	DM->CMD	"Hmm. . ."	None	None
78	2018-08-23 11:27:06.99	DM->CMD	"I'm not sure where you want me to go.  <beep>"	None	None
79	2018-08-23 11:27:08.85	CMD	"move west"	None	None
80	2018-08-23 11:27:10.91	CMD	"three meters"	None	None
81	2018-08-23 11:27:13.73	DM->CMD	"processing. . ."	None	None
82	2018-08-23 11:27:22.92	DM->RN	"move forward 3 meters"	None	None
83	2018-08-23 11:27:25.25	DM->CMD	"moving. . ."	None	None
84	2018-08-23 11:27:31.75	RN	"done"	None	None
85	2018-08-23 11:27:32.63	DM->CMD	"done"	None	None
86	2018-08-23 11:27:36.02	CMD	"take a picture"	None	None
87	2018-08-23 11:27:38.08	DM->RN	"send image"	None	None
i005	2018-08-23 11:27:37.37	IMAGE	"frame005"	None	None
88	2018-08-23 11:27:38.59	RN	"sent"	None	None
89	2018-08-23 11:27:39.28	DM->CMD	"sent"	None	None
90	2018-08-23 11:27:55.15	CMD	"move forward"	None	None
91	2018-08-23 11:27:56.40	CMD	"two meters"	None	None
92	2018-08-23 11:27:59.10	DM->CMD	"processing. . ."	None	None
93	2018-08-23 11:28:06.15	DM->RN	"move forward 2 meters"	None	None
94	2018-08-23 11:28:08.92	DM->CMD	"moving. . ."	None	None
95	2018-08-23 11:28:13.95	RN	"done"	None	None
96	2018-08-23 11:28:14.92	DM->CMD	"done"	None	None
97	2018-08-23 11:28:18.37	CMD	"turn right forty five degrees"	None	None
98	2018-08-23 11:28:21.75	DM->CMD	"processing. . ."	None	None
99	2018-08-23 11:28:25.83	DM->CMD	"I will turn right 45 degrees"	None	None
100	2018-08-23 11:28:27.42	DM->RN	"turn right 45 degrees"	None	None
101	2018-08-23 11:28:29.82	DM->CMD	"turning. . ."	None	None
102	2018-08-23 11:28:32.79	RN	"done"	None	None
103	2018-08-23 11:28:32.87	CMD	"take a picture"	None	None
104	2018-08-23 11:28:34.61	DM->CMD	"done"	None	None
105	2018-08-23 11:28:36.87	DM->RN	"send image"	None	None
i006	2018-08-23 11:28:34.93	IMAGE	"frame006"	None	None
106	2018-08-23 11:28:37.54	RN	"sent"	None	None
107	2018-08-23 11:28:38.64	DM->CMD	"sent"	None	None
108	2018-08-23 11:28:41.16	CMD	"is there a doorway in front of you"	None	None
109	2018-08-23 11:28:47.85	DM->CMD	"yes"	None	None
110	2018-08-23 11:28:48.25	CMD	"go through the doorway"	None	None
111	2018-08-23 11:28:56.51	DM->CMD	"processing. . ."	None	None
112	2018-08-23 11:29:06.50	DM->RN	"move into Office"	None	None
113	2018-08-23 11:29:09.55	DM->CMD	"executing. . ."	None	None
114	2018-08-23 11:29:21.49	RN	"done"	None	None
115	2018-08-23 11:29:21.84	CMD	"take a picture"	None	None
116	2018-08-23 11:29:22.22	DM->CMD	"done"	None	None
117	2018-08-23 11:29:25.90	DM->RN	"send image"	None	None
i007	2018-08-23 11:29:23.42	IMAGE	"frame007"	None	None
118	2018-08-23 11:29:26.71	RN	"sent"	None	None
119	2018-08-23 11:29:27.51	DM->CMD	"sent"	None	None
