id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-20 10:38:54.52	DM->CMD	"calibrating. . ."	None	None
2	2018-08-20 10:39:16.97	RN	"<X: audio sync in three two one>"	None	None
3	2018-08-20 10:39:17.01	CMD	"<X: audio sync in three two one>"	None	None
4	2018-08-20 10:39:19.12	RN	"<loud noise>"	None	None
5	2018-08-20 10:39:19.12	CMD	"<loud noise>"	None	None
6	2018-08-20 10:39:27.24	DM->CMD	"calibration complete"	None	None
7	2018-08-20 10:39:28.22	CMD	"<X: okay so you can let>"	None	None
8	2018-08-20 10:39:40.08	CMD	"<X: okay>"	None	None
9	2018-08-20 10:39:40.64	CMD	"i am ready"	None	None
10	2018-08-20 10:39:41.83	DM->RN	"participant is ready"	None	None
11	2018-08-20 10:39:44.28	DM->CMD	"Hi!"	None	None
12	2018-08-20 10:39:45.53	DM->CMD	"I'm also ready.  <beep>"	None	None
13	2018-08-20 10:39:51.81	CMD	"move forward"	None	None
14	2018-08-20 10:39:59.61	DM->CMD	"How far forward should I go?  <beep>"	None	None
15	2018-08-20 10:40:02.27	CMD	"take picture"	None	None
16	2018-08-20 10:40:06.11	DM->RN	"send image"	None	None
i000	2018-08-20 10:40:09.71	IMAGE	"frame000"	None	None
17	2018-08-20 10:40:07.09	RN	"sent"	None	None
18	2018-08-20 10:40:07.74	DM->CMD	"sent"	None	None
19	2018-08-20 10:40:22.39	CMD	"move forward <pause .56> five feet"	None	None
20	2018-08-20 10:40:26.98	DM->CMD	"processing. . ."	None	None
21	2018-08-20 10:40:30.36	DM->RN	"move forward 5 feet"	None	None
22	2018-08-20 10:40:32.58	DM->CMD	"moving. . ."	None	None
23	2018-08-20 10:40:37.63	RN	"done"	None	None
24	2018-08-20 10:40:38.99	DM->CMD	"done"	None	None
25	2018-08-20 10:40:39.60	CMD	"take picture"	None	None
26	2018-08-20 10:40:41.52	DM->RN	"send image"	None	None
i001	2018-08-20 10:40:44.67	IMAGE	"frame001"	None	None
27	2018-08-20 10:40:42.48	RN	"sent"	None	None
28	2018-08-20 10:40:43.00	DM->CMD	"sent"	None	None
29	2018-08-20 10:40:47.82	CMD	"move forward five feet"	None	None
30	2018-08-20 10:40:52.13	DM->CMD	"processing. . ."	None	None
31	2018-08-20 10:40:55.63	DM->RN	"move forward 5 feet"	None	None
32	2018-08-20 10:40:57.35	DM->CMD	"moving. . ."	None	None
33	2018-08-20 10:41:01.79	RN	"done"	None	None
34	2018-08-20 10:41:02.80	CMD	"take picture"	None	None
35	2018-08-20 10:41:08.54	DM->RN	"send image"	None	None
i002	2018-08-20 10:41:11.44	IMAGE	"frame002"	None	None
36	2018-08-20 10:41:09.41	RN	"sent"	None	None
37	2018-08-20 10:41:10.28	DM->CMD	"sent"	None	None
38	2018-08-20 10:41:15.90	CMD	"turn left twenty degrees"	None	None
39	2018-08-20 10:41:19.53	DM->CMD	"processing. . ."	None	None
40	2018-08-20 10:41:26.07	DM->RN	"turn left 20 degrees"	None	None
41	2018-08-20 10:41:27.54	DM->CMD	"turning. . ."	None	None
42	2018-08-20 10:41:29.46	RN	"done"	None	None
43	2018-08-20 10:41:29.81	CMD	"move forward <pause .21> ten feet"	None	None
44	2018-08-20 10:41:30.33	DM->CMD	"done"	None	None
45	2018-08-20 10:41:33.22	DM->RN	"move forward 10 feet"	None	None
46	2018-08-20 10:41:35.31	DM->CMD	"moving. . ."	None	None
47	2018-08-20 10:41:43.67	RN	"done"	None	None
48	2018-08-20 10:41:44.72	DM->CMD	"done"	None	None
49	2018-08-20 10:41:47.47	CMD	"take picture"	None	None
50	2018-08-20 10:41:51.70	DM->RN	"send image"	None	None
i003	2018-08-20 10:41:53.64	IMAGE	"frame003"	None	None
51	2018-08-20 10:41:52.48	RN	"sent"	None	None
52	2018-08-20 10:41:53.07	DM->CMD	"sent"	None	None
53	2018-08-20 10:41:56.60	CMD	"go through nearest doorway"	None	None
54	2018-08-20 10:42:10.42	DM->CMD	"Hmm. . ."	None	None
55	2018-08-20 10:42:12.96	DM->CMD	"Do you mean the one on the right?  <beep>"	None	None
56	2018-08-20 10:42:14.19	CMD	"yes"	None	None
57	2018-08-20 10:42:16.74	DM->CMD	"processing. . ."	None	None
58	2018-08-20 10:42:29.99	DM->RN	"move to Dark room - hall doorway"	None	None
59	2018-08-20 10:42:32.46	DM->CMD	"executing. . ."	None	None
60	2018-08-20 10:42:41.99	RN	"done"	None	None
61	2018-08-20 10:42:42.79	DM->CMD	"done"	None	None
62	2018-08-20 10:42:44.95	CMD	"take picture"	None	None
63	2018-08-20 10:42:46.02	DM->RN	"send image"	None	None
i004	2018-08-20 10:42:47.72	IMAGE	"frame004"	None	None
64	2018-08-20 10:42:47.18	RN	"sent"	None	None
65	2018-08-20 10:42:48.01	DM->CMD	"sent"	None	None
66	2018-08-20 10:43:03.35	CMD	"turn five degrees <pause .31> to the right"	None	None
67	2018-08-20 10:43:09.20	DM->CMD	"processing. . ."	None	None
