id	time	stream	text	context	notes
1	2019-10-01 14:17:08.04	CMD	"calibrate"	None	None
2	2019-10-01 14:18:48.51	DM->CMD	"Can you repeat that? <beep>"	None	None
3	2019-10-01 14:17:13.57	CMD	"calibrate"	None	None
4	1976-09-16 01:51:06.00	DM->RN	" calibrate"	None	None
5	1976-09-16 01:51:11.00	DM->CMD	"I will calibrate...."	None	None
6	2019-10-01 14:17:38.03	RN	" calibrating. . ."	None	None
7	2019-10-01 14:17:38.04	DM->CMD	"calibrating. . ."	None	None
8	2019-10-01 14:17:49.50	RN	" calibration complete"	None	None
9	2019-10-01 14:17:49.51	DM->CMD	"calibration complete"	None	None
10	2019-10-01 14:18:11.27	CMD	"I am ready"	None	None
11	2019-10-01 14:18:31.51	DM->RN	" participant is ready"	None	None
12	2019-10-01 14:18:31.52	DM->CMD	"Processing...."	None	None
13	2019-10-01 14:18:35.46	RN	" I'm also ready. <beep>"	None	None
14	2019-10-01 14:18:35.46	DM->CMD	"I'm also ready. <beep>"	None	None
15	2019-10-01 14:18:25.38	CMD	"move forward ten feet"	None	None
16	2019-10-01 14:21:09.22	DM->CMD	"Can you repeat that? <beep>"	None	None
17	2019-10-01 14:18:31.78	CMD	"move forward ten feet"	None	None
18	2019-10-01 14:18:52.59	DM->RN	" move forward 10ft"	None	None
19	2019-10-01 14:18:52.60	DM->CMD	"I will move forward 10ft."	None	None
20	2019-10-01 14:18:55.34	RN	" moving. . ."	None	None
21	2019-10-01 14:18:55.36	DM->CMD	"moving. . ."	None	None
22	2019-10-01 14:19:10.08	RN	" done"	None	None
23	2019-10-01 14:19:10.10	DM->CMD	"done"	None	None
24	2019-10-01 14:18:55.33	CMD	"face east"	None	None
25	2019-10-01 14:19:16.63	DM->RN	" move forward 1 foot"	None	None
26	2019-10-01 14:19:16.63	DM->CMD	"I will move forward 1 foot."	None	None
27	2019-10-01 14:19:19.93	RN	" moving. . ."	None	None
28	2019-10-01 14:19:20.04	DM->CMD	"moving. . ."	None	None
29	2019-10-01 14:19:23.49	RN	" done"	None	None
30	2019-10-01 14:19:23.52	DM->CMD	"done"	None	None
31	2019-10-01 14:19:15.27	CMD	"turn to the right two feet"	None	None
32	2019-10-01 14:19:37.99	DM->RN	" move forward 1.5 feet"	None	None
33	2019-10-01 14:19:38.00	DM->CMD	"I will move forward 1.5 feet."	None	None
34	2019-10-01 14:19:41.32	RN	" moving. . ."	None	None
35	2019-10-01 14:19:41.34	DM->CMD	"moving. . ."	None	None
36	2019-10-01 14:19:46.86	RN	" done"	None	None
37	2019-10-01 14:19:46.98	DM->CMD	"done"	None	None
38	2019-10-01 14:19:31.27	CMD	"turn right"	None	None
39	2019-10-01 14:19:51.76	DM->CMD	"How far should I turn to the right? <beep>"	None	None
40	2019-10-01 14:19:37.75	CMD	"twenty degrees"	None	None
41	2019-10-01 14:19:58.96	DM->RN	" turn right 20 degrees"	None	None
42	2019-10-01 14:19:58.97	DM->CMD	"I will turn right 20 degrees."	None	None
43	2019-10-01 14:20:04.01	RN	" turning. . ."	None	None
44	2019-10-01 14:20:04.08	DM->CMD	"turning. . ."	None	None
45	2019-10-01 14:20:10.15	RN	" done"	None	None
46	2019-10-01 14:20:10.22	DM->CMD	"done"	None	None
47	2019-10-01 14:19:52.63	CMD	"move forward ten feet"	None	None
48	2019-10-01 14:20:14.32	DM->RN	" move forward 10ft"	None	None
49	2019-10-01 14:20:14.33	DM->CMD	"I will move forward 10ft."	None	None
50	2019-10-01 14:20:17.99	RN	" moving. . ."	None	None
51	2019-10-01 14:20:18.11	DM->CMD	"moving. . ."	None	None
52	2019-10-01 14:20:30.76	RN	" done"	None	None
53	2019-10-01 14:20:30.81	DM->CMD	"done"	None	None
54	2019-10-01 14:20:16.84	CMD	"turn left ten degrees"	None	None
55	2019-10-01 14:20:38.78	DM->RN	" turn right 10 degrees"	None	None
56	2019-10-01 14:20:38.78	DM->CMD	"I will turn right 10 degrees."	None	None
57	2019-10-01 14:20:43.77	RN	" turning. . ."	None	None
58	2019-10-01 14:20:43.78	DM->CMD	"turning. . ."	None	None
59	2019-10-01 14:20:46.71	RN	" done"	None	None
60	2019-10-01 14:20:46.78	DM->CMD	"done"	None	None
61	2019-10-01 14:20:31.97	CMD	"turn left thirty degrees"	None	None
62	2019-10-01 14:20:54.13	DM->RN	" turn left 30 degrees"	None	None
63	2019-10-01 14:20:54.13	DM->CMD	"I will turn left 30 degrees."	None	None
64	2019-10-01 14:20:57.20	RN	" turning. . ."	None	None
65	2019-10-01 14:20:57.23	DM->CMD	"turning. . ."	None	None
66	2019-10-01 14:21:03.80	RN	" done"	None	None
67	2019-10-01 14:21:03.80	DM->CMD	"done"	None	None
68	2019-10-01 14:20:47.13	CMD	"move forward fifteen feet"	None	None
69	2019-10-01 14:23:02.69	DM->CMD	"Can you repeat that? <beep>"	None	None
70	2019-10-01 14:20:51.70	CMD	"move forward fifteen feet"	None	None
71	2019-10-01 14:21:13.19	DM->RN	" move forward 15ft"	None	None
72	2019-10-01 14:21:13.22	DM->CMD	"I will move forward 15ft."	None	None
73	2019-10-01 14:21:17.69	RN	" moving. . ."	None	None
74	2019-10-01 14:21:17.81	DM->CMD	"moving. . ."	None	None
75	2019-10-01 14:21:39.08	RN	" done"	None	None
76	2019-10-01 14:21:39.11	DM->CMD	"done"	None	None
77	2019-10-01 14:21:22.84	CMD	"turn right ninety degrees"	None	None
78	2019-10-01 14:21:45.03	DM->RN	" turn right 90 degrees"	None	None
79	2019-10-01 14:21:45.03	DM->CMD	"I will turn right 90 degrees."	None	None
