id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-06-25 11:15:33.43	DM->CMD	"I can hear you."	None	None
2	2018-06-25 11:15:46.66	DM->RN	"participant is ready"	None	None
3	2018-06-25 11:15:55.84	RN	"done"	None	None
4	2018-06-25 11:16:01.00	DM->CMD	"Hi!"	None	None
5	2018-06-25 11:16:02.17	DM->CMD	"I'm ready.  <beep>"	None	None
6	2018-06-25 11:16:07.97	CMD	"<X: press and hold>"	None	None
7	2018-06-25 11:16:09.04	CMD	"<X: press and hold>"	None	None
8	2018-06-25 11:16:16.27	RN	"<no speech>"	None	None
9	2018-06-25 11:16:17.21	CMD	"<X:audio sync in three two one>"	None	None
10	2018-06-25 11:16:17.66	RN	"<X:  audio sync in three two one>"	None	None
11	2018-06-25 11:16:20.30	RN	"<loud noise>"	None	None
12	2018-06-25 11:16:20.30	CMD	"<loud noise>"	None	None
13	2018-06-25 11:16:33.51	CMD	"take a picture"	None	None
14	2018-06-25 11:16:37.57	DM->RN	"send image"	None	None
i000	2018-06-25 11:16:40.44	IMAGE	"frame000"	None	None
15	2018-06-25 11:16:38.12	RN	"sent"	None	None
16	2018-06-25 11:16:39.63	DM->CMD	"sent"	None	None
17	2018-06-25 11:16:43.41	CMD	"do you see a doorway in front of you"	None	None
18	2018-06-25 11:16:48.74	DM->CMD	"yes"	None	None
19	2018-06-25 11:16:50.26	CMD	"can you keep track of how many doorways you see"	None	None
20	2018-06-25 11:16:55.19	DM->CMD	"I don't think so."	None	None
21	2018-06-25 11:16:57.93	CMD	"well count this as the first doorway"	None	None
22	2018-06-25 11:17:08.81	CMD	"go through the doorway in front of you"	None	None
23	2018-06-25 11:17:12.16	DM->CMD	"processing. . ."	None	None
24	2018-06-25 11:17:20.88	DM->RN	"move into TV room"	None	None
25	2018-06-25 11:17:23.78	DM->CMD	"moving. . ."	None	None
26	2018-06-25 11:17:30.12	CMD	"take a picture"	None	None
27	2018-06-25 11:17:30.39	RN	"uh done"	None	None
28	2018-06-25 11:17:31.53	DM->CMD	"done"	None	None
29	2018-06-25 11:17:35.17	DM->RN	"send image"	None	None
i001	2018-06-25 11:17:37.56	IMAGE	"frame001"	None	None
30	2018-06-25 11:17:35.79	RN	"sent"	None	None
31	2018-06-25 11:17:38.67	DM->CMD	"sent"	None	None
32	2018-06-25 11:17:41.40	CMD	"do you see a doorway to your left"	None	None
33	2018-06-25 11:17:48.61	DM->CMD	"I think so."	None	None
34	2018-06-25 11:17:50.25	CMD	"go through the doorway "	None	None
35	2018-06-25 11:17:51.05	CMD	"and take a picture"	None	None
36	2018-06-25 11:17:58.45	DM->CMD	"processing. . ."	None	None
37	2018-06-25 11:18:01.82	DM->RN	"move into TV hallway"	None	None
38	2018-06-25 11:18:07.13	DM->RN	"then. . ."	None	None
39	2018-06-25 11:18:08.83	DM->CMD	"moving. . ."	None	None
40	2018-06-25 11:18:11.23	DM->RN	"send image"	None	None
