id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-14 15:13:22.68	DM->CMD	"calibrating. . ."	None	None
2	2018-08-14 15:13:27.21	DM->RN	"calibrate"	None	None
3	2018-08-14 15:13:59.74	RN	"<audio sync in three two one>"	None	None
4	2018-08-14 15:13:59.89	CMD	"<X: audio sync in three two one>"	None	None
5	2018-08-14 15:14:02.98	RN	"<loud noise>"	None	None
6	2018-08-14 15:14:02.98	CMD	"<loud noise>"	None	None
7	2018-08-14 15:14:13.12	DM->CMD	"calibration complete"	None	None
8	2018-08-14 15:14:22.40	CMD	"i am ready"	None	None
9	2018-08-14 15:14:26.45	DM->RN	"participant is ready"	None	None
10	2018-08-14 15:14:28.91	DM->CMD	"I'm also ready.  <beep>"	None	None
11	2018-08-14 15:14:32.32	CMD	"hello"	None	None
12	2018-08-14 15:14:35.53	DM->CMD	"Hello! <beep>"	None	None
13	2018-08-14 15:14:41.98	CMD	"all right let's do this um"	None	None
14	2018-08-14 15:14:46.84	DM->CMD	"yes"	None	None
15	2018-08-14 15:14:53.60	CMD	"move forward a foot"	None	None
16	2018-08-14 15:14:58.46	DM->CMD	"ok"	None	None
17	2018-08-14 15:15:01.83	DM->RN	"move forward 1 foot"	None	None
18	2018-08-14 15:15:03.30	DM->CMD	"I will move forward 1 foot"	None	None
19	2018-08-14 15:15:07.19	RN	"done"	None	None
20	2018-08-14 15:15:08.88	DM->CMD	"done"	None	None
21	2018-08-14 15:15:09.14	CMD	"take a picture"	None	None
22	2018-08-14 15:15:11.45	DM->RN	"send image"	None	None
i000	2018-08-14 15:15:15.02	IMAGE	"frame000"	None	None
23	2018-08-14 15:15:12.49	RN	"sent"	None	None
24	2018-08-14 15:15:13.89	DM->CMD	"sent"	None	None
25	2018-08-14 15:15:15.46	CMD	"thank you"	None	None
26	2018-08-14 15:15:28.40	CMD	"turn around"	None	None
27	2018-08-14 15:15:31.47	DM->CMD	"processing. . ."	None	None
28	2018-08-14 15:15:33.56	DM->RN	"turn 180"	None	None
29	2018-08-14 15:15:38.26	DM->CMD	"turning. . ."	None	None
30	2018-08-14 15:15:46.61	RN	"done"	None	None
31	2018-08-14 15:15:47.37	CMD	"take a picture"	None	None
32	2018-08-14 15:15:48.33	DM->CMD	"done"	None	None
33	2018-08-14 15:15:49.95	DM->RN	"send image"	None	None
i001	2018-08-14 15:15:53.10	IMAGE	"frame001"	None	None
34	2018-08-14 15:15:51.03	RN	"sent"	None	None
35	2018-08-14 15:15:52.62	DM->CMD	"sent"	None	None
36	2018-08-14 15:16:00.63	CMD	"turn around"	None	None
37	2018-08-14 15:16:03.36	DM->RN	"turn 180"	None	None
38	2018-08-14 15:16:05.17	CMD	"actually"	None	None
39	2018-08-14 15:16:05.43	DM->CMD	"I will turn around 180 degrees"	None	None
