id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-06-25 15:44:29.68	DM->CMD	"I can hear you."	None	None
2	2018-06-25 15:44:43.22	DM->RN	"participant is ready"	None	None
3	2018-06-25 15:44:52.73	RN	"done"	None	None
4	2018-06-25 15:45:03.80	DM->CMD	"Hi!"	None	None
5	2018-06-25 15:45:06.52	DM->CMD	"I'm also ready.  <beep>"	None	None
6	2018-06-25 15:45:12.05	CMD	"<X: hold down the talk button>"	None	None
7	2018-06-25 15:45:18.93	RN	"<X:  audio sync in three two one>"	None	None
8	2018-06-25 15:45:19.88	CMD	"<X: audio sync in three two one>"	None	None
9	2018-06-25 15:45:22.40	RN	"<loud noise>"	None	None
10	2018-06-25 15:45:22.40	CMD	"<loud noise>"	None	None
11	2018-06-25 15:45:23.33	CMD	"<X: okay>"	None	None
12	2018-06-25 15:45:24.79	CMD	"<X: uh so now i'll <cutoff>>"	None	None
13	2018-06-25 15:45:26.94	CMD	"<X: whatever <cutoff>"	None	None
14	2018-06-25 15:45:36.48	CMD	"move to the center of the room"	None	None
15	2018-06-25 15:45:41.00	DM->CMD	"processing. . ."	None	None
16	2018-06-25 15:45:45.81	DM->RN	"move into the center of the current room"	None	None
17	2018-06-25 15:45:49.47	DM->CMD	"moving. . ."	None	None
18	2018-06-25 15:45:54.11	RN	"done"	None	None
19	2018-06-25 15:45:56.00	DM->CMD	"done"	None	None
20	2018-06-25 15:45:57.45	CMD	"take a picture <pause> rotating three hundred and sixty degrees every thirty degrees take a picture"	None	None
21	2018-06-25 15:46:08.02	DM->CMD	"processing. . ."	None	None
22	2018-06-25 15:46:30.82	DM->RN	"Do the following take a pic every 30 degrees 12 times. . ."	None	None
23	2018-06-25 15:46:32.70	DM->CMD	"executing. . ."	None	None
i000	2018-06-25 15:46:41.21	IMAGE	"frame000"	None	None
i001	2018-06-25 15:46:45.87	IMAGE	"frame001"	None	None
i002	2018-06-25 15:46:50.38	IMAGE	"frame002"	None	None
i003	2018-06-25 15:46:54.19	IMAGE	"frame003"	None	None
i004	2018-06-25 15:46:59.08	IMAGE	"frame004"	None	None
i005	2018-06-25 15:47:03.68	IMAGE	"frame005"	None	None
i006	2018-06-25 15:47:07.82	IMAGE	"frame006"	None	None
i007	2018-06-25 15:47:12.40	IMAGE	"frame007"	None	None
i008	2018-06-25 15:47:16.96	IMAGE	"frame008"	None	None
i009	2018-06-25 15:47:20.68	IMAGE	"frame009"	None	None
i010	2018-06-25 15:47:24.60	IMAGE	"frame010"	None	None
i011	2018-06-25 15:47:28.95	IMAGE	"frame011"	None	None
24	2018-06-25 15:47:26.71	RN	"uh done and sent"	None	None
25	2018-06-25 15:47:29.14	DM->CMD	"done, sent"	None	None
26	2018-06-25 15:47:33.97	CMD	"exit the room south"	None	None
27	2018-06-25 15:47:35.47	CMD	"and move to the end of the hallway"	None	None
28	2018-06-25 15:48:00.21	DM->CMD	"Hmm. . ."	None	None
29	2018-06-25 15:48:14.37	DM->CMD	"I see more than one doorway.  <beep>"	None	None
30	2018-06-25 15:48:23.29	CMD	"turn south"	None	None
31	2018-06-25 15:48:24.83	CMD	"exit the room"	None	None
32	2018-06-25 15:48:26.50	CMD	"move to the end of the hallway south"	None	None
33	2018-06-25 15:48:30.65	DM->CMD	"processing. . ."	None	None
34	2018-06-25 15:48:35.42	DM->RN	"turn to face South"	None	None
35	2018-06-25 15:48:41.53	DM->RN	"then. . ."	None	None
36	2018-06-25 15:48:56.23	DM->RN	"move into Office hallway"	None	None
37	2018-06-25 15:48:59.95	DM->CMD	"executing. . ."	None	None
38	2018-06-25 15:49:07.89	RN	"done"	None	None
39	2018-06-25 15:49:12.36	DM->CMD	"done"	None	None
40	2018-06-25 15:49:18.06	CMD	"move directly south to the end of the hallway"	None	None
41	2018-06-25 15:49:23.07	DM->CMD	"processing. . ."	None	None
42	2018-06-25 15:49:29.78	DM->RN	"move to the end of the Office hallway"	None	None
43	2018-06-25 15:49:36.13	DM->CMD	"moving. . ."	None	None
44	2018-06-25 15:49:51.19	RN	"done "	None	None
45	2018-06-25 15:49:52.70	DM->CMD	"done"	None	None
46	2018-06-25 15:49:57.96	CMD	"take a picture every thirty degrees rotating one hundred and eighty degrees north"	None	None
47	2018-06-25 15:50:11.32	DM->CMD	"processing. . ."	None	None
48	2018-06-25 15:50:31.28	DM->RN	"Do the following take a pic every 30 degrees 6 times. . ."	None	None
49	2018-06-25 15:50:38.60	DM->CMD	"executing. . ."	None	None
i012	2018-06-25 15:50:37.12	IMAGE	"frame012"	None	None
i013	2018-06-25 15:50:42.03	IMAGE	"frame013"	None	None
i014	2018-06-25 15:50:46.31	IMAGE	"frame014"	None	None
i015	2018-06-25 15:50:50.54	IMAGE	"frame015"	None	None
i016	2018-06-25 15:50:55.19	IMAGE	"frame016"	None	None
i017	2018-06-25 15:50:59.58	IMAGE	"frame017"	None	None
50	2018-06-25 15:50:59.73	RN	"done and sent"	None	None
51	2018-06-25 15:51:01.80	DM->CMD	"done, sent"	None	None
52	2018-06-25 15:51:11.58	CMD	"turn to your right "	None	None
53	2018-06-25 15:51:13.86	CMD	"and enter the room"	None	None
54	2018-06-25 15:51:18.16	DM->CMD	"processing. . ."	None	None
55	2018-06-25 15:51:34.10	DM->RN	"move into Kitchen"	None	None
56	2018-06-25 15:51:37.50	DM->CMD	"executing. . ."	None	None
57	2018-06-25 15:51:54.91	RN	"done"	None	None
58	2018-06-25 15:51:55.95	DM->CMD	"done"	None	None
59	2018-06-25 15:51:57.08	CMD	"move to the center of the room"	None	None
60	2018-06-25 15:52:03.15	DM->CMD	"processing. . ."	None	None
61	2018-06-25 15:52:06.03	DM->RN	"move into the center of the current room"	None	None
62	2018-06-25 15:52:07.15	DM->CMD	"I will move to the center of the room"	None	None
63	2018-06-25 15:52:10.98	DM->CMD	"moving. . ."	None	None
64	2018-06-25 15:52:15.55	RN	"done"	None	None
65	2018-06-25 15:52:17.25	DM->CMD	"done"	None	None
66	2018-06-25 15:52:21.00	CMD	"take a picture of the room three hundred and sixty degrees take a picture every thirty degrees"	None	None
67	2018-06-25 15:52:27.43	DM->CMD	"processing. . ."	None	None
68	2018-06-25 15:52:40.40	DM->RN	"Do the following take a pic every 30 degrees 12 times. . ."	None	None
69	2018-06-25 15:52:42.82	DM->CMD	"executing. . ."	None	None
i018	2018-06-25 15:52:46.45	IMAGE	"frame018"	None	None
i019	2018-06-25 15:52:49.72	IMAGE	"frame019"	None	None
i020	2018-06-25 15:52:53.71	IMAGE	"frame020"	None	None
i021	2018-06-25 15:52:57.89	IMAGE	"frame021"	None	None
i022	2018-06-25 15:53:01.21	IMAGE	"frame022"	None	None
i023	2018-06-25 15:53:05.00	IMAGE	"frame023"	None	None
i024	2018-06-25 15:53:09.39	IMAGE	"frame024"	None	None
i025	2018-06-25 15:53:14.39	IMAGE	"frame025"	None	None
i026	2018-06-25 15:53:19.04	IMAGE	"frame026"	None	None
i027	2018-06-25 15:53:23.46	IMAGE	"frame027"	None	None
i028	2018-06-25 15:53:27.49	IMAGE	"frame028"	None	None
i029	2018-06-25 15:53:31.40	IMAGE	"frame029"	None	None
70	2018-06-25 15:53:33.90	RN	"done and sent"	None	None
71	2018-06-25 15:53:35.42	DM->CMD	"done, sent"	None	None
72	2018-06-25 15:53:38.35	CMD	"exit the room from the doorway <pause> you came in <pause> through"	None	None
73	2018-06-25 15:53:45.22	DM->CMD	"processing. . ."	None	None
74	2018-06-25 15:53:50.54	DM->RN	"move into Kitchen hallway"	None	None
75	2018-06-25 15:53:54.60	DM->CMD	"turning. . ."	None	None
76	2018-06-25 15:54:08.48	DM->CMD	"moving. . ."	None	None
77	2018-06-25 15:54:11.03	RN	"uh done"	None	None
78	2018-06-25 15:54:12.31	DM->CMD	"done"	None	None
79	2018-06-25 15:54:16.81	CMD	"move six degrees east"	None	None
80	2018-06-25 15:54:21.16	CMD	"and take a picture"	None	None
81	2018-06-25 15:54:25.58	DM->CMD	"processing. . ."	None	None
82	2018-06-25 15:54:33.99	DM->RN	"turn right 6 degrees"	None	None
83	2018-06-25 15:54:35.01	DM->RN	"then. . ."	None	None
84	2018-06-25 15:54:35.78	DM->CMD	"turning. . ."	None	None
85	2018-06-25 15:54:36.67	DM->RN	"send image"	None	None
i030	2018-06-25 15:54:35.54	IMAGE	"frame030"	None	None
86	2018-06-25 15:54:38.39	RN	"done and sent"	None	None
87	2018-06-25 15:54:40.50	DM->CMD	"done, sent"	None	None
88	2018-06-25 15:54:47.11	CMD	"turn east"	None	None
89	2018-06-25 15:54:49.52	CMD	"move forward six feet"	None	None
90	2018-06-25 15:54:54.43	DM->CMD	"processing. . ."	None	None
91	2018-06-25 15:54:57.36	DM->RN	"turn to face East"	None	None
92	2018-06-25 15:54:58.56	DM->RN	"then. . ."	None	None
93	2018-06-25 15:54:59.77	DM->CMD	"turning. . ."	None	None
94	2018-06-25 15:55:07.40	DM->RN	"move forward 6 feet"	None	None
95	2018-06-25 15:55:11.99	DM->CMD	"moving. . ."	None	None
96	2018-06-25 15:55:13.90	RN	"uh done"	None	None
97	2018-06-25 15:55:15.52	DM->CMD	"done"	None	None
98	2018-06-25 15:55:16.10	CMD	"enter the doorway on the right closest to you"	None	None
99	2018-06-25 15:55:19.44	CMD	"and take a picture"	None	None
100	2018-06-25 15:55:21.28	DM->CMD	"processing. . ."	None	None
101	2018-06-25 15:55:49.26	DM->RN	"move into Shoe Start room"	None	None
102	2018-06-25 15:55:51.20	DM->RN	"then. . ."	None	None
103	2018-06-25 15:55:52.11	DM->RN	"send image"	None	None
104	2018-06-25 15:55:53.24	DM->CMD	"turning. . ."	None	None
105	2018-06-25 15:55:58.97	DM->CMD	"moving. . ."	None	None
i031	2018-06-25 15:55:58.63	IMAGE	"frame031"	None	None
106	2018-06-25 15:56:02.62	RN	"done and sent"	None	None
107	2018-06-25 15:56:03.94	DM->CMD	"done, sent"	None	None
108	2018-06-25 15:56:11.58	CMD	"take a picture thirty degree intervals rotating to the left"	None	None
109	2018-06-25 15:56:17.07	CMD	"one hundred and eighty degrees"	None	None
110	2018-06-25 15:56:20.51	DM->CMD	"processing. . ."	None	None
111	2018-06-25 15:56:38.20	DM->RN	"Do the following take pic every 30 degrees starting left 6 times. . ."	None	None
112	2018-06-25 15:56:44.78	DM->CMD	"executing. . ."	None	None
i032	2018-06-25 15:56:41.23	IMAGE	"frame032"	None	None
i033	2018-06-25 15:56:45.30	IMAGE	"frame033"	None	None
i034	2018-06-25 15:56:49.22	IMAGE	"frame034"	None	None
i035	2018-06-25 15:56:52.97	IMAGE	"frame035"	None	None
i036	2018-06-25 15:56:57.06	IMAGE	"frame036"	None	None
i037	2018-06-25 15:57:01.32	IMAGE	"frame037"	None	None
113	2018-06-25 15:57:06.68	RN	"done and sent"	None	None
114	2018-06-25 15:57:09.05	DM->CMD	"done, sent"	None	None
115	2018-06-25 15:57:12.30	CMD	"move directly north towards the chairs"	None	None
116	2018-06-25 15:57:26.95	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"	None	None
117	2018-06-25 15:57:28.71	DM->CMD	"How far forward should I go?  <beep>"	None	None
118	2018-06-25 15:57:30.08	CMD	"stop when you get to the chairs"	None	None
119	2018-06-25 15:57:34.10	DM->CMD	"processing. . ."	None	None
120	2018-06-25 15:57:46.25	DM->RN	"move to far-left chair"	None	None
121	2018-06-25 15:57:49.92	DM->CMD	"executing. . ."	None	None
122	2018-06-25 15:58:15.43	RN	"uh done"	None	None
123	2018-06-25 15:58:17.21	DM->CMD	"done"	None	None
124	2018-06-25 15:58:19.97	CMD	"face west"	None	None
125	2018-06-25 15:58:20.76	CMD	"then take a picture"	None	None
126	2018-06-25 15:58:24.19	DM->CMD	"processing. . ."	None	None
127	2018-06-25 15:58:29.14	DM->RN	"turn to face West"	None	None
128	2018-06-25 15:58:30.43	DM->RN	"then. . ."	None	None
129	2018-06-25 15:58:32.26	DM->RN	"send image"	None	None
i038	2018-06-25 15:58:30.47	IMAGE	"frame038"	None	None
