id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	3.67	RN	"started to record calibration complete"	None	None
2	14.04	DM->CMD	"calibration complete"	None	None
3	16.18	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests.  I'll say DONE when I've completed your request, or SENT after sending you a photo, or I may ask for more information or let you know if there is a problem.  You can ask me for help at any time."	None	None
4	66.15	CMD	"I am ready"	None	None
5	68.61	CMD	"take a picture of what's in front of you"	None	None
6	74.85	DM->RN	"image"	None	None
i000	76.35	IMAGE	"frame000"	None	None
7	76.24	RN	"image sent"	None	None
8	78.68	DM->CMD	"sent"	None	None
9	81.2	CMD	"to the left"	None	None
10	105.11	DM->CMD	"How far should I pivot left? You can tell me to pivot to face something that you see or a number of degrees."	None	None
11	109.29	CMD	"ninety degrees"	None	None
12	116.73	DM->CMD	"executing..."	None	None
13	123.2	DM->RN	"turn left 90"	None	None
14	132.22	RN	"<unintelligible>"	None	None
15	134.49	DM->CMD	"done"	None	None
16	135	CMD	"take a picture"	None	None
17	140.86	DM->RN	"image"	None	None
i001	141.42	IMAGE	"frame001"	None	None
18	140.87	RN	"image sent"	None	None
19	143.96	DM->CMD	"sent"	None	None
20	149.08	CMD	"<click>"	None	None
21	150.14	CMD	"to the right"	None	None
22	150.9	CMD	"ninety degrees"	None	None
23	157.72	DM->RN	"turn right 90"	None	None
24	161.6	DM->CMD	"executing..."	None	None
25	170.08	RN	"<unintelligible>"	None	None
26	172.45	DM->CMD	"done"	None	None
27	173.77	CMD	"take a picture"	None	None
28	180.38	DM->RN	"image"	None	None
i002	182.36	IMAGE	"frame002"	None	None
29	181.98	RN	"image sent"	None	None
30	184.04	DM->CMD	"sent"	None	None
31	191.27	CMD	"to the right ninety degrees"	None	None
32	199.85	DM->RN	"turn right 90"	None	None
33	203.42	DM->CMD	"executing..."	None	None
34	208.96	RN	"<unintelligible>"	None	None
35	209.75	CMD	"take a picture"	None	None
36	211.29	DM->CMD	"done"	None	None
37	215.16	DM->RN	"image"	None	None
i003	216.65	IMAGE	"frame003"	None	None
38	216.03	RN	"image sent"	None	None
39	218.79	DM->CMD	"sent"	None	None
40	220.76	CMD	"to the left ninety degrees"	None	None
41	230.11	DM->RN	"turn left 90"	None	None
42	233.36	DM->CMD	"executing..."	None	None
43	240.97	RN	"<no speech>"	None	None
44	242.39	CMD	"take a picture"	None	None
45	243	DM->CMD	"done"	None	None
46	249.49	DM->RN	"image"	None	None
i004	250.33	IMAGE	"frame004"	None	None
47	249.98	RN	"image sent"	None	None
48	253.38	DM->CMD	"sent"	None	None
49	255.18	CMD	"to the left forty five degrees"	None	None
50	258.47	CMD	"and take a picture"	None	None
51	266.62	DM->RN	"turn left 35, image"	None	None
52	270.1	DM->CMD	"executing..."	None	None
i005	274.79	IMAGE	"frame005"	None	None
53	274.56	RN	"image sent"	None	None
54	276.42	DM->CMD	"sent"	None	None
55	282.63	CMD	"to the right forty five degrees"	None	None
56	287.77	CMD	"and move forward five feet"	None	None
57	297.64	DM->RN	"turn right 45, move forward 5 feet"	None	None
58	301.16	DM->CMD	"executing..."	None	None
59	315.08	RN	"done"	None	None
60	318.05	DM->CMD	"done"	None	None
61	318.42	CMD	"take a picture"	None	None
62	325.55	DM->RN	"image"	None	None
i006	327.08	IMAGE	"frame006"	None	None
63	326.29	RN	"image sent"	None	None
64	328.89	DM->CMD	"sent"	None	None
65	345.01	CMD	"to the left thirty degrees"	None	None
66	356.64	DM->RN	"turn left 30"	None	None
67	360.01	DM->CMD	"executing..."	None	None
68	362.58	RN	"done"	None	None
69	365.86	DM->CMD	"done"	None	None
70	366.99	CMD	"go forward five feet"	None	None
71	369.55	RN	"<no speech>"	None	None
72	375.58	RN	"<no speech>"	None	None
73	378.97	DM->RN	"move forward 5 feet"	None	None
74	382.21	DM->CMD	"executing..."	None	None
75	388.12	RN	"done"	None	None
76	388.47	CMD	"take a picture"	None	None
77	390.12	DM->CMD	"done"	None	None
78	395.61	DM->RN	"image"	None	None
i007	396.79	IMAGE	"frame007"	None	None
79	396.6	RN	"image sent"	None	None
80	398.9	DM->CMD	"sent"	None	None
81	405.85	CMD	"to the right twenty degrees"	None	None
82	410.29	CMD	"and go forward five feet"	None	None
83	421.13	DM->RN	"turn right 20, move forward 5 feet"	None	None
84	424.47	DM->CMD	"executing..."	None	None
85	434.71	RN	"done"	None	None
86	436.76	DM->CMD	"done"	None	None
87	443.68	CMD	"take a picture"	None	None
88	450.91	DM->RN	"image"	None	None
i008	451.83	IMAGE	"frame008"	None	None
89	451.34	RN	"image sent"	None	None
90	454.23	DM->CMD	"sent"	None	None
91	454.93	CMD	"go to the nearest orange object"	None	None
92	470.78	DM->RN	"move to the nearest cone"	None	None
93	474.65	DM->CMD	"executing..."	None	None
94	480.04	RN	"and the nearest cone is behind me"	None	None
95	483.89	RN	"go to it"	None	None
96	498.37	RN	"or send me <unintelligible>"	None	None
97	501.46	CMD	"take a picture"	None	None
98	502.83	DM->CMD	"done"	None	None
99	507.79	DM->RN	"image"	None	None
i009	510.08	IMAGE	"frame009"	None	None
100	509.86	RN	"image sent"	None	None
101	510.15	CMD	"go to the farthest orange object"	None	None
102	511.85	DM->CMD	"sent"	None	None
103	514.87	CMD	"and take a picture"	None	None
104	526.84	DM->RN	"move to farthest cone, send image"	None	None
105	529.84	DM->CMD	"executing..."	None	None
i010	546.73	IMAGE	"frame010"	None	None
106	546.43	RN	"image sent"	None	None
107	548.49	CMD	"go north three feet"	None	None
108	548.73	DM->CMD	"sent"	None	None
109	567.62	DM->RN	"move north 3 feet"	None	None
110	569.13	RN	"i don't understand what she wants"	None	None
111	574.57	CMD	"go north three feet"	None	None
112	580.89	DM->RN	"north on the map"	None	None
113	581.4	RN	"my map doesn't have a north"	None	None
114	592.75	RN	"i looked at your map and i can <unintelligible>"	None	None
115	603.28	DM->CMD	"executing..."	None	None
116	606.43	RN	"i think i did it"	None	None
117	608.37	CMD	"take a picture"	None	None
118	608.82	DM->CMD	"done"	None	None
119	615.03	DM->RN	"image"	None	None
i011	617.64	IMAGE	"frame011"	None	None
120	617.31	RN	"image sent"	None	None
121	621.37	DM->CMD	"sent"	None	None
122	621.39	CMD	"go east three feet"	None	None
123	636.75	DM->RN	"move east 3 feet"	None	None
124	640.26	DM->CMD	"executing..."	None	None
125	656.14	RN	"done"	None	None
126	659.07	DM->CMD	"done"	None	None
127	662.73	DM->RN	"image"	None	None
i012	664.27	IMAGE	"frame012"	None	None
128	663.23	RN	"image sent"	None	None
129	666.73	DM->CMD	"sent"	None	None
130	671.78	CMD	"pivot one hundred and eighty degrees"	None	None
131	676.08	CMD	"taking a picture every forty five degrees"	None	None
132	687.24	DM->RN	"turn 180, send image every 45"	None	None
133	692.98	DM->CMD	"executing..."	None	None
i013	698.39	IMAGE	"frame013"	None	None
i014	704.81	IMAGE	"frame014"	None	None
i015	709.54	IMAGE	"frame015"	None	None
i016	715.67	IMAGE	"frame016"	None	None
134	715.38	RN	"done"	None	None
135	717.75	DM->CMD	"done"	None	None
136	723.45	CMD	"go west ten feet"	None	None
137	741.91	DM->RN	"move west 10 feet"	None	None
138	744.96	DM->CMD	"executing..."	None	None
139	753.06	RN	"done"	None	None
140	756.23	CMD	"pivot left one hundred and eighty degrees"	None	None
141	756.98	DM->CMD	"done"	None	None
142	762.72	CMD	"taking a picture every forty five degrees"	None	None
143	776.07	DM->RN	"turn left 180, send image every 45"	None	None
144	779.81	DM->CMD	"executing..."	None	None
i017	788.96	IMAGE	"frame017"	None	None
i018	794.99	IMAGE	"frame018"	None	None
i019	800.59	IMAGE	"frame019"	None	None
i020	807.68	IMAGE	"frame020"	None	None
145	807.42	RN	"done"	None	None
146	809.23	DM->CMD	"done"	None	None
147	817.37	CMD	"drive to the doorway"	None	None
148	829.11	DM->CMD	"Which doorway?"	None	None
149	829.12	CMD	"the doorway with the boards across it"	None	None
150	849.78	DM->RN	"move to the doorway ahead of you on the left"	None	None
151	853.88	DM->CMD	"executing..."	None	None
152	864.03	RN	"done"	None	None
153	865.45	DM->CMD	"done"	None	None
154	865.92	CMD	"take a picture"	None	None
