id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-22 10:57:32.81	DM->CMD	"calibrating. . ."	None	None
2	2018-08-22 10:57:50.43	RN	"<X: audio sync in three two one>"	None	None
3	2018-08-22 10:57:50.53	CMD	"<X: audio sync in three two one>"	None	None
4	2018-08-22 10:57:53.23	RN	"<loud noise>"	None	None
5	2018-08-22 10:57:53.23	CMD	"<loud noise>"	None	None
6	2018-08-22 10:57:59.43	CMD	"<X: alright you can let go now thanks>"	None	None
7	2018-08-22 10:58:00.38	DM->CMD	"calibration complete"	None	None
8	2018-08-22 10:58:32.93	CMD	"i am ready"	None	None
9	2018-08-22 10:58:36.91	DM->RN	"participant is ready"	None	None
10	2018-08-22 10:58:43.95	DM->CMD	"Hi!"	None	None
11	2018-08-22 10:58:47.55	DM->CMD	"I'm also ready.  <beep>"	None	None
12	2018-08-22 10:59:23.01	CMD	"proceed two feet <pause .64>"	None	None
13	2018-08-22 10:59:25.14	CMD	"and pivot three hundred and sixty degrees clockwise"	None	None
14	2018-08-22 10:59:29.85	DM->CMD	"processing. . ."	None	None
15	2018-08-22 10:59:32.66	DM->RN	"move forward 2 feet"	None	None
16	2018-08-22 10:59:34.98	DM->CMD	"moving. . ."	None	None
17	2018-08-22 10:59:36.37	DM->RN	"then. . ."	None	None
18	2018-08-22 10:59:44.53	DM->RN	"turn right 360 degrees"	None	None
19	2018-08-22 10:59:47.19	DM->CMD	"turning. . ."	None	None
20	2018-08-22 11:00:09.62	RN	"done"	None	None
21	2018-08-22 11:00:10.45	DM->CMD	"done"	None	None
22	2018-08-22 11:00:13.80	CMD	"take a picture <pause .21>"	None	None
23	2018-08-22 11:00:14.98	CMD	"pivot forty five degrees right <pause .27>"	None	None
24	2018-08-22 11:00:17.25	CMD	"and take a picture"	None	None
25	2018-08-22 11:00:19.03	DM->CMD	"processing. . ."	None	None
26	2018-08-22 11:00:20.89	DM->RN	"send image"	None	None
27	2018-08-22 11:00:22.72	DM->RN	"then. . ."	None	None
28	2018-08-22 11:00:26.04	DM->RN	"turn right 45 degrees"	None	None
29	2018-08-22 11:00:27.84	DM->CMD	"turning. . ."	None	None
30	2018-08-22 11:00:29.43	DM->RN	"then. . ."	None	None
31	2018-08-22 11:00:30.56	DM->RN	"send image"	None	None
i000	2018-08-22 11:00:23.51	IMAGE	"frame000"	None	None
i001	2018-08-22 11:00:35.73	IMAGE	"frame001"	None	None
32	2018-08-22 11:00:35.39	RN	"done and sent"	None	None
33	2018-08-22 11:00:35.48	DM->CMD	"done, sent"	None	None
34	2018-08-22 11:00:45.94	CMD	"pivot ninety degrees right <pause .34>"	None	None
35	2018-08-22 11:00:48.69	CMD	"and take picture"	None	None
36	2018-08-22 11:00:50.72	DM->CMD	"processing. . ."	None	None
37	2018-08-22 11:00:53.75	DM->RN	"turn right 90 degrees"	None	None
38	2018-08-22 11:00:54.72	DM->RN	"then. . ."	None	None
39	2018-08-22 11:00:55.60	DM->CMD	"turning. . ."	None	None
40	2018-08-22 11:00:56.57	DM->RN	"send image"	None	None
i002	2018-08-22 11:01:07.60	IMAGE	"frame002"	None	None
41	2018-08-22 11:01:07.15	RN	"done and sent"	None	None
42	2018-08-22 11:01:07.86	DM->CMD	"done, sent"	None	None
43	2018-08-22 11:01:11.49	CMD	"pivot due west"	None	None
44	2018-08-22 11:01:12.58	CMD	"and proceed five feet"	None	None
45	2018-08-22 11:01:14.95	DM->CMD	"processing. . ."	None	None
46	2018-08-22 11:01:16.74	DM->RN	"turn to face West"	None	None
47	2018-08-22 11:01:18.96	DM->RN	"then. . ."	None	None
48	2018-08-22 11:01:19.98	DM->CMD	"turning. . ."	None	None
49	2018-08-22 11:01:21.93	DM->RN	"move forward 5 feet"	None	None
50	2018-08-22 11:01:27.98	DM->CMD	"moving. . ."	None	None
51	2018-08-22 11:01:31.82	RN	"done"	None	None
52	2018-08-22 11:01:32.49	DM->CMD	"done"	None	None
53	2018-08-22 11:01:40.50	CMD	"pivot due south"	None	None
54	2018-08-22 11:01:41.54	CMD	"and take picture"	None	None
55	2018-08-22 11:01:44.96	DM->CMD	"processing. . ."	None	None
56	2018-08-22 11:01:49.96	DM->CMD	"I will turn to face South"	None	None
57	2018-08-22 11:01:51.76	DM->RN	"turn to face South"	None	None
58	2018-08-22 11:01:52.88	DM->RN	"then. . ."	None	None
59	2018-08-22 11:01:53.50	DM->CMD	"turning. . ."	None	None
60	2018-08-22 11:01:54.36	DM->RN	"send image"	None	None
i003	2018-08-22 11:01:59.25	IMAGE	"frame003"	None	None
61	2018-08-22 11:01:59.82	RN	"done and sent"	None	None
62	2018-08-22 11:02:00.42	DM->CMD	"done, sent"	None	None
63	2018-08-22 11:02:11.87	CMD	"pivot southeast"	None	None
64	2018-08-22 11:02:13.23	CMD	"and take picture"	None	None
65	2018-08-22 11:02:16.28	DM->CMD	"processing. . ."	None	None
66	2018-08-22 11:02:21.52	DM->RN	"turn left 45 degrees"	None	None
67	2018-08-22 11:02:23.22	DM->RN	"then. . ."	None	None
68	2018-08-22 11:02:24.03	DM->CMD	"turning. . ."	None	None
69	2018-08-22 11:02:25.20	DM->RN	"send image"	None	None
i004	2018-08-22 11:02:27.12	IMAGE	"frame004"	None	None
70	2018-08-22 11:02:27.81	RN	"done and sent"	None	None
71	2018-08-22 11:02:28.88	DM->CMD	"done, sent"	None	None
72	2018-08-22 11:02:44.04	CMD	"pivot one hundred and eighty degrees"	None	None
73	2018-08-22 11:02:45.58	CMD	"and take picture"	None	None
74	2018-08-22 11:02:48.10	DM->CMD	"processing. . ."	None	None
75	2018-08-22 11:02:52.31	DM->RN	"turn 180"	None	None
76	2018-08-22 11:02:53.48	DM->RN	"then. . ."	None	None
77	2018-08-22 11:02:54.44	DM->CMD	"turning. . ."	None	None
78	2018-08-22 11:02:56.15	DM->RN	"send image"	None	None
i005	2018-08-22 11:03:06.79	IMAGE	"frame005"	None	None
79	2018-08-22 11:03:08.41	RN	"done and sent"	None	None
80	2018-08-22 11:03:09.07	DM->CMD	"done, sent"	None	None
81	2018-08-22 11:03:17.48	CMD	"pivot five more degrees"	None	None
82	2018-08-22 11:03:19.38	CMD	"and take picture"	None	None
83	2018-08-22 11:03:30.81	DM->CMD	"Which direction should I turn?  <beep>"	None	None
84	2018-08-22 11:03:37.00	CMD	"you should turn left"	None	None
85	2018-08-22 11:03:39.85	DM->CMD	"processing. . ."	None	None
86	2018-08-22 11:03:45.47	DM->RN	"turn left 5 degrees"	None	None
87	2018-08-22 11:03:46.92	DM->CMD	"turning. . ."	None	None
88	2018-08-22 11:03:47.88	RN	"done"	None	None
89	2018-08-22 11:03:47.90	DM->RN	"then. . ."	None	None
90	2018-08-22 11:03:49.04	DM->RN	"send image"	None	None
i006	2018-08-22 11:03:48.44	IMAGE	"frame006"	None	None
91	2018-08-22 11:03:50.03	RN	"done and sent"	None	None
92	2018-08-22 11:03:50.65	DM->CMD	"done, sent"	None	None
93	2018-08-22 11:03:58.27	CMD	"proceed two feet"	None	None
94	2018-08-22 11:04:01.53	CMD	"turn <pause .56> due north"	None	None
95	2018-08-22 11:04:04.78	CMD	"and wait"	None	None
96	2018-08-22 11:04:08.66	DM->CMD	"processing. . ."	None	None
97	2018-08-22 11:04:11.51	DM->RN	"move forward 2 feet"	None	None
98	2018-08-22 11:04:12.60	DM->RN	"then. . ."	None	None
99	2018-08-22 11:04:13.79	DM->CMD	"moving. . ."	None	None
