id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	0	DM->RN	"calibrate"	None	None
2	0	DM->CMD	"calibrating. . ."	None	None
3	14.89	RN	"done"	None	None
4	16.53	DM->CMD	"calibration complete"	None	None
5	27.88	CMD	"travel straight fff five feet"	None	None
6	34.21	DM->CMD	"ok"	None	None
7	37.69	DM->RN	"move forward 5 feet"	None	None
8	38.6	DM->CMD	"I will move forward 5 feet"	None	None
9	41.1	DM->CMD	"moving. . ."	None	None
10	48.18	RN	"done"	None	None
11	49.48	DM->CMD	"done"	None	None
12	54.01	CMD	"take a picture"	None	None
13	57	DM->RN	"send image"	None	None
i000	57.74	IMAGE	"frame000"	None	None
14	58.06	RN	"sent"	None	None
15	59.4	DM->CMD	"sent"	None	None
16	70.03	CMD	"travel through doorway"	None	None
17	72.83	CMD	"five feet"	None	None
18	78.3	DM->CMD	"ok"	None	None
19	81.38	DM->RN	"move forward 5 feet"	None	None
20	85.04	DM->CMD	"moving. . ."	None	None
21	91.76	RN	"uh done"	None	None
22	93.68	DM->CMD	"done"	None	None
23	96.16	CMD	"take a picture"	None	None
24	98.4	DM->RN	"send image"	None	None
i001	99.24	IMAGE	"frame001"	None	None
25	99.63	RN	"sent"	None	None
26	101.07	DM->CMD	"sent"	None	None
27	103.28	CMD	"<pause> turn fifteen degrees to your left"	None	None
28	108.67	CMD	"and take a picture"	None	None
29	111.01	DM->CMD	"ok"	None	None
30	116.86	DM->RN	"turn left 15 degrees"	None	None
31	118.28	DM->RN	"then. . ."	None	None
32	119.33	DM->RN	"send image"	None	None
33	120.16	DM->CMD	"turning. . ."	None	None
i002	122.32	IMAGE	"frame002"	None	None
34	122.72	RN	"done and sent"	None	None
35	123.88	DM->CMD	"done, sent"	None	None
36	139.58	CMD	"travel two feet"	None	None
37	144.53	DM->CMD	"ok"	None	None
38	147.32	DM->RN	"move forward 2 feet"	None	None
39	148.4	DM->CMD	"I will move forward 2 feet"	None	None
40	151.23	DM->CMD	"moving. . ."	None	None
41	155.48	RN	"uh done"	None	None
42	157.26	DM->CMD	"done"	None	None
43	160.51	CMD	"<pause> turn ten degrees to your left"	None	None
44	164.95	CMD	"and travel three feet"	None	None
45	169.99	DM->CMD	"ok"	None	None
46	176.4	DM->RN	"turn left 10 degrees"	None	None
47	177.69	DM->RN	"then. . ."	None	None
48	179.15	DM->RN	"move forward 3 feet"	None	None
49	181.56	DM->CMD	"moving. . ."	None	None
50	188.42	RN	"uh done"	None	None
51	190.12	DM->CMD	"done"	None	None
52	205.22	CMD	"<pause> turn to your left one hundred and twenty degrees"	None	None
53	209.36	CMD	"and take a picture"	None	None
54	211.59	DM->CMD	"ok"	None	None
55	218.14	DM->RN	"turn left 120 degrees"	None	None
56	219.6	DM->RN	"then. . ."	None	None
57	220.79	DM->RN	"send image"	None	None
58	221.46	DM->CMD	"turning. . ."	None	None
i003	240.65	IMAGE	"frame003"	None	None
59	241.079999999999	RN	"uh done and sent"	None	None
60	243.45	DM->CMD	"done, sent"	None	None
61	253.09	CMD	"turn ninety degrees to your left"	None	None
62	256.11	CMD	"and take a picture"	None	None
63	259.01	DM->CMD	"ok"	None	None
64	262.38	DM->RN	"turn left 90 degrees"	None	None
65	263.22	DM->CMD	"I will turn left 90 degrees"	None	None
66	264.78	DM->CMD	"and. . ."	None	None
67	265.3	DM->RN	"then. . ."	None	None
68	266.45	DM->RN	"send image"	None	None
69	267.03	DM->CMD	"I will send a picture"	None	None
70	268.02	DM->CMD	"turning. . ."	None	None
i004	276.74	IMAGE	"frame004"	None	None
71	277.099999999999	RN	"done and sent"	None	None
72	278.88	DM->CMD	"done, sent"	None	None
73	280.51	CMD	"turn one hundred and eighty degrees"	None	None
74	283.099999999999	CMD	"and travel north through the doorway"	None	None
75	288.34	DM->CMD	"processing. . ."	None	None
76	290.92	DM->RN	"turn 180"	None	None
77	292.32	DM->RN	"then. . ."	None	None
78	295.39	DM->RN	"move into TV hallway"	None	None
79	301.9	DM->CMD	"turning. . ."	None	None
80	312.79	DM->CMD	"moving. . ."	None	None
81	324.82	RN	"uh done"	None	None
82	326.23	DM->CMD	"done"	None	None
83	330.81	CMD	"turn forty five degrees to your right"	None	None
84	334.44	CMD	"and take a picture"	None	None
85	336.43	DM->CMD	"ok"	None	None
86	340.41	DM->RN	"turn right 45 degrees"	None	None
87	342	DM->RN	"then. . ."	None	None
88	343.05	DM->RN	"send image"	None	None
i005	349.65	IMAGE	"frame005"	None	None
89	350.039999999999	RN	"uh done and sent"	None	None
90	351.4	DM->CMD	"I turned right 45 degrees"	None	None
91	352.57	DM->CMD	"sent"	None	None
92	362.25	CMD	"<long pause>"	None	None
93	367.2	CMD	"<sigh> travel one foot <pause>"	None	None
94	369.31	CMD	"turn t tur turn fifteen degrees to your right"	None	None
95	371.77	CMD	"and take a picture"	None	None
96	374.89	DM->CMD	"processing. . ."	None	None
97	378.28	DM->RN	"move forward 1 foot"	None	None
98	381.74	DM->RN	"then. . ."	None	None
99	387.15	DM->RN	"turn right 15 degrees"	None	None
100	388.65	DM->RN	"then. . ."	None	None
101	389.43	DM->RN	"send image"	None	None
i006	392.6	IMAGE	"frame006"	None	None
102	392.909999999999	RN	"done and sent"	None	None
103	394.52	DM->CMD	"done, sent"	None	None
104	416.289999999999	CMD	"<pause> turn twenty degrees to your right"	None	None
105	419.549999999999	CMD	"and take a picture"	None	None
106	421.85	DM->CMD	"ok"	None	None
107	427	DM->RN	"turn right 20 degrees"	None	None
108	428.25	DM->RN	"then. . ."	None	None
109	429.38	DM->RN	"send image"	None	None
110	430.18	DM->CMD	"turning. . ."	None	None
i007	433.88	IMAGE	"frame007"	None	None
111	434.229999999999	RN	"done and sent"	None	None
112	434.64	DM->CMD	"done, sent"	None	None
113	451.08	CMD	"<pause> <sigh>"	None	None
114	459.979999999999	CMD	"travel two feet"	None	None
115	463.2	CMD	"turn right"	None	None
116	464.039999999999	CMD	"and go through the doorway"	None	None
117	468.19	DM->CMD	"processing. . ."	None	None
118	470.75	DM->RN	"move forward 2 feet"	None	None
119	472.67	DM->RN	"then. . ."	None	None
120	475.65	DM->RN	"move into Dark room"	None	None
121	482.75	DM->CMD	"moving. . ."	None	None
122	491.39	RN	"uh done"	None	None
123	493.64	DM->CMD	"done"	None	None
124	494.799999999999	CMD	"take a picture"	None	None
125	497.04	DM->RN	"send image"	None	None
i008	497.78	IMAGE	"frame008"	None	None
126	498.09	RN	"sent"	None	None
127	499.41	DM->CMD	"sent"	None	None
128	509.5	CMD	"<pause> turn <pause> thirty degrees <pause> south"	None	None
129	517.09	CMD	"sss west "	None	None
130	518.47	CMD	"and take a picture"	None	None
131	522.34	DM->CMD	"ok"	None	None
132	532.17	DM->RN	"turn right 30 degrees"	None	None
133	533.44	DM->RN	"then. . ."	None	None
134	534.24	DM->RN	"send image"	None	None
135	535.19	DM->CMD	"turning. . ."	None	None
i009	540.32	IMAGE	"frame009"	None	None
136	540.62	RN	"done and sent"	None	None
137	541.95	DM->CMD	"done, sent"	None	None
138	557.329999999999	CMD	"<pause> turn right forty five degrees"	None	None
