id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-01 10:01:29.06	DM->CMD	"calibrating. . ."	None	None
2	2018-08-01 10:01:29.86	DM->RN	"calibrate"	None	None
3	2018-08-01 10:02:20.20	CMD	"<audio sync in three two one>"	None	None
4	2018-08-01 10:02:21.00	RN	"<three two one>"	None	None
5	2018-08-01 10:02:22.59	RN	"<loud noise>"	None	None
6	2018-08-01 10:02:22.59	CMD	"<loud noise>"	None	None
7	2018-08-01 10:02:33.57	DM->CMD	"calibration complete"	None	None
8	2018-08-01 10:02:50.17	CMD	"ready to begin"	None	None
9	2018-08-01 10:02:53.42	DM->CMD	"Hello! <beep>"	None	None
10	2018-08-01 10:02:55.52	DM->CMD	"Thanks for teaming up with me today."	None	None
11	2018-08-01 10:02:59.86	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
12	2018-08-01 10:03:05.88	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
13	2018-08-01 10:03:15.57	DM->CMD	"You can ask for help at any time."	None	None
14	2018-08-01 10:03:21.76	DM->CMD	"I'm ready.  <beep>"	None	None
15	2018-08-01 10:03:31.38	CMD	"look for doorways"	None	None
16	2018-08-01 10:03:36.75	DM->CMD	"processing. . ."	None	None
17	2018-08-01 10:03:45.65	DM->CMD	"I'm unsure which doorway you mean.  <beep>"	None	None
18	2018-08-01 10:03:49.62	CMD	"look for open doorways"	None	None
19	2018-08-01 10:04:00.10	DM->CMD	"processing. . ."	None	None
20	2018-08-01 10:04:05.26	DM->CMD	"Can you describe it another way, using its color, size, or position?  <beep>"	None	None
21	2018-08-01 10:04:16.07	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
22	2018-08-01 10:04:37.93	CMD	"give me a picture of the environment"	None	None
23	2018-08-01 10:04:42.62	DM->CMD	"ok"	None	None
24	2018-08-01 10:04:45.17	DM->RN	"send image"	None	None
i000	2018-08-01 10:05:02.70	IMAGE	"frame000"	None	None
25	2018-08-01 10:04:49.36	RN	"sent"	None	None
26	2018-08-01 10:04:50.90	DM->CMD	"sent"	None	None
27	2018-08-01 10:05:10.10	CMD	"move forward"	None	None
28	2018-08-01 10:05:15.81	DM->CMD	". . ."	None	None
29	2018-08-01 10:05:21.11	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"	None	None
30	2018-08-01 10:05:23.18	CMD	"stop"	None	None
31	2018-08-01 10:05:24.90	CMD	"send me picture"	None	None
32	2018-08-01 10:05:30.94	DM->CMD	"How far forward should I go?  <beep>"	None	None
33	2018-08-01 10:05:33.31	CMD	"stop"	None	None
34	2018-08-01 10:05:34.77	CMD	"send me picture"	None	None
35	2018-08-01 10:05:38.24	DM->RN	"send image"	None	None
i001	2018-08-01 10:05:53.54	IMAGE	"frame001"	None	None
36	2018-08-01 10:05:40.86	RN	"sent"	None	None
37	2018-08-01 10:05:42.61	DM->CMD	"sent"	None	None
38	2018-08-01 10:06:06.11	DM->CMD	"If you're having trouble figuring out how far I should move or turn to get to something, you can always try telling me to go directly to whatever you are interested in.  <beep>"	None	None
39	2018-08-01 10:06:16.18	CMD	"i am interested in the open doorway "	None	None
40	2018-08-01 10:06:20.71	CMD	"to your left"	None	None
41	2018-08-01 10:06:24.06	DM->CMD	"ok"	None	None
42	2018-08-01 10:06:36.59	DM->RN	"move to alley Door 1"	None	None
43	2018-08-01 10:06:40.42	DM->CMD	"moving. . ."	None	None
44	2018-08-01 10:06:40.84	CMD	"send me picture"	None	None
45	2018-08-01 10:06:48.83	DM->RN	"send image"	None	None
46	2018-08-01 10:06:49.32	RN	"done"	None	None
i002	2018-08-01 10:07:02.90	IMAGE	"frame002"	None	None
47	2018-08-01 10:06:50.64	RN	"sent"	None	None
48	2018-08-01 10:06:52.11	DM->CMD	"done, sent"	None	None
49	2018-08-01 10:07:16.76	CMD	"look to your right"	None	None
50	2018-08-01 10:07:19.29	CMD	"send me picture"	None	None
51	2018-08-01 10:07:23.86	DM->CMD	". . ."	None	None
52	2018-08-01 10:07:33.34	DM->CMD	"How far should I turn to the right?  <beep>"	None	None
53	2018-08-01 10:07:54.88	CMD	"<notification sound>"	None	None
54	2018-08-01 10:07:55.73	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"	None	None
55	2018-08-01 10:08:00.53	CMD	"turn ten degrees"	None	None
56	2018-08-01 10:08:07.80	DM->CMD	"ok"	None	None
57	2018-08-01 10:08:15.73	DM->RN	"turn right 10 degrees"	None	None
58	2018-08-01 10:08:17.55	DM->RN	"then. . ."	None	None
59	2018-08-01 10:08:18.40	DM->RN	"send image"	None	None
60	2018-08-01 10:08:19.77	DM->CMD	"I will send a picture"	None	None
i003	2018-08-01 10:08:31.89	IMAGE	"frame003"	None	None
61	2018-08-01 10:08:20.72	RN	"done and sent"	None	None
