id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-29 14:10:00.12	DM->CMD	"calibrating. . ."	None	None
2	2018-08-29 14:10:03.13	DM->RN	"calibrate"	None	None
3	2018-08-29 14:10:28.11	CMD	"<X: xxx>"	None	None
4	2018-08-29 14:10:28.97	CMD	"<no speech>"	None	None
5	2018-08-29 14:10:32.25	CMD	"<no speech>"	None	None
6	2018-08-29 14:10:36.77	CMD	"<no speech>"	None	None
7	2018-08-29 14:10:37.48	RN	"<X: audio sync in three two one>"	None	None
8	2018-08-29 14:10:37.53	CMD	"<X: audio sync in three two one>"	None	None
9	2018-08-29 14:10:41.46	RN	"<loud noise>"	None	None
10	2018-08-29 14:10:41.46	CMD	"<loud noise>"	None	None
11	2018-08-29 14:10:44.53	CMD	"<X: okay you can let up>"	None	None
12	2018-08-29 14:10:46.52	DM->CMD	"calibration complete"	None	None
13	2018-08-29 14:10:55.27	CMD	"i am ready"	None	None
14	2018-08-29 14:11:01.46	DM->CMD	"Hello! <beep>"	None	None
15	2018-08-29 14:11:05.18	DM->CMD	"Thanks for teaming up with me today."	None	None
16	2018-08-29 14:11:10.79	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
17	2018-08-29 14:11:19.31	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
18	2018-08-29 14:11:31.01	DM->CMD	"You can ask for help at any time."	None	None
19	2018-08-29 14:11:38.57	DM->CMD	"I'm also ready.  <beep>"	None	None
20	2018-08-29 14:11:40.79	DM->RN	"participant is ready"	None	None
21	2018-08-29 14:11:48.30	CMD	"<no speech>"	None	None
22	2018-08-29 14:11:49.35	CMD	"ah move forward"	None	None
23	2018-08-29 14:11:54.22	DM->CMD	"processing. . ."	None	None
24	2018-08-29 14:12:01.86	DM->CMD	"How far forward should I go?  <beep>"	None	None
25	2018-08-29 14:12:11.85	CMD	"<lip smack> seven steps forward"	None	None
26	2018-08-29 14:12:16.94	DM->CMD	"processing. . ."	None	None
27	2018-08-29 14:12:33.42	DM->CMD	"I will move forward 7 feet."	None	None
28	2018-08-29 14:12:37.11	DM->RN	"move forward 7ft"	None	None
29	2018-08-29 14:12:42.67	DM->CMD	"moving. . ."	None	None
30	2018-08-29 14:12:46.54	RN	"done"	None	None
31	2018-08-29 14:12:49.49	DM->CMD	"done"	None	None
32	2018-08-29 14:12:53.46	CMD	"<click>"	None	None
33	2018-08-29 14:12:53.89	CMD	"<no speech>"	None	None
34	2018-08-29 14:12:56.97	CMD	"go south <pause 1.40> another seven feet"	None	None
35	2018-08-29 14:13:05.45	DM->CMD	"processing. . ."	None	None
36	2018-08-29 14:13:24.09	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	None	None
37	2018-08-29 14:13:28.40	DM->CMD	"I will move forward as far as I can, ok?  <beep>"	None	None
38	2018-08-29 14:13:32.22	CMD	"okay"	None	None
39	2018-08-29 14:13:35.46	DM->RN	"turn to face South"	None	None
40	2018-08-29 14:13:36.23	DM->RN	"then. . ."	None	None
41	2018-08-29 14:13:37.52	DM->RN	"move to front wall ahead"	None	None
42	2018-08-29 14:13:40.72	DM->CMD	"executing. . ."	None	None
43	2018-08-29 14:13:49.75	RN	"done"	None	None
44	2018-08-29 14:13:50.98	DM->CMD	"done"	None	None
45	2018-08-29 14:13:55.04	CMD	"looking for doorways"	None	None
46	2018-08-29 14:14:05.69	DM->CMD	"processing. . ."	None	None
47	2018-08-29 14:14:16.03	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	None	None
48	2018-08-29 14:14:25.14	CMD	"<no speech>"	None	None
49	2018-08-29 14:14:26.69	CMD	"go down <pause 1.94> five feet"	None	None
50	2018-08-29 14:14:34.55	DM->CMD	"processing. . ."	None	None
51	2018-08-29 14:14:47.99	DM->CMD	"I'm facing a wall now.  <beep>"	None	None
52	2018-08-29 14:14:57.59	CMD	"move left"	None	None
53	2018-08-29 14:15:07.61	DM->CMD	"processing. . ."	None	None
54	2018-08-29 14:15:24.74	DM->CMD	"I will turn left 90 degrees"	None	None
55	2018-08-29 14:15:25.73	DM->RN	"turn left 90 degrees"	None	None
56	2018-08-29 14:15:26.62	DM->CMD	"I will move forward 5 feet"	None	None
57	2018-08-29 14:15:27.37	DM->RN	"move forward 5 feet"	None	None
58	2018-08-29 14:15:32.11	DM->CMD	"done"	None	None
59	2018-08-29 14:15:32.84	DM->CMD	"turning. . ."	None	None
60	2018-08-29 14:15:46.43	RN	"done"	None	None
61	2018-08-29 14:15:47.85	DM->CMD	"done"	None	None
62	2018-08-29 14:15:52.34	CMD	"keep forward"	None	None
63	2018-08-29 14:15:59.58	DM->CMD	"processing. . ."	None	None
64	2018-08-29 14:16:08.84	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	None	None
65	2018-08-29 14:16:11.88	CMD	"move forward"	None	None
66	2018-08-29 14:16:18.24	DM->CMD	"How far forward should I go?  <beep>"	None	None
67	2018-08-29 14:16:23.00	CMD	"four feet"	None	None
68	2018-08-29 14:16:25.66	DM->CMD	"ok"	None	None
