id	time	stream	text	context	notes
1	2019-07-29 13:47:51.37	CMD	"calibrate"	None	None
2	None	DM->RN	"calibrate"	None	None
3	None	DM->CMD	"I will calibrate…."	None	None
4	2019-07-29 13:48:06.74	RN	"calibrating. . ."	None	None
5	2019-07-29 13:48:06.74	DM->CMD	"calibrating. . ."	None	None
6	2019-07-29 13:48:14.32	RN	"calibration complete"	None	None
7	2019-07-29 13:48:14.32	DM->CMD	"calibration complete"	None	None
8	2019-07-29 13:48:18.55	CMD	"I am ready"	None	None
9	2019-07-29 13:48:31.59	DM->RN	"participant is ready"	None	None
10	2019-07-29 13:48:31.59	DM->CMD	"Processing...."	None	None
11	2019-07-29 13:48:35.04	RN	"I'm also ready.  <beep>"	None	None
12	2019-07-29 13:48:35.04	DM->CMD	"I'm also ready.  <beep>"	None	None
13	2019-07-29 13:48:28.87	CMD	"move one foot forward"	None	None
14	2019-07-29 13:48:42.04	DM->RN	"move forward 1 foot"	None	None
15	2019-07-29 13:48:42.04	DM->CMD	"I will move forward 1 foot."	None	None
16	2019-07-29 13:48:45.22	RN	"moving. . ."	None	None
17	2019-07-29 13:48:45.23	DM->CMD	"moving. . ."	None	None
18	2019-07-29 13:48:49.97	RN	"done"	None	None
19	2019-07-29 13:48:50.06	DM->CMD	"done"	None	None
20	2019-07-29 13:48:43.23	CMD	"take a picture"	None	None
21	2019-07-29 13:48:55.76	DM->RN	"send image"	None	None
22	2019-07-29 13:48:55.76	DM->CMD	"I will send image."	None	None
i000	2019-07-29 13:48:37.35	IMAGE	"frame000"	None	None
23	2019-07-29 13:48:57.47	RN	"sent"	None	None
24	2019-07-29 13:48:57.53	DM->CMD	"sent"	None	None
25	2019-07-29 13:48:52.22	CMD	"move two feet forwad"	None	None
26	2019-07-29 13:49:04.80	DM->CMD	"Can you repeat that?  <beep>"	None	None
27	2019-07-29 13:48:57.22	CMD	"move two feet forwad"	None	None
28	2019-07-29 13:49:04.80	DM->CMD	"Can you repeat that?  <beep>"	None	None
29	2019-07-29 13:49:05.81	CMD	"move left"	None	None
30	2019-07-29 13:49:10.74	DM->CMD	"Can you repeat that?  <beep>"	None	None
31	2019-07-29 13:49:30.17	CMD	"move forward"	None	None
32	2019-07-29 13:49:43.25	DM->CMD	"How far should I move forward? <beep>"	None	None
33	2019-07-29 13:49:35.27	CMD	"two feet"	None	None
34	2019-07-29 13:49:48.70	DM->RN	"move forward 2 feet"	None	None
35	2019-07-29 13:49:48.71	DM->CMD	"I will move forward 2 feet."	None	None
36	2019-07-29 13:49:51.15	RN	"moving. . ."	None	None
37	2019-07-29 13:49:51.19	DM->CMD	"moving. . ."	None	None
38	2019-07-29 13:49:57.77	RN	"done"	None	None
39	2019-07-29 13:49:57.85	DM->CMD	"done"	None	None
40	2019-07-29 13:49:51.67	CMD	"take a picture"	None	None
41	2019-07-29 13:50:04.80	DM->RN	"send image"	None	None
42	2019-07-29 13:50:04.81	DM->CMD	"I will send image."	None	None
i001	2019-07-29 13:49:46.07	IMAGE	"frame001"	None	None
43	2019-07-29 13:50:06.81	RN	"sent"	None	None
44	2019-07-29 13:50:06.86	DM->CMD	"sent"	None	None
45	2019-07-29 13:50:05.34	CMD	"move forward"	None	None
46	2019-07-29 13:50:18.07	DM->CMD	"Can you repeat that?  <beep>"	None	None
47	2019-07-29 13:50:10.26	CMD	"move forward"	None	None
48	2019-07-29 13:50:23.12	DM->CMD	"Can you repeat that?  <beep>"	None	None
49	2019-07-29 13:50:19.92	CMD	"move forward"	None	None
50	2019-07-29 13:50:32.72	DM->CMD	"How far should I move forward? <beep>"	None	None
51	2019-07-29 13:50:25.77	CMD	"five feet"	None	None
52	2019-07-29 13:50:38.61	DM->RN	"move forward 5 feet"	None	None
53	2019-07-29 13:50:38.61	DM->CMD	"I will move forward 5 feet."	None	None
54	2019-07-29 13:50:41.13	RN	"moving. . ."	None	None
55	2019-07-29 13:50:41.15	DM->CMD	"moving. . ."	None	None
56	2019-07-29 13:50:52.49	RN	"done"	None	None
57	2019-07-29 13:50:52.53	DM->CMD	"done"	None	None
58	2019-07-29 13:50:43.42	CMD	"take a picture"	None	None
59	2019-07-29 13:50:56.81	DM->RN	"send image"	None	None
60	2019-07-29 13:50:56.82	DM->CMD	"I will send image."	None	None
i002	2019-07-29 13:50:37.40	IMAGE	"frame002"	None	None
61	2019-07-29 13:50:58.58	RN	"sent"	None	None
62	2019-07-29 13:50:58.67	DM->CMD	"sent"	None	None
63	2019-07-29 13:51:18.48	CMD	"move forward"	None	None
64	2019-07-29 13:51:31.51	DM->CMD	"How far should I move forward? <beep>"	None	None
65	2019-07-29 13:51:22.68	CMD	"three feet"	None	None
66	2019-07-29 13:51:35.96	DM->RN	"move forward 3 feet"	None	None
67	2019-07-29 13:51:35.96	DM->CMD	"I will move forward 3 feet."	None	None
68	2019-07-29 13:51:39.06	RN	"moving. . ."	None	None
69	2019-07-29 13:51:39.12	DM->CMD	"moving. . ."	None	None
70	2019-07-29 13:51:44.77	RN	"done"	None	None
71	2019-07-29 13:51:44.85	DM->CMD	"done"	None	None
72	2019-07-29 13:51:38.12	CMD	"send a picture"	None	None
73	2019-07-29 13:51:51.55	DM->RN	"send image"	None	None
74	2019-07-29 13:51:51.56	DM->CMD	"I will send image."	None	None
i003	2019-07-29 13:51:30.19	IMAGE	"frame003"	None	None
75	2019-07-29 13:51:52.80	RN	"sent"	None	None
76	2019-07-29 13:51:52.84	DM->CMD	"sent"	None	None
77	2019-07-29 13:52:08.57	CMD	"move six feet forward"	None	None
78	2019-07-29 13:52:21.22	DM->RN	"move forward 6ft"	None	None
79	2019-07-29 13:52:21.22	DM->CMD	"I will move forward 6ft."	None	None
80	2019-07-29 13:52:22.89	RN	"moving. . ."	None	None
81	2019-07-29 13:52:22.95	DM->CMD	"moving. . ."	None	None
