id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-06-25 09:59:36.22	DM->RN	"ok"	None	None
2	2018-06-25 10:13:35.94	DM->CMD	"I can hear you."	None	None
3	2018-06-25 10:15:07.71	RN	"uh ready <pause>"	None	None
4	2018-06-25 10:15:08.61	RN	"or done"	None	None
5	2018-06-25 10:15:14.14	CMD	"i am ready"	None	None
6	2018-06-25 10:15:16.41	DM->CMD	"Hello! <beep>"	None	None
7	2018-06-25 10:15:19.52	DM->CMD	"Thanks for teaming up with me today."	None	None
8	2018-06-25 10:15:22.42	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
9	2018-06-25 10:15:24.66	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
10	2018-06-25 10:15:26.93	DM->CMD	"You can ask for help at any time."	None	None
11	2018-06-25 10:15:31.00	CMD	"<X: audio sync three two one>"	None	None
12	2018-06-25 10:15:31.45	RN	"<X: three two one>"	None	None
13	2018-06-25 10:15:33.02	RN	"<loud noise>"	None	None
14	2018-06-25 10:15:33.02	CMD	"<loud noise>"	None	None
15	2018-06-25 10:15:58.39	CMD	"take a picture"	None	None
16	2018-06-25 10:16:03.95	DM->RN	"send image"	None	None
i000	2018-06-25 10:16:09.28	IMAGE	"frame000"	None	None
17	2018-06-25 10:16:04.95	RN	"sent"	None	None
18	2018-06-25 10:16:06.29	DM->CMD	"sent"	None	None
19	2018-06-25 10:16:21.19	CMD	"turn left"	None	None
20	2018-06-25 10:16:27.55	CMD	"turn north"	None	None
21	2018-06-25 10:16:28.02	DM->CMD	"How far should I turn to the left?  <beep>"	None	None
22	2018-06-25 10:16:37.06	DM->CMD	"How far should I rotate left? <beep>"	None	None
23	2018-06-25 10:16:38.41	CMD	"one meter"	None	None
24	2018-06-25 10:16:48.58	DM->CMD	"Hmm. . ."	None	None
25	2018-06-25 10:16:48.99	CMD	"go forward"	None	None
26	2018-06-25 10:16:58.92	DM->CMD	"How far forward should I go?  <beep>"	None	None
27	2018-06-25 10:17:09.51	DM->RN	"turn to face North"	None	None
28	2018-06-25 10:17:13.80	DM->CMD	"turning. . ."	None	None
29	2018-06-25 10:17:20.16	RN	"done"	None	None
