id	time	stream	text	context	notes
1	2019-07-29 14:15:09.32	CMD	"<SIL>"	None	None
2	2019-07-29 14:15:15.97	CMD	"calibrate"	None	None
3	2019-07-29 14:15:18.94	RN	"calibrating. . ."	None	None
4	2019-07-29 14:15:18.95	DM->CMD	"calibrating. . ."	None	None
5	2019-07-29 14:15:27.91	RN	"calibration complete"	None	None
6	2019-07-29 14:15:27.92	DM->CMD	"calibration complete"	None	None
7	2019-07-29 14:15:38.48	CMD	"i'm ready"	None	None
8	2019-07-29 14:15:38.98	DM->RN	"participant is ready"	None	None
9	2019-07-29 14:15:38.99	DM->CMD	"Processing...."	None	None
10	2019-07-29 14:15:41.12	RN	"I'm also ready.  <beep>"	None	None
11	2019-07-29 14:15:41.13	DM->CMD	"I'm also ready.  <beep>"	None	None
12	2019-07-29 14:15:46.73	CMD	"take image"	None	None
13	2019-07-29 14:15:47.49	DM->RN	"send image"	None	None
14	2019-07-29 14:15:47.52	DM->CMD	"I will send image."	None	None
i000	2019-07-29 14:15:33.69	IMAGE	"frame000"	None	None
15	2019-07-29 14:15:49.25	RN	"sent"	None	None
16	2019-07-29 14:15:49.32	DM->CMD	"sent"	None	None
17	2019-07-29 14:16:04.47	CMD	"move forward one foot"	None	None
18	2019-07-29 14:16:05.18	DM->RN	"move forward 1 foot"	None	None
19	2019-07-29 14:16:05.18	DM->CMD	"I will move forward 1 foot."	None	None
20	2019-07-29 14:16:06.91	RN	"moving. . ."	None	None
21	2019-07-29 14:16:06.93	DM->CMD	"moving. . ."	None	None
22	2019-07-29 14:16:10.60	RN	"done"	None	None
23	2019-07-29 14:16:10.62	DM->CMD	"done"	None	None
24	2019-07-29 14:16:18.72	CMD	"turn left thirty degrees"	None	None
25	2019-07-29 14:16:19.37	DM->RN	"turn right 30 degrees"	None	None
26	2019-07-29 14:16:19.38	DM->CMD	"I will turn right 30 degrees."	None	None
27	2019-07-29 14:16:22.14	RN	"turning. . ."	None	None
28	2019-07-29 14:16:22.19	DM->CMD	"turning. . ."	None	None
29	2019-07-29 14:16:27.94	RN	"done"	None	None
30	2019-07-29 14:16:28.02	DM->CMD	"done"	None	None
31	2019-07-29 14:16:31.62	CMD	"take image"	None	None
32	2019-07-29 14:16:32.39	DM->RN	"send image"	None	None
33	2019-07-29 14:16:32.42	DM->CMD	"I will send image."	None	None
i001	2019-07-29 14:16:17.44	IMAGE	"frame001"	None	None
34	2019-07-29 14:16:33.59	RN	"sent"	None	None
35	2019-07-29 14:16:33.66	DM->CMD	"sent"	None	None
36	2019-07-29 14:16:49.57	CMD	"take image of shovel"	None	None
37	2019-07-29 14:16:50.82	DM->RN	"send image"	None	None
38	2019-07-29 14:16:50.83	DM->CMD	"I will send image."	None	None
