id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-30 15:50:22.79	DM->RN	"calibrate"	None	None
2	2018-08-30 15:50:23.54	DM->CMD	"calibrating. . ."	None	None
3	2018-08-30 15:50:42.39	CMD	"<no speech>"	None	None
4	2018-08-30 15:50:43.70	CMD	"okay"	None	None
5	2018-08-30 15:50:46.37	CMD	"<X: xxx>"	None	None
6	2018-08-30 15:50:49.84	CMD	"<no speech>"	None	None
7	2018-08-30 15:50:56.13	RN	"<X: audio sync in three two one>"	None	None
8	2018-08-30 15:50:56.17	CMD	"<X: audio sync in three two one>"	None	None
9	2018-08-30 15:51:00.06	RN	"<loud noise>"	None	None
10	2018-08-30 15:51:00.06	CMD	"<loud noise>"	None	None
11	2018-08-30 15:51:00.33	CMD	"<no speech>"	None	None
12	2018-08-30 15:51:00.41	DM->CMD	"calibration complete"	None	None
13	2018-08-30 15:51:07.57	CMD	"the second plate <pause .42> was there"	None	None
14	2018-08-30 15:51:20.35	CMD	"estoy listo"	None	None
15	2018-08-30 15:51:22.48	DM->RN	"participant is ready"	None	None
16	2018-08-30 15:51:27.11	DM->CMD	"I'm also ready.  <beep>"	None	None
17	2018-08-30 15:51:30.38	CMD	"how do you say i'm ready in french"	None	None
18	2018-08-30 15:51:34.19	DM->CMD	"I'm not sure."	None	None
19	2018-08-30 15:51:38.67	CMD	"send picture"	None	None
20	2018-08-30 15:51:42.18	DM->RN	"send image"	None	None
i000	2018-08-30 15:51:46.75	IMAGE	"frame000"	None	None
21	2018-08-30 15:51:43.65	RN	"sent"	None	None
22	2018-08-30 15:51:48.58	DM->CMD	"sent"	None	None
23	2018-08-30 15:52:22.95	CMD	"move towards the plant"	None	None
24	2018-08-30 15:52:24.83	CMD	"stop in front of picture and wall"	None	None
25	2018-08-30 15:52:31.40	DM->CMD	"processing. . ."	None	None
26	2018-08-30 15:52:59.81	DM->RN	"move to bamboo"	None	None
27	2018-08-30 15:53:08.04	DM->RN	"then. . ."	None	None
28	2018-08-30 15:53:12.20	DM->RN	"send image"	None	None
i001	2018-08-30 15:53:29.86	IMAGE	"frame001"	None	None
29	2018-08-30 15:53:28.35	RN	"done and sent"	None	None
30	2018-08-30 15:53:29.42	DM->CMD	"Action done, photo sent"	None	None
31	2018-08-30 15:53:29.69	CMD	"<no speech>"	None	None
32	2018-08-30 15:53:31.57	CMD	"oh cool"	None	None
33	2018-08-30 15:53:32.64	CMD	"<no speech>"	None	None
34	2018-08-30 15:53:33.81	CMD	"xxx <laughter> okay"	None	None
35	2018-08-30 15:53:37.96	CMD	"um"	None	None
36	2018-08-30 15:53:42.53	CMD	"move ten degrees left"	None	None
37	2018-08-30 15:53:46.36	DM->CMD	"processing. . ."	None	None
38	2018-08-30 15:53:52.19	DM->RN	"turn left 10 degrees"	None	None
39	2018-08-30 15:53:56.63	RN	"<inhale>"	None	None
40	2018-08-30 15:53:57.14	RN	"done"	None	None
41	2018-08-30 15:53:57.64	DM->CMD	"done"	None	None
42	2018-08-30 15:54:00.63	CMD	"send picture"	None	None
43	2018-08-30 15:54:01.91	DM->RN	"send image"	None	None
i002	2018-08-30 15:54:04.13	IMAGE	"frame002"	None	None
44	2018-08-30 15:54:02.91	RN	"sent"	None	None
45	2018-08-30 15:54:03.70	DM->CMD	"sent"	None	None
46	2018-08-30 15:54:14.71	CMD	"move to doorway on the right "	None	None
47	2018-08-30 15:54:16.98	CMD	"and send picture"	None	None
48	2018-08-30 15:54:19.66	DM->CMD	"ok"	None	None
49	2018-08-30 15:54:25.10	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"	None	None
50	2018-08-30 15:54:32.84	CMD	"the doorway in front of you to the right"	None	None
51	2018-08-30 15:54:52.00	DM->CMD	"I don't see a door on the right.  <beep>"	None	None
52	2018-08-30 15:54:54.92	CMD	"<no speech>"	None	None
53	2018-08-30 15:54:57.71	CMD	"the white and gray area"	None	None
54	2018-08-30 15:54:59.53	CMD	"<no speech>"	None	None
55	2018-08-30 15:55:00.55	CMD	"in front"	None	None
56	2018-08-30 15:55:06.15	DM->CMD	"ok"	None	None
57	2018-08-30 15:55:20.18	DM->RN	"move to as far as you can"	None	None
58	2018-08-30 15:55:31.82	RN	"done"	None	None
59	2018-08-30 15:55:33.75	CMD	"send <pause .71> send picture"	None	None
60	2018-08-30 15:55:33.79	DM->CMD	"done"	None	None
61	2018-08-30 15:55:36.06	DM->RN	"send image"	None	None
i003	2018-08-30 15:55:36.90	IMAGE	"frame003"	None	None
62	2018-08-30 15:55:37.04	RN	"sent"	None	None
63	2018-08-30 15:55:38.11	DM->CMD	"sent"	None	None
64	2018-08-30 15:55:51.09	CMD	"move twenty five degree left"	None	None
65	2018-08-30 15:55:54.29	DM->CMD	"ok"	None	None
66	2018-08-30 15:56:04.09	DM->RN	"turn left 25 degrees"	None	None
67	2018-08-30 15:56:10.85	RN	"done"	None	None
68	2018-08-30 15:56:13.69	DM->CMD	"done"	None	None
69	2018-08-30 15:56:15.86	CMD	"send picture"	None	None
70	2018-08-30 15:56:17.08	DM->RN	"send image"	None	None
i004	2018-08-30 15:56:17.34	IMAGE	"frame004"	None	None
71	2018-08-30 15:56:18.09	RN	"sent"	None	None
72	2018-08-30 15:56:18.97	DM->CMD	"sent"	None	None
73	2018-08-30 15:56:26.22	CMD	"move towards the doorway in front of you "	None	None
74	2018-08-30 15:56:28.93	CMD	"stop five feet in front"	None	None
75	2018-08-30 15:56:37.47	DM->CMD	"I'm unsure which doorway you mean.  <beep>"	None	None
76	2018-08-30 15:56:44.26	CMD	"doorway directly in front of you"	None	None
77	2018-08-30 15:56:47.97	CMD	"<no speech>"	None	None
78	2018-08-30 15:56:50.24	CMD	"twelve degrees"	None	None
79	2018-08-30 15:56:54.73	DM->CMD	"Hmm. . ."	None	None
80	2018-08-30 15:57:04.87	CMD	"move twelve degrees left"	None	None
81	2018-08-30 15:57:13.85	DM->RN	"turn left 12 degrees"	None	None
82	2018-08-30 15:57:15.34	DM->CMD	"turning. . ."	None	None
83	2018-08-30 15:57:18.83	RN	"done"	None	None
84	2018-08-30 15:57:20.26	DM->CMD	"done"	None	None
85	2018-08-30 15:57:23.19	CMD	"send a picture"	None	None
86	2018-08-30 15:57:24.55	DM->RN	"send image"	None	None
i005	2018-08-30 15:57:23.96	IMAGE	"frame005"	None	None
87	2018-08-30 15:57:25.34	RN	"sent"	None	None
88	2018-08-30 15:57:26.68	DM->CMD	"sent"	None	None
89	2018-08-30 15:57:33.92	CMD	"move forward two feet"	None	None
90	2018-08-30 15:57:41.81	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"	None	None
91	2018-08-30 15:57:46.13	CMD	"move forward as far as you can"	None	None
92	2018-08-30 15:57:49.98	DM->CMD	"I will move forward as far as I can, ok?  <beep>"	None	None
93	2018-08-30 15:57:52.52	CMD	"<no speech>"	None	None
94	2018-08-30 15:57:53.31	CMD	"okay"	None	None
95	2018-08-30 15:58:02.05	DM->RN	"move forward as far as ytou can"	None	None
96	2018-08-30 15:58:04.89	RN	"there's no space for me to move forward"	None	None
97	2018-08-30 15:58:06.63	RN	"<DM: i know>"	None	None
98	2018-08-30 15:58:14.35	DM->CMD	"I moved forward as far as I could."	None	None
99	2018-08-30 15:58:17.80	CMD	"send a picture"	None	None
100	2018-08-30 15:58:20.79	DM->RN	"send image"	None	None
i006	2018-08-30 15:58:19.85	IMAGE	"frame006"	None	None
101	2018-08-30 15:58:22.20	RN	"sent"	None	None
102	2018-08-30 15:58:23.02	DM->CMD	"sent"	None	None
103	2018-08-30 15:58:28.56	CMD	"move forty degrees left"	None	None
104	2018-08-30 15:58:37.10	DM->RN	"turn left 40 degrees"	None	None
105	2018-08-30 15:58:38.15	DM->CMD	"turning. . ."	None	None
106	2018-08-30 15:58:45.81	RN	"done"	None	None
107	2018-08-30 15:58:46.59	DM->CMD	"done"	None	None
108	2018-08-30 15:58:48.99	CMD	"send a picture"	None	None
109	2018-08-30 15:58:50.07	DM->RN	"send image"	None	None
i007	2018-08-30 15:58:48.54	IMAGE	"frame007"	None	None
110	2018-08-30 15:58:51.07	RN	"sent"	None	None
111	2018-08-30 15:58:52.07	DM->CMD	"sent"	None	None
112	2018-08-30 15:59:01.87	CMD	"move ten degrees left"	None	None
113	2018-08-30 15:59:05.72	DM->CMD	"processing. . ."	None	None
114	2018-08-30 15:59:10.35	DM->RN	"turn left 10 degrees"	None	None
115	2018-08-30 15:59:17.69	RN	"done"	None	None
116	2018-08-30 15:59:18.59	DM->CMD	"done"	None	None
117	2018-08-30 15:59:21.96	CMD	"send a picture"	None	None
118	2018-08-30 15:59:23.17	DM->RN	"send image"	None	None
i008	2018-08-30 15:59:21.40	IMAGE	"frame008"	None	None
119	2018-08-30 15:59:24.36	RN	"sent"	None	None
120	2018-08-30 15:59:25.15	DM->CMD	"sent"	None	None
121	2018-08-30 15:59:33.88	CMD	"move ten degrees left"	None	None
122	2018-08-30 15:59:39.83	DM->RN	"turn left 10 degrees"	None	None
123	2018-08-30 15:59:41.03	DM->CMD	"turning. . ."	None	None
124	2018-08-30 15:59:44.18	RN	"done"	None	None
125	2018-08-30 15:59:44.93	DM->CMD	"done"	None	None
126	2018-08-30 15:59:48.68	CMD	"send a picture"	None	None
127	2018-08-30 15:59:49.59	DM->RN	"send image"	None	None
i009	2018-08-30 15:59:47.41	IMAGE	"frame009"	None	None
128	2018-08-30 15:59:50.85	RN	"sent"	None	None
129	2018-08-30 15:59:51.66	DM->CMD	"sent"	None	None
130	2018-08-30 16:00:02.96	CMD	"move towards table <pause 1.97> at<disfl> stop at doorway"	None	None
131	2018-08-30 16:00:09.80	DM->CMD	"ok"	None	None
132	2018-08-30 16:00:20.42	DM->RN	"move to Dark room - conference room doorway"	None	None
133	2018-08-30 16:00:24.08	DM->CMD	"executing. . ."	None	None
134	2018-08-30 16:00:43.91	RN	"done"	None	None
135	2018-08-30 16:00:44.93	DM->CMD	"done"	None	None
136	2018-08-30 16:00:47.41	CMD	"send a picture"	None	None
137	2018-08-30 16:00:48.55	DM->RN	"send image"	None	None
i010	2018-08-30 16:00:45.43	IMAGE	"frame010"	None	None
138	2018-08-30 16:00:49.76	RN	"sent"	None	None
139	2018-08-30 16:00:50.60	DM->CMD	"sent"	None	None
140	2018-08-30 16:00:59.64	CMD	"move towards newspaper"	None	None
141	2018-08-30 16:01:02.07	CMD	"take a picture"	None	None
142	2018-08-30 16:01:03.88	DM->CMD	"ok"	None	None
143	2018-08-30 16:01:08.42	DM->RN	"move to newspaper"	None	None
144	2018-08-30 16:01:12.36	DM->RN	"then. . ."	None	None
145	2018-08-30 16:01:13.34	DM->RN	"send image"	None	None
i011	2018-08-30 16:01:16.57	IMAGE	"frame011"	None	None
146	2018-08-30 16:01:21.52	RN	"done and sent"	None	None
147	2018-08-30 16:01:22.12	DM->CMD	"done, sent"	None	None
148	2018-08-30 16:02:03.09	CMD	"go left <pause .89> toward and stop at doorway"	None	None
149	2018-08-30 16:02:09.57	DM->CMD	"ok"	None	None
150	2018-08-30 16:02:15.04	DM->RN	"move to Conf room - hall doorway"	None	None
151	2018-08-30 16:02:26.79	CMD	"<no speech>"	None	None
152	2018-08-30 16:02:31.11	RN	"done"	None	None
153	2018-08-30 16:02:32.10	DM->CMD	"done"	None	None
154	2018-08-30 16:02:33.58	CMD	"take a picture"	None	None
155	2018-08-30 16:02:36.64	DM->RN	"send image"	None	None
i012	2018-08-30 16:02:31.88	IMAGE	"frame012"	None	None
156	2018-08-30 16:02:37.68	RN	"sent"	None	None
157	2018-08-30 16:02:38.31	DM->CMD	"sent"	None	None
158	2018-08-30 16:03:00.07	CMD	"move towards first picture on left"	None	None
159	2018-08-30 16:03:02.62	CMD	"and take a picture"	None	None
160	2018-08-30 16:03:04.44	CMD	"start move towards <pause .80> picture and wall on left "	None	None
161	2018-08-30 16:03:07.89	CMD	"take picture <pict>"	None	None
162	2018-08-30 16:03:09.41	DM->CMD	"ok"	None	None
