id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-05 10:09:17.81	DM->RN	"calibrate"	None	None
2	2018-09-05 10:09:18.53	DM->CMD	"calibrating. . ."	None	None
3	2018-09-05 10:09:41.09	CMD	"<X: xxx>"	None	None
4	2018-09-05 10:09:42.13	CMD	"okay"	None	None
5	2018-09-05 10:09:46.05	CMD	"<no speech>"	None	None
6	2018-09-05 10:09:50.19	RN	"<no speech>"	None	None
7	2018-09-05 10:09:51.44	CMD	"<X: audio sync in three two one>"	None	None
8	2018-09-05 10:09:51.46	RN	"<X: audio sync in three two one>"	None	None
9	2018-09-05 10:09:55.05	RN	"<loud noise>"	None	None
10	2018-09-05 10:09:55.05	CMD	"<loud noise>"	None	None
11	2018-09-05 10:09:55.36	CMD	"<no speech>"	None	None
12	2018-09-05 10:09:57.38	DM->CMD	"calibration complete"	None	None
13	2018-09-05 10:10:18.74	CMD	"uh robot go northeast"	None	None
14	2018-09-05 10:10:22.56	CMD	"<X: you might need to say i am ready xxx>"	None	None
15	2018-09-05 10:10:24.13	CMD	"oh i am ready"	None	None
16	2018-09-05 10:10:25.11	DM->RN	"participant is ready"	None	None
17	2018-09-05 10:10:27.81	CMD	"<notification sound>"	None	None
18	2018-09-05 10:10:28.34	DM->CMD	"Hello! <beep>"	None	None
19	2018-09-05 10:10:28.78	CMD	"<X: and then please read the xxx>"	None	None
20	2018-09-05 10:10:30.92	CMD	"okay"	None	None
21	2018-09-05 10:10:31.31	CMD	"<no speech>"	None	None
22	2018-09-05 10:10:31.39	DM->CMD	"Thanks for teaming up with me today."	None	None
23	2018-09-05 10:10:35.24	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
24	2018-09-05 10:10:37.07	CMD	"xxx"	None	None
25	2018-09-05 10:10:38.54	CMD	"<no speech>"	None	None
26	2018-09-05 10:10:41.74	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
27	2018-09-05 10:10:42.87	CMD	"<click>"	None	None
28	2018-09-05 10:10:42.98	CMD	"<no speech>"	None	None
