id	time	stream	text	context	notes
1	5.619999999999999	RN	"calibration complete"	None	None
2	8.48	DM->CMD	"calibration complete"	None	None
3	84.7	CMD	"<K:and say i am ready>"	None	None
4	86.86	CMD	"i am ready"	None	None
5	105.09	DM->CMD	"I'm ready too.  Would you like me to send a picture so you can see the space?"	None	None
6	108.86	CMD	"yes"	None	None
7	112.96	DM->RN	"image"	None	None
i000	114.65	IMAGE	"frame000"	None	None
8	114.88	RN	"image sent"	None	None
9	115.35	DM->CMD	"sent"	None	None
10	125.27	CMD	"move through the doorway"	None	None
11	154.4	CMD	"take a picture"	None	None
12	159.67	DM->CMD	"There is a doorway directly in front of me and one to the left of me.  Which should I move through?"	None	None
13	163.48	CMD	"move through the doorway directly in front of you"	None	None
14	171.34	DM->RN	"move through the doorway in front of you"	None	None
15	174.67	DM->RN	"then image"	None	None
16	176.81	DM->CMD	"executing..."	None	None
i001	183.42	IMAGE	"frame001"	None	None
17	183.02	RN	"image sent"	None	None
18	183.6	DM->CMD	"sent"	None	None
19	189.22	CMD	"<pause>"	None	None
20	196.58	CMD	"do a three hundred and sixty degree turn"	None	None
21	210.26	DM->RN	"rotate 360"	None	None
22	212.98	DM->CMD	"executing..."	None	None
23	226.01	CMD	"take a picture"	None	None
24	232.8	DM->RN	"image"	None	None
25	238.82	DM->CMD	"done"	None	None
i002	240.2	IMAGE	"frame002"	None	None
26	239.82	RN	"image sent"	None	None
27	240.41	DM->CMD	"sent"	None	None
28	262.19	CMD	"send a picture"	None	None
29	270.23	DM->RN	"image"	None	None
30	273.32	RN	"<unintelligible>"	None	None
i003	277.51	IMAGE	"frame003"	None	None
31	277.69	RN	"image sent"	None	None
32	278.42	DM->CMD	"sent"	None	None
33	285.78	CMD	"<pause>turn around and face the door that you just came into"	None	None
34	302.78	CMD	"take a picture"	None	None
35	306.55	DM->RN	"turn around and move to face the door you just came through"	None	None
36	308.6	DM->CMD	"executing..."	None	None
37	312.98	DM->RN	"then image"	None	None
38	326.39	DM->CMD	"done"	None	None
i004	327.68	IMAGE	"frame004"	None	None
39	327.57	RN	"image sent"	None	None
40	327.58	DM->CMD	"sent"	None	None
41	332.6	CMD	"move closer to the door towards the fire extinguisher"	None	None
42	358.45	CMD	"take a picture"	None	None
43	363.68	DM->CMD	"About how much closer should I get?"	None	None
44	378.37	CMD	"about three feet"	None	None
