id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-03 15:00:38.01	DM->CMD	"calibrating. . ."	None	None
2	2018-08-03 15:00:43.63	DM->RN	"calibrate"	None	None
3	2018-08-03 15:01:06.45	CMD	"<audio sync in three two one>"	None	None
4	2018-08-03 15:01:07.11	RN	"<in three two one>"	None	None
5	2018-08-03 15:01:08.99	RN	"<loud noise>"	None	None
6	2018-08-03 15:01:08.99	CMD	"<loud noise>"	None	None
7	2018-08-03 15:01:14.57	DM->CMD	"calibration complete"	None	None
8	2018-08-03 15:01:28.54	CMD	"alright"	None	None
9	2018-08-03 15:01:30.48	CMD	"move north one foot"	None	None
10	2018-08-03 15:01:31.55	DM->RN	"participant is ready"	None	None
11	2018-08-03 15:01:33.98	DM->CMD	"I'm ready.  <beep>"	None	None
12	2018-08-03 15:01:36.46	DM->CMD	"processing. . ."	None	None
13	2018-08-03 15:01:42.26	DM->RN	"move forward 1 foot"	None	None
14	2018-08-03 15:01:47.46	RN	"done"	None	None
15	2018-08-03 15:01:48.20	DM->CMD	"I moved forward 1 foot"	None	None
16	2018-08-03 15:01:48.96	CMD	"take picture"	None	None
17	2018-08-03 15:01:51.04	DM->RN	"send image"	None	None
i000	2018-08-03 15:01:53.94	IMAGE	"frame000"	None	None
18	2018-08-03 15:01:51.98	RN	"sent"	None	None
19	2018-08-03 15:01:53.16	DM->CMD	"sent"	None	None
20	2018-08-03 15:02:01.53	CMD	"go towards tv"	None	None
21	2018-08-03 15:02:04.34	DM->CMD	"executing. . ."	None	None
22	2018-08-03 15:02:04.62	DM->CMD	"executing. . ."	None	None
23	2018-08-03 15:02:11.84	DM->RN	"move to TV"	None	None
24	2018-08-03 15:02:25.25	RN	"done"	None	None
25	2018-08-03 15:02:26.55	DM->CMD	"done"	None	None
26	2018-08-03 15:02:29.81	CMD	"rotate forty five degrees left"	None	None
27	2018-08-03 15:02:33.95	CMD	"take picture"	None	None
28	2018-08-03 15:02:35.53	DM->CMD	"ok"	None	None
29	2018-08-03 15:02:41.88	DM->RN	"turn left 45 degrees"	None	None
30	2018-08-03 15:02:44.64	DM->RN	"then. . ."	None	None
31	2018-08-03 15:02:45.90	DM->RN	"send image"	None	None
i001	2018-08-03 15:02:51.46	IMAGE	"frame001"	None	None
32	2018-08-03 15:02:50.43	RN	"done and sent"	None	None
33	2018-08-03 15:02:51.57	DM->CMD	"done, sent"	None	None
34	2018-08-03 15:02:58.14	CMD	"go forward <pause> ten feet"	None	None
35	2018-08-03 15:03:01.44	DM->CMD	"ok"	None	None
36	2018-08-03 15:03:07.58	DM->RN	"move forward 10 feet"	None	None
37	2018-08-03 15:03:12.77	DM->CMD	"moving. . ."	None	None
38	2018-08-03 15:03:20.41	RN	"done"	None	None
39	2018-08-03 15:03:21.63	DM->CMD	"done"	None	None
40	2018-08-03 15:03:26.97	CMD	"face <pause> north <pause>"	None	None
41	2018-08-03 15:03:30.82	CMD	"northeast"	None	None
42	2018-08-03 15:03:31.76	CMD	"take picture"	None	None
43	2018-08-03 15:03:33.43	DM->CMD	"processing. . ."	None	None
44	2018-08-03 15:03:43.25	DM->RN	"turn right 90 degrees"	None	None
45	2018-08-03 15:03:44.55	DM->RN	"then. . ."	None	None
46	2018-08-03 15:03:45.57	DM->RN	"send image"	None	None
47	2018-08-03 15:03:51.53	RN	"done"	None	None
48	2018-08-03 15:03:58.56	DM->CMD	"done"	None	None
i002	2018-08-03 15:03:59.55	IMAGE	"frame002"	None	None
49	2018-08-03 15:03:59.58	RN	"sent"	None	None
50	2018-08-03 15:04:00.44	CMD	"<no speech>"	None	None
51	2018-08-03 15:04:00.76	DM->CMD	"sent"	None	None
52	2018-08-03 15:04:10.00	CMD	"<no speech>"	None	None
53	2018-08-03 15:04:13.20	CMD	"go to <pause> table"	None	None
54	2018-08-03 15:04:17.72	DM->CMD	"ok"	None	None
55	2018-08-03 15:04:24.09	DM->RN	"move to Conference table"	None	None
56	2018-08-03 15:04:26.83	DM->CMD	"executing. . ."	None	None
57	2018-08-03 15:04:37.63	RN	"done"	None	None
58	2018-08-03 15:04:38.90	DM->CMD	"done"	None	None
59	2018-08-03 15:04:41.71	CMD	"face west"	None	None
60	2018-08-03 15:04:42.83	CMD	"take picture"	None	None
61	2018-08-03 15:04:47.00	DM->CMD	"ok"	None	None
62	2018-08-03 15:04:49.70	DM->RN	"turn to face West"	None	None
63	2018-08-03 15:04:51.51	DM->RN	"then. . ."	None	None
64	2018-08-03 15:04:52.69	DM->RN	"send image"	None	None
i003	2018-08-03 15:04:57.96	IMAGE	"frame003"	None	None
65	2018-08-03 15:04:59.14	RN	"done and sent"	None	None
66	2018-08-03 15:05:00.72	DM->CMD	"done, sent"	None	None
67	2018-08-03 15:05:07.25	CMD	"face east"	None	None
68	2018-08-03 15:05:08.44	CMD	"take picture"	None	None
69	2018-08-03 15:05:12.95	DM->CMD	"I will turn to face East"	None	None
