id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-01 14:17:20.20	DM->CMD	"calibrating. . ."	None	None
2	2018-08-01 14:17:20.91	DM->RN	"calibrate"	None	None
3	2018-08-01 14:18:28.62	DM->RN	"participant is ready"	None	None
4	2018-08-01 14:18:51.76	CMD	"<hold that down thank you>"	None	None
5	2018-08-01 14:18:53.39	CMD	"<okay>"	None	None
6	2018-08-01 14:18:55.90	CMD	"<audio sync in three two one>"	None	None
7	2018-08-01 14:18:56.15	RN	"<audio sync in three two one>"	None	None
8	2018-08-01 14:18:59.31	RN	"<loud noise>"	None	None
9	2018-08-01 14:18:59.31	CMD	"<loud noise>"	None	None
10	2018-08-01 14:19:01.15	CMD	"<okay you can let it up>"	None	None
11	2018-08-01 14:19:08.05	DM->CMD	"calibration complete"	None	None
12	2018-08-01 14:19:32.40	CMD	"i am ready"	None	None
13	2018-08-01 14:19:36.00	DM->CMD	"Hello! <beep>"	None	None
14	2018-08-01 14:19:38.94	CMD	"hi"	None	None
15	2018-08-01 14:19:41.11	DM->CMD	"Thanks for teaming up with me today."	None	None
16	2018-08-01 14:19:44.60	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
17	2018-08-01 14:19:50.93	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
18	2018-08-01 14:19:57.17	CMD	"sounds good"	None	None
19	2018-08-01 14:19:59.11	DM->CMD	"You can ask for help at any time."	None	None
20	2018-08-01 14:20:02.67	DM->CMD	"I'm ready.  <beep>"	None	None
21	2018-08-01 14:20:05.99	DM->RN	"participant is ready"	None	None
22	2018-08-01 14:20:06.06	CMD	"alright"	None	None
23	2018-08-01 14:20:10.58	CMD	"take a picture"	None	None
24	2018-08-01 14:20:15.12	DM->RN	"send image"	None	None
25	2018-08-01 14:20:15.99	DM->CMD	"I will send a picture"	None	None
i000	2018-08-01 14:20:27.32	IMAGE	"frame000"	None	None
26	2018-08-01 14:20:18.51	RN	"sent"	None	None
27	2018-08-01 14:20:20.69	DM->CMD	"sent"	None	None
28	2018-08-01 14:20:28.39	CMD	"go ahead and move forward"	None	None
29	2018-08-01 14:20:35.09	DM->CMD	"How far should I move forward? <beep>"	None	None
30	2018-08-01 14:20:37.51	CMD	"until you <pause> get to that cone at the end um say"	None	None
31	2018-08-01 14:20:45.61	DM->CMD	"ok"	None	None
32	2018-08-01 14:20:48.88	DM->RN	"move to the end of alley"	None	None
33	2018-08-01 14:20:53.17	DM->CMD	"moving. . ."	None	None
34	2018-08-01 14:20:58.84	CMD	"okay stop"	None	None
35	2018-08-01 14:21:06.82	DM->RN	"stop"	None	None
36	2018-08-01 14:21:10.76	CMD	"take a picture"	None	None
37	2018-08-01 14:21:12.22	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	None	None
38	2018-08-01 14:21:16.81	DM->RN	"send image"	None	None
i001	2018-08-01 14:21:26.81	IMAGE	"frame001"	None	None
39	2018-08-01 14:21:18.68	RN	"sent"	None	None
40	2018-08-01 14:21:20.33	DM->CMD	"sent"	None	None
41	2018-08-01 14:21:44.61	CMD	"move forward until you hit that doorway"	None	None
42	2018-08-01 14:21:50.80	DM->CMD	"Which doorway?  <beep>"	None	None
43	2018-08-01 14:21:54.55	CMD	"the nearest doorway to you <pause> in front of you and to the left"	None	None
44	2018-08-01 14:22:01.36	DM->CMD	"ok"	None	None
45	2018-08-01 14:22:07.56	DM->RN	"move to alley Door 3"	None	None
46	2018-08-01 14:22:11.23	DM->CMD	"moving. . ."	None	None
