id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-19 14:15:16.66	DM->CMD	"calibrating. . ."	None	None
2	2018-09-19 14:15:19.88	DM->RN	"calibrate"	None	None
3	2018-09-19 14:15:53.90	CMD	"<X: audio sync in three two one>"	None	None
4	2018-09-19 14:15:53.92	RN	"<X: audio sync in three two one>"	None	None
5	2018-09-19 14:15:57.94	RN	"<loud noise>"	None	None
6	2018-09-19 14:15:57.94	CMD	"<loud noise>"	None	None
7	2018-09-19 14:16:00.25	CMD	"<X: okay you can let it up>"	None	None
8	2018-09-19 14:16:07.42	DM->CMD	"calibration complete"	None	None
9	2018-09-19 14:16:11.16	CMD	"i am ready"	None	None
10	2018-09-19 14:16:17.35	DM->CMD	"Hello! <beep>"	None	None
11	2018-09-19 14:16:20.12	DM->CMD	"Thanks for teaming up with me today."	None	None
12	2018-09-19 14:16:25.40	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
13	2018-09-19 14:16:32.96	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
14	2018-09-19 14:16:42.27	DM->CMD	"You can ask for help at any time."	None	None
15	2018-09-19 14:16:49.07	DM->CMD	"I'm also ready.  <beep>"	None	None
16	2018-09-19 14:17:36.05	CMD	"robot go up the stairs"	None	None
17	2018-09-19 14:17:39.90	CMD	"north"	None	None
18	2018-09-19 14:17:43.01	DM->CMD	"processing. . ."	None	None
19	2018-09-19 14:17:56.24	DM->CMD	"I will turn to face North"	None	None
20	2018-09-19 14:17:57.00	DM->RN	"turn to face North"	None	None
21	2018-09-19 14:18:05.73	DM->CMD	"turning. . ."	None	None
22	2018-09-19 14:18:08.16	RN	"done"	None	None
23	2018-09-19 14:18:10.02	DM->CMD	"done"	None	None
24	2018-09-19 14:18:29.99	CMD	"go up"	None	None
25	2018-09-19 14:18:35.61	DM->CMD	"processing. . ."	None	None
26	2018-09-19 14:18:46.18	DM->CMD	"How far forward should I go?  <beep>"	None	None
27	2018-09-19 14:18:53.20	CMD	"just a few steps"	None	None
28	2018-09-19 14:18:58.43	DM->CMD	"processing. . ."	None	None
29	2018-09-19 14:19:15.32	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"	None	None
30	2018-09-19 14:19:26.30	CMD	"move towards the stairs"	None	None
31	2018-09-19 14:19:30.23	CMD	"towards the right"	None	None
32	2018-09-19 14:19:33.78	DM->CMD	"processing. . ."	None	None
33	2018-09-19 14:19:52.99	DM->CMD	"I'm unsure which object you mean.  <beep>"	None	None
34	2018-09-19 14:20:07.09	CMD	"just go up"	None	None
35	2018-09-19 14:20:14.29	DM->CMD	"processing. . ."	None	None
