id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-09-17 10:27:51.36	DM->CMD	"calibrating. . ."	None	None
2	2018-09-17 10:27:54.93	DM->RN	"calibrate"	None	None
3	2018-09-17 10:28:20.56	CMD	"<X: xxx>"	None	None
4	2018-09-17 10:28:21.91	CMD	"<no speech>"	None	None
5	2018-09-17 10:28:28.30	RN	"<X: audio sync in three two one>"	None	None
6	2018-09-17 10:28:28.42	CMD	"<X: audio sync in three two one>"	None	None
7	2018-09-17 10:28:32.34	RN	"<loud noise>"	None	None
8	2018-09-17 10:28:32.34	CMD	"<loud noise>"	None	None
9	2018-09-17 10:28:34.81	CMD	"<X: okay you can let it>"	None	None
10	2018-09-17 10:28:40.59	DM->CMD	"calibration complete"	None	None
11	2018-09-17 10:28:43.65	CMD	"i am ready"	None	None
12	2018-09-17 10:28:49.61	DM->CMD	"Hello! <beep>"	None	None
13	2018-09-17 10:28:52.06	DM->CMD	"Thanks for teaming up with me today."	None	None
14	2018-09-17 10:28:57.10	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."	None	None
15	2018-09-17 10:29:05.13	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."	None	None
16	2018-09-17 10:29:14.20	DM->CMD	"You can ask for help at any time."	None	None
17	2018-09-17 10:29:19.64	DM->RN	"participant is ready"	None	None
18	2018-09-17 10:29:21.78	DM->CMD	"I'm also ready.  <beep>"	None	None
19	2018-09-17 10:29:25.53	CMD	"go forward"	None	None
20	2018-09-17 10:29:30.31	DM->CMD	"processing. . ."	None	None
21	2018-09-17 10:29:38.18	DM->CMD	"How far forward should I go?  <beep>"	None	None
22	2018-09-17 10:29:41.05	CMD	"twenty feet"	None	None
23	2018-09-17 10:29:45.39	DM->CMD	"ok"	None	None
24	2018-09-17 10:29:51.73	DM->RN	"move forward 20ft"	None	None
25	2018-09-17 10:29:56.67	RN	"um i might hit a wall <pause .43> eventually cause i'm not quite straight"	None	None
26	2018-09-17 10:29:59.86	CMD	"go forward a hundred feet"	None	None
27	2018-09-17 10:30:01.01	RN	"<breath>"	None	None
28	2018-09-17 10:30:01.55	RN	"should i go as far as i can"	None	None
29	2018-09-17 10:30:05.64	DM->CMD	"moving. . ."	None	None
30	2018-09-17 10:30:26.47	RN	"done it was actually twenty"	None	None
31	2018-09-17 10:30:30.77	CMD	"do you see anything"	None	None
32	2018-09-17 10:30:31.47	DM->CMD	"I was only able to move forward 20."	None	None
