id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	2018-08-24 11:18:21.12	DM->CMD	"calibrating. . ."	None	None
2	2018-08-24 11:18:24.36	DM->RN	"calibrate"	None	None
3	2018-08-24 11:19:00.86	RN	"<no speech>"	None	None
4	2018-08-24 11:19:03.37	RN	"<X: audio sync in three two one>"	None	None
5	2018-08-24 11:19:03.37	CMD	"<X: audio sync in three two one>"	None	None
6	2018-08-24 11:19:07.29	RN	"<loud noise>"	None	None
7	2018-08-24 11:19:07.29	CMD	"<loud noise>"	None	None
8	2018-08-24 11:19:19.47	DM->CMD	"calibration complete"	None	None
9	2018-08-24 11:19:25.87	CMD	"i am ready"	None	None
10	2018-08-24 11:19:30.74	DM->CMD	"I'm also ready.  <beep>"	None	None
11	2018-08-24 11:19:33.26	CMD	"do you know what a shoe looks like"	None	None
12	2018-08-24 11:19:37.53	DM->CMD	"processing. . ."	None	None
13	2018-08-24 11:19:48.66	DM->CMD	"I think you are more familiar with shoe than I am."	None	None
14	2018-08-24 11:19:57.97	CMD	"the object <pause .49> that a human being <pause .43> wears to cover their feet"	None	None
15	2018-08-24 11:20:09.62	DM->CMD	"I don't know what all the objects are around me.   <beep>"	None	None
16	2018-08-24 11:20:18.83	CMD	"can you look around the entire room"	None	None
17	2018-08-24 11:20:22.31	CMD	"and tell me if you see objects on the floor"	None	None
18	2018-08-24 11:20:30.51	DM->CMD	"processing. . ."	None	None
19	2018-08-24 11:20:47.25	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"	None	None
20	2018-08-24 11:20:58.85	CMD	"do you know what a doorway looks like"	None	None
21	2018-08-24 11:21:04.15	DM->CMD	"processing. . ."	None	None
22	2018-08-24 11:21:11.76	DM->CMD	"I think so."	None	None
23	2018-08-24 11:21:15.14	CMD	"go in the room"	None	None
24	2018-08-24 11:21:17.91	CMD	"and turn three hundred and sixty degrees"	None	None
25	2018-08-24 11:21:22.11	CMD	"and tell me how many doorways you see"	None	None
26	2018-08-24 11:21:26.31	DM->CMD	"processing. . ."	None	None
27	2018-08-24 11:21:36.93	DM->RN	"move into the center of the current room"	None	None
28	2018-08-24 11:21:38.05	DM->RN	"then. . ."	None	None
29	2018-08-24 11:21:42.71	DM->RN	"Do the following 8 times. . ."	None	None
30	2018-08-24 11:21:44.06	DM->RN	"turn right 45 degrees"	None	None
31	2018-08-24 11:21:45.40	DM->RN	"then. . ."	None	None
32	2018-08-24 11:21:57.46	DM->CMD	"executing. . ."	None	None
