id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	6.68	RN	"calibration complete"	None	None
2	10.43	DM->CMD	"calibration complete"	None	None
3	11.9	CMD	"<m: go ahead and get started>"	None	None
4	11.9	CMD	"take a picture"	None	None
5	17.9	DM->RN	"image"	None	None
i000	19.84	IMAGE	"frame000"	None	None
6	19.58	RN	"image sent"	None	None
7	22.15	DM->CMD	"sent"	None	None
8	26.87	CMD	"rotate right ninety degrees"	None	None
9	30.76	CMD	"taking a picture every forty five degrees"	None	None
10	37.93	DM->RN	"rotate right 90, image every 45"	None	None
11	41.53	DM->CMD	"executing..."	None	None
i001	19.85	IMAGE	"frame001"	None	None
i002	46.73	IMAGE	"frame002"	None	None
12	50.89	RN	"<no speech>"	None	None
13	52.96	CMD	"rotate left one hundred and eighty degrees"	None	None
14	53.76	DM->CMD	"done"	None	None
15	56.86	CMD	"taking a picture every forty five degrees"	None	None
16	64.22	DM->RN	"rotate left 180, image every 45"	None	None
17	67.35	DM->CMD	"executing..."	None	None
i003	51.86	IMAGE	"frame003"	None	None
i004	72.39	IMAGE	"frame004"	None	None
i005	76.99	IMAGE	"frame005"	None	None
i006	81.17	IMAGE	"frame006"	None	None
18	84.58	RN	"done"	None	None
19	87.68	DM->CMD	"done"	None	None
20	102.08	CMD	"rotate right ninety degrees"	None	None
21	108.26	CMD	"and take a picture"	None	None
22	115.47	DM->RN	"rotate right 90, image"	None	None
i007	85.7	IMAGE	"frame007"	None	None
23	125.44	RN	"image sent"	None	None
24	125.49	CMD	"go forward through the doorway"	None	None
25	128.4	DM->CMD	"sent"	None	None
26	136.43	DM->RN	"move through the doorway ahead"	None	None
27	140.01	DM->CMD	"executing..."	None	None
28	146.7	CMD	"go forward two feet"	None	None
29	147.67	RN	"done"	None	None
30	150.09	DM->CMD	"done"	None	None
31	157.13	DM->RN	"move forward 2 feet"	None	None
32	160.62	DM->CMD	"executing..."	None	None
33	162.82	RN	"done"	None	None
34	163.33	CMD	"rotate three hundred and sixty degrees to your left"	None	None
