id	time	stream	text	context	notes
1	6.99	RN	"calibration complete"	None	None
2	10.24	DM->CMD	"calibration complete"	None	None
3	13.62	CMD	"I'm ready"	None	None
4	30.35	DM->CMD	"I'm ready too.  Would you like me to send a picture so you can see the space?"	None	None
5	30.53	CMD	"yes"	None	None
6	36.75	DM->RN	"image"	None	None
i000	38.24	IMAGE	"frame000"	None	None
7	37.87	RN	"image sent"	None	None
8	39.97	DM->CMD	"sent"	None	None
9	42.51	CMD	"move towards the doorway"	None	None
10	101.64	DM->CMD	"I see a doorway"	None	None
11	124.2	CMD	"move to the doorway like opening"	None	None
12	148.37	DM->RN	"Move to the doorway"	None	None
13	151.62	DM->CMD	"executing..."	None	None
14	155.11	RN	"that thing by the orange pocket"	None	None
15	162.7	RN	"done"	None	None
16	163.22	CMD	"take a picture"	None	None
17	165.15	DM->CMD	"done"	None	None
18	170.97	DM->RN	"image"	None	None
i001	172.4	IMAGE	"frame001"	None	None
19	171.87	RN	"image sent"	None	None
20	174.27	DM->CMD	"sent"	None	None
21	178.72	CMD	"move back out of the doorway"	None	None
22	193.21	CMD	"<pause>"	None	None
23	193.66	DM->RN	"move back out of the doorway"	None	None
24	197.44	DM->CMD	"executing..."	None	None
25	197.73	CMD	"change of command"	None	None
26	200.43	CMD	"<pause> move towards the wall and turn right"	None	None
27	203.28	RN	"um i don't think i'm <pause>"	None	None
28	206.43	DM->RN	"cancel"	None	None
29	260.98	DM->CMD	"I'm not sure how far I should move or turn right. Would you like me to move into the hallway space ahead and to the right?"	None	None
30	266.99	CMD	"yes"	None	None
31	292.25	DM->RN	"Move down the hallway and turn the corner to the right, facing down the next hallway to the right"	None	None
32	295.74	DM->CMD	"executing..."	None	None
33	307.06	RN	"done"	None	None
34	308.79	DM->CMD	"done"	None	None
35	310.63	CMD	"take a picture"	None	None
36	318.31	DM->RN	"image"	None	None
i002	318.94	IMAGE	"frame002"	None	None
37	318.39	RN	"image sent"	None	None
38	321.09	DM->CMD	"sent"	None	None
