id	time	stream	text	context	notes
0	0	CMD	"(calibrate)"	None	None
1	1969-12-31 20:00:00.00	DM->CMD	"robot has joined the session"	None	None
2	2018-09-25 15:01:34.23	DM->RN	"ok"	None	None
3	2018-09-25 15:04:30.71	DM->CMD	"calibrating. . ."	None	None
4	2018-09-25 15:04:48.72	RN	"<no speech>"	None	None
5	2018-09-25 15:04:50.26	RN	"<X: audio sync in three two one>"	None	None
6	2018-09-25 15:04:50.28	CMD	"<X: audio sync in three two one>"	None	None
7	2018-09-25 15:04:52.66	RN	"<loud noise>"	None	None
8	2018-09-25 15:04:52.66	CMD	"<loud noise>"	None	None
9	2018-09-25 15:04:56.90	DM->CMD	"calibration complete"	None	None
10	2018-09-25 15:05:11.09	CMD	"i'm ready"	None	None
11	2018-09-25 15:05:15.50	DM->RN	"participant is ready"	None	None
12	2018-09-25 15:05:19.31	DM->CMD	"I'm also ready.  <beep>"	None	None
13	2018-09-25 15:05:24.93	CMD	"go ahead and take a picture"	None	None
14	2018-09-25 15:05:29.15	DM->RN	"send image"	None	None
i000	2018-09-25 15:05:31.42	IMAGE	"frame000"	None	None
15	2018-09-25 15:05:29.93	RN	"sent"	None	None
16	2018-09-25 15:05:30.68	DM->CMD	"sent"	None	None
17	2018-09-25 15:05:32.62	DM->CMD	"sent"	None	None
18	2018-09-25 15:05:43.98	CMD	"uh move forward <pause .37> and to the right up to the doorway"	None	None
19	2018-09-25 15:05:56.29	DM->CMD	"processing. . ."	None	None
20	2018-09-25 15:06:12.77	DM->RN	"move to Dark room - hall doorway"	None	None
21	2018-09-25 15:06:17.31	DM->CMD	"executing. . ."	None	None
22	2018-09-25 15:06:26.54	CMD	"stop"	None	None
23	2018-09-25 15:06:31.21	CMD	"stop"	None	None
24	2018-09-25 15:06:33.28	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"	None	None
25	2018-09-25 15:06:35.58	DM->RN	"stop"	None	None
26	2018-09-25 15:06:36.39	RN	"done"	None	None
27	2018-09-25 15:06:38.10	DM->CMD	"done"	None	None
